"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2426978","33B13 61N98","CLOSD","4614 Black Rail CT","23140","New Kent","Single Family Residence","03/04/2025","$619,900","$585,000","57","Resale (occupied at least once)","2005","Brickshire","3,370","0.87","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503313","8706-50-","CLOSD","8524 Meadowsweet DR","23116","Hanover","Single Family Residence","03/04/2025","$475,000","$485,000","1","Resale (occupied at least once)","1997","Atlee Springs","2,142","","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2502672","N000-1166-005","CLOSD","3514 Enslow AVE","23222","Richmond City","Single Family Residence","03/04/2025","$374,999","$380,000","2","Resale (occupied at least once)","1924","Highland Park","1,506","0.11","4","1.1","Public Water","Sewer - Public","Conventional","Other"
"1","2502642","W019-0260-045","CLOSD","4642 Hanover AVE","23226","Richmond City","Single Family Residence","03/04/2025","$545,000","$610,000","6","Resale (occupied at least once)","1947","Colonial Place Annex","1,370","0.16","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2502239","8725-73-1446","CLOSD","6141 Winding Hills DR","23111","Hanover","Single Family Residence","03/04/2025","$315,000","$325,000","2","Resale (occupied at least once)","1995","Battlefield Green","1,218","0.16","3","2.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2502228","745-738-7559","CLOSD","9406 Belfort RD","23229","Henrico","Single Family Residence","03/04/2025","$599,445","$665,000","4","Resale (occupied at least once)","1960","Brandon","1,785","0.35","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2501796","731-67-18-50-100-000","CLOSD","7100 Pointer Ridge RD","23112","Chesterfield","Single Family Residence","03/04/2025","$369,950","$380,000","2","Resale (occupied at least once)","1988","Spring Trace","1,608","0.26","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501630","8716-70-2422","CLOSD","9034 Vidette LN","23116","Hanover","Condominium","03/04/2025","$389,950","$401,000","10","Resale (occupied at least once)","2015","The Bluffs At Bell Creek","1,582","0.01","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501603","733-70-24-43-000-000","CLOSD","707 Watch Hill RD","23114","Chesterfield","Single Family Residence","03/04/2025","$439,950","$440,000","5","Resale (occupied at least once)","1981","Walton Park","1,825","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500923","732-763-4700","CLOSD","12224 Gayton Station BLVD","23233","Henrico","Single Family Residence","03/04/2025","$559,900","$565,000","6","Resale (occupied at least once)","1992","Gayton Station","2,152","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2500382","8706-13-4476","CLOSD","8009 Belton CIR","23116","Hanover","Townhouse","03/04/2025","$373,900","$371,500","14","Resale (occupied at least once)","2010","Rutland","1,923","0.05","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2500330","757-735-7598","CLOSD","206 Lakewood DR","23229","Henrico","Single Family Residence","03/04/2025","$1,500,000","$1,650,000","3","Resale (occupied at least once)","1940","Westham","3,686","0.34","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500225","S000-2923-064","CLOSD","4030 Forest Hill AVE Unit#U20","23225","Richmond City","Condominium","03/04/2025","$159,950","$159,950","35","Resale (occupied at least once)","1961","Forest Oaks Condominiums","788","3.80","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500142","727-64-50-68-900-000","CLOSD","12321 Riverway RD","23838","Chesterfield","Single Family Residence","03/04/2025","$950,000","$955,000","3","Resale (occupied at least once)","2002","None","4,200","11.27","5","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2432040","C006-0297-004","CLOSD","1112 Evergreen AVE","23224","Richmond City","Single Family Residence","03/04/2025","$313,000","$308,500","40","Resale (occupied at least once)","1948","Woodstock","1,418","","3","1.1","Public Water","Sewer - Public","Conventional","Other"
"1","2431490","696670599300000","CLOSD","18610 Palisades Cove CT","23120","Chesterfield","Townhouse","03/04/2025","$434,480","$434,480","22","New (never occupied)","2024","Magnolia Green","1,829","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2430412","747-775-7481","CLOSD","12001 Simsbury CT","23059","Henrico","Single Family Residence","03/04/2025","$665,000","$637,000","81","Resale (occupied at least once)","1999","Wyndham Forest","2,851","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2428818","816-715-8649","CLOSD","4802 Burtfield DR","23231","Henrico","Single Family Residence","03/04/2025","$349,900","$285,000","64","Resale (occupied at least once)","1959","Virginia Heights","1,937","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2424478","785-67-63-36-300-000","CLOSD","3607 Cannington DR","23237","Chesterfield","Single Family Residence","03/04/2025","$429,999","$432,000","131","Resale (occupied at least once)","2019","Silverleaf","2,108","0.18","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2401906","764663687100000","CLOSD","9900 Boschen Woods PL","23838","Chesterfield","Single Family Residence","03/04/2025","$677,950","$894,076","0","New (never occupied)","2024","Boschen Woods","3,316","2.17","4","4.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","BRTVACF2001012","782-65-95-22-400-000","CLOSD","10701 Wellington Farms Terrace","23831","Chesterfield","Single Family Residence","03/04/2025","$695,000","$695,000","5","Resale (occupied at least once)","2018","NONE AVAILABLE","3,235","1.78","4","4.0","Public Water","Public Sewer On Site","",""
"1","BRTVAHA2000818","7779-99-2247","CLOSD","654 S Taylor ST","23005","Hanover","Single Family Residence","03/04/2025","$289,500","$287,800","126","Resale (occupied at least once)","1970","ASHLAND TOWN","760","0.20","3","2.0","Public Water","Public Sewer On Site","",""
"1","2430622","772-747-2246","CLOSD","4308 Penick RD","23228","Henrico","Single Family Residence","03/05/2025","$394,900","$380,000","59","Resale (occupied at least once)","1940","Greendale Forest","1,650","0.32","4","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2502543","773-67-55-50-200-000","CLOSD","5707 Yellowleaf CT","23234","Chesterfield","Single Family Residence","03/05/2025","$310,000","$312,000","4","Resale (occupied at least once)","1987","Summertree","1,194","0.24","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2500704","N000-0353-007","CLOSD","813 W Leigh ST","23220","Richmond City","Townhouse","03/05/2025","$350,000","$330,000","27","Resale (occupied at least once)","1994","Carver","1,232","0.05","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2420908","725696171200000","CLOSD","14036 Millpointe RD","23114","Chesterfield","Townhouse","03/05/2025","$389,990","$383,925","48","New (never occupied)","2024","Centerpointe Townes","1,686","","3","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2428706","827648066100000","CLOSD","2106 Enon Crossing MANOR","23836","Chesterfield","Single Family Residence","03/05/2025","$437,520","$437,520","0","New (never occupied)","2024","Enon Station","1,823","0.30","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2420916","712672555200224","CLOSD","6655 Citory WAY Unit#201","23120","Chesterfield","Condominium","03/05/2025","$299,990","$291,475","26","New (never occupied)","2024","Greenwich Walk At Foxcreek","1,153","","2","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2431581","734-72-04-24-700-000","CLOSD","3011 River Hills LN","23113","Chesterfield","Single Family Residence","03/05/2025","$800,000","$800,000","2","Resale (occupied at least once)","1980","James River West","4,591","1.21","4","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2415065","779-771-6186","CLOSD","10862 Farmstead Mill LN","23059","Henrico","Townhouse","03/05/2025","$462,805","$462,805","30","New (never occupied)","2024","River Mill","1,920","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2429850","8046910078","CLOSD","1381 Warwick Park RD","23231","Henrico","Single Family Residence","03/05/2025","$339,950","$330,000","31","Resale (occupied at least once)","1960","Acreage","1,530","1.00","3","1.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2429878","784-758-8354","CLOSD","338 Rivanna Hill PL","23060","Henrico","Single Family Residence","03/05/2025","$449,664","$449,664","75","New (never occupied)","2024","Retreat at One","1,760","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2431677","852-684-5406","CLOSD","6112 Caroline Vines CT","23231","Henrico","Single Family Residence","03/05/2025","$379,999","$390,000","57","Resale (occupied at least once)","2007","Estates At Willis Church","1,670","2.20","3","2.0","Well","Septic - Engineered","VA New","Individuals"
"1","2430452","797-712-4214.052","CLOSD","5232 Old Main Street Old Main ST Unit#C","23231","Henrico","Condominium","03/05/2025","$578,995","$569,995","85","Resale (occupied at least once)","2022","Village Of Rocketts Landing","1,974","2.05","2","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2500773","788-766-2031.162","CLOSD","9600 Links WAY Unit#F","23059","Henrico","Condominium","03/05/2025","$250,000","$250,000","14","Resale (occupied at least once)","1998","Links Condominiums","1,150","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501506","822-725-3872","CLOSD","13 N Cedar AVE","23075","Henrico","Single Family Residence","03/05/2025","$280,000","$276,000","11","Resale (occupied at least once)","1951","Highland Springs","1,224","0.11","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2429382","830-714-2921","CLOSD","404 Huntsman RD","23150","Henrico","Single Family Residence","03/05/2025","$315,000","$310,000","79","Resale (occupied at least once)","1974","Lee Park","1,713","0.24","2","2.0","Public Water","Sewer - Public","VA New","Estate"
"1","2427061","42-41-1-33-0","CLOSD","1606 Reed Marsh PL","23063","Goochland","Single Family Residence","03/05/2025","$625,000","$625,000","101","Resale (occupied at least once)","2023","Reed Marsh","3,026","0.47","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2502034","W000-0513-066","CLOSD","1504 Blair ST","23220","Richmond City","Single Family Residence","03/05/2025","$267,500","$267,500","6","Resale (occupied at least once)","1979","Bethany Place","1,008","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501813","C005-0532-012","CLOSD","1315 Castleton RD","23225","Richmond City","Single Family Residence","03/05/2025","$399,950","$409,000","4","Resale (occupied at least once)","1965","Canterbury Hills","2,045","0.72","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2500401","824-64-47-75-600-000","CLOSD","14600 Rivermont RD","23836","Chesterfield","Single Family Residence","03/05/2025","$330,000","$345,000","24","Resale (occupied at least once)","1958","Rivermont Ridge","1,814","0.56","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2432479","E000-0930-029","CLOSD","1509 Rogers ST","23223","Richmond City","Single Family Residence","03/05/2025","$374,950","$375,000","21","New (never occupied)","2024","None","1,526","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2501815","E010-0200-030","CLOSD","5431 Parker ST","23231","Richmond City","Single Family Residence","03/05/2025","$250,000","$260,000","6","Resale (occupied at least once)","1953","Powhatan Annex","880","0.13","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500948","8724-25-19032","CLOSD","7296 Bluebird WAY","23111","Hanover","Single Family Residence","03/05/2025","$435,000","$440,000","2","Resale (occupied at least once)","1972","Brandy Creek East","2,168","0.48","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2429156","7787-37-2306","CLOSD","10526 Stony Bluff DR Unit#306","23005","Hanover","Condominium","03/05/2025","$350,000","$350,000","91","New (never occupied)","2024","Stony Run","1,256","","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2503234","765-757-8289","CLOSD","8650 Springwater DR","23228","Henrico","Townhouse","03/05/2025","$325,000","$325,000","2","Resale (occupied at least once)","2004","Millspring Townes","1,452","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2503008","706-65-47-94-700-000","CLOSD","10601 Beaver Bridge RD","23838","Chesterfield","Single Family Residence","03/05/2025","$249,900","$224,500","16","New (never occupied)","2025","None","2,672","2.70","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2502677","761-68-62-19-900-000","CLOSD","4500 Cordova LN","23832","Chesterfield","Single Family Residence","03/05/2025","$409,900","$425,000","3","Resale (occupied at least once)","1977","Glen Wood","2,414","0.60","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502299","7799-68-6921","CLOSD","9191 E Patrick Henry RD","23005","Hanover","Single Family Residence","03/05/2025","$334,950","$336,950","5","Resale (occupied at least once)","1966","None","972","1.06","2","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2502245","733-65-86-33-200-000","CLOSD","10311 Lifford LN","23832","Chesterfield","Single Family Residence","03/05/2025","$369,950","$367,500","18","Resale (occupied at least once)","1987","Donegal Glen","1,356","0.92","4","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2502234","780-66-53-71-800-000","CLOSD","5406 Old Warson DR","23237","Chesterfield","Single Family Residence","03/05/2025","$330,000","$330,750","4","Resale (occupied at least once)","1981","Salem Woods","1,800","0.29","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2502075","739-69-69-07-800-000","CLOSD","11801 Duxbury PL","23114","Chesterfield","Single Family Residence","03/05/2025","$495,000","$505,000","5","Resale (occupied at least once)","2002","St James Woods","2,274","0.31","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502007","724-66-29-05-800-000","CLOSD","15131 Lavenham TER","23112","Chesterfield","Single Family Residence","03/05/2025","$574,900","$580,000","4","Resale (occupied at least once)","2017","Collington","3,409","0.45","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501927","762-69-91-06-200-000","CLOSD","1608 Pocoshock BLVD","23235","Chesterfield","Single Family Residence","03/05/2025","$399,950","$440,000","2","Resale (occupied at least once)","1973","Surreywood North","2,368","0.42","4","2.1","Public Water","None","FHA New","Individuals"
"1","2501555","781-743-8981","CLOSD","2107 Winnwood RD","23228","Henrico","Single Family Residence","03/05/2025","$425,000","$420,000","3","Resale (occupied at least once)","1946","Bryan Parkway","1,838","","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501485","749-70-13-61-800-000","CLOSD","506 Kendrick CT","23236","Chesterfield","Single Family Residence","03/05/2025","$335,000","$335,000","3","Resale (occupied at least once)","1978","The Colony","1,536","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501373","7797-86-4291","CLOSD","9084 Cottleston CIR","23116","Hanover","Single Family Residence","03/05/2025","$715,000","$715,000","6","Resale (occupied at least once)","2003","Ash Creek","3,937","0.38","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501333","746-69-24-30-600-000","CLOSD","2201 Halflight CT","23236","Chesterfield","Townhouse","03/05/2025","$417,900","$422,000","8","Resale (occupied at least once)","2023","Sunset Hills","1,958","0.11","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2500926","769-759-0527","CLOSD","3010 Silverbush CT","23228","Henrico","Townhouse","03/05/2025","$265,000","$262,500","21","Resale (occupied at least once)","1997","Lakeland Towns","1,328","0.04","3","1.1","Public Water","Sewer - Public","Other","Individuals"
"1","2431843","E000-0476-006","CLOSD","2709 Q ST","23223","Richmond City","Single Family Residence","03/05/2025","$150,000","$135,000","53","Resale (occupied at least once)","1910","None","740","0.04","1","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2431447","813-733-7796","CLOSD","4225 Mylan RD","23223","Henrico","Single Family Residence","03/05/2025","$265,000","$245,000","12","Resale (occupied at least once)","2002","Clarendon Farms","1,944","0.25","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2422756","31 65A","CLOSD","6010 Golden Wheel RD","23140","New Kent","Single Family Residence","03/05/2025","$161,500","$120,000","23","Resale (occupied at least once)","1960","None","1,064","","4","1.0","Well","Septic - Conventional","Other","Other"
"1","2419423","779-771-5161","CLOSD","10877 Farmstead Mill LN","23059","Henrico","Townhouse","03/05/2025","$555,935","$555,935","20","New (never occupied)","2024","River Mill","2,538","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2414206","30A  6   965","CLOSD","6625 Red Bud DR","23141","New Kent","Single Family Residence","03/05/2025","$314,950","$314,450","249","New (never occupied)","2024","Woodhaven Shores","1,600","0.21","3","2.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","BRTVAHA2000884","7797-86-4291","CLOSD","9084 Cottleston CIR","23116","Hanover","Single Family Residence","03/05/2025","$715,000","$715,000","6","Resale (occupied at least once)","2003","ASHCREEK","3,937","0.38","5","3.0","Public Water","Sewer - Public, Public Sewer On Site, Septic - Shared","",""
"1","BRTVACF2000960","734720424700000","CLOSD","3011 River Hills LN","23113","Chesterfield","Single Family Residence","03/05/2025","$800,000","$800,000","3","Resale (occupied at least once)","1980","JAMES RIVER WEST","4,591","1.21","4","4.0","Public Water","Septic","",""
"1","BRTVAHN2000704","859-706-4663","CLOSD","5101 Jenkins Forest LN","23150","Henrico","Single Family Residence","03/05/2025","$539,900","$540,000","109","Resale (occupied at least once)","2012","NONE AVAILABLE","2,800","3.00","4","3.0","Well","Septic","",""
"1","2504205","778-744-8026","CLOSD","2707 Fenrother CT","23228","Henrico","Single Family Residence","03/06/2025","$459,000","$450,000","4","Resale (occupied at least once)","1981","Newcastle","1,432","0.25","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502190","735-775-6870","CLOSD","5509 Burberry LN","23059","Henrico","Single Family Residence","03/06/2025","$640,000","$635,000","8","Resale (occupied at least once)","1998","Kimberwicke","2,401","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501695","744-774-0508","CLOSD","6009 Chapel Lawn CT","23059","Henrico","Townhouse","03/06/2025","$465,000","$445,000","21","Resale (occupied at least once)","2001","Townes At Shady Grove","1,757","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431594","764-69-38-76-300-000","CLOSD","7104 Able RD","23832","Chesterfield","Single Family Residence","03/06/2025","$297,000","$300,000","50","Resale (occupied at least once)","1978","Holly Ridge","1,568","0.18","3","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2420952","N000-0368-001","CLOSD","1920 Greenwood AVE","23222","Richmond City","Single Family Residence","03/06/2025","$434,990","$435,000","118","Resale (occupied at least once)","2022","Barton Heights","1,808","0.07","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2501658","046-63","CLOSD","950 Clement Town RD","23139","Powhatan","Single Family Residence","03/06/2025","$264,000","$275,000","11","Resale (occupied at least once)","1997","None","1,092","1.01","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2431714","039E-2-27","CLOSD","2041 Lone Ridge DR","23139","Powhatan","Single Family Residence","03/06/2025","$445,000","$440,000","49","Resale (occupied at least once)","1998","Seven Ridges Of Plainview","1,890","2.92","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2500779","061A-2-2","CLOSD","2605 Butterwood DR","23139","Powhatan","Single Family Residence","03/06/2025","$465,000","$465,000","30","Resale (occupied at least once)","1992","Butterwood Creek","2,391","4.26","5","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2432386","765-748-5855.135","CLOSD","2735 Acadia DR Unit#A","23294","Henrico","Condominium","03/06/2025","$355,000","$350,000","12","Resale (occupied at least once)","2022","West Broad Landing","1,523","13.47","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2424191","775-67-64-02-200-000","CLOSD","7460 Grapeleaf DR","23234","Chesterfield","Single Family Residence","03/06/2025","$329,000","$325,000","86","Resale (occupied at least once)","1985","Hilmar","1,576","0.30","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501600","26-16-0-2-0","CLOSD","2317 Davis Mill RD","23063","Goochland","Single Family Residence","03/06/2025","$489,000","$485,000","12","Resale (occupied at least once)","2007","Justins Woods","2,440","3.00","4","2.1","Well","Septic - Engineered","Conventional","Individuals"
"1","2502198","782-65-95-22-400-000","CLOSD","10701 Wellington Farms TER","23831","Chesterfield","Single Family Residence","03/06/2025","$695,000","$695,000","4","Resale (occupied at least once)","2018","Wellington Farms","3,235","1.78","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2502486","E000-1542-046","CLOSD","1500 N 35th ST","23223","Richmond City","Single Family Residence","03/06/2025","$375,000","$377,500","2","Resale (occupied at least once)","1993","None","1,806","0.09","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2425703","751-69-19-30-600-000","CLOSD","9801 Culpar LN","23236","Chesterfield","Single Family Residence","03/06/2025","$390,000","$390,000","85","Resale (occupied at least once)","1976","Loch Braemar","2,367","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501879","737-69-81-73-900-000","CLOSD","1028 Yucca CT","23236","Chesterfield","Single Family Residence","03/06/2025","$395,000","$390,000","12","Resale (occupied at least once)","1983","Smoketree","2,136","0.27","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500102","21-15-1-22-0","CLOSD","2821 Preston Park WAY","23153","Goochland","Single Family Residence","03/06/2025","$550,000","$550,000","23","New (never occupied)","2024","Preston Park","2,006","1.66","3","2.0","Well","Septic - Engineered","Conventional","Individuals"
"1","2500611","C004-0653-024","CLOSD","7560 Beauchamp CT","23225","Richmond City","Townhouse","03/06/2025","$289,999","$280,000","30","Resale (occupied at least once)","1985","Southampton Hills","1,101","0.07","3","2.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2502460","776-67-62-07-100-000","CLOSD","7335 Winterleaf CT","23234","Chesterfield","Single Family Residence","03/06/2025","$319,900","$320,000","4","Resale (occupied at least once)","1978","Orchardhill","1,568","0.21","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501501","763-65-19-86-400-000","CLOSD","11501 Lylwood LN","23838","Chesterfield","Single Family Residence","03/06/2025","$519,750","$519,750","3","Resale (occupied at least once)","2000","The Highlands","2,565","1.21","4","2.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2431630","791-66-62-62-200-000","CLOSD","3065 Kenova DR","23237","Chesterfield","Single Family Residence","03/06/2025","$300,000","$300,000","34","Resale (occupied at least once)","1969","Quail Oaks","1,456","","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2503574","W019-0295-013","CLOSD","208 Woodlawn AVE","23221","Richmond City","Single Family Residence","03/06/2025","$519,900","$495,000","14","Resale (occupied at least once)","1945","Willetta Place","1,245","0.16","3","1.1","Public Water","Sewer - Public","Cash","Partnership"
"1","2503181","7779-78-8692","CLOSD","911 Maple ST","23005","Hanover","Single Family Residence","03/06/2025","$269,000","$290,000","6","Resale (occupied at least once)","1950","None","1,684","0.40","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2502068","763-762-3279","CLOSD","3821 Coles Point WAY","23060","Henrico","Single Family Residence","03/06/2025","$539,950","$557,250","5","Resale (occupied at least once)","2004","The Cottages At Crossridge","2,158","0.18","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2501806","746-67-86-65-100-000","CLOSD","5148 Oakforest DR","23832","Chesterfield","Single Family Residence","03/06/2025","$292,900","$285,000","10","Resale (occupied at least once)","1982","Sunnybrook","1,040","0.21","3","1.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2501709","7787-06-7980","CLOSD","14308 Orchard Vista LN","23059","Hanover","Condominium","03/06/2025","$575,000","$575,000","0","Resale (occupied at least once)","2019","Chickahominy Falls","2,553","0.13","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2501671","745-752-0516","CLOSD","2206 Rockwater TER","23238","Henrico","Townhouse","03/06/2025","$299,950","$299,950","6","Resale (occupied at least once)","1987","Stony Run","1,296","0.10","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2501209","767-738-0793","CLOSD","1021 Orchard RD","23226","Henrico","Single Family Residence","03/06/2025","$585,000","$616,500","11","Resale (occupied at least once)","1953","Monument Avenue Terrace","1,610","0.17","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500993","754-63-71-82-700-000","CLOSD","10218 Reedy Branch RD","23838","Chesterfield","Single Family Residence","03/06/2025","$815,000","$799,000","23","Resale (occupied at least once)","2005","None","4,249","10.00","7","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2500976","E000-0859-025","CLOSD","1623 N 22nd ST","23223","Richmond City","Single Family Residence","03/06/2025","$280,000","$315,000","7","Resale (occupied at least once)","1930","Peter Paul Tract","1,260","0.12","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2500588","W000-1460-025","CLOSD","3204 Grove AVE","23221","Richmond City","Single Family Residence","03/06/2025","$1,195,000","$1,256,000","12","Resale (occupied at least once)","1914","None","2,619","0.10","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2500564","7779-99-2247","CLOSD","654 Taylor ST","23005","Hanover","Single Family Residence","03/06/2025","$289,500","$287,800","15","Resale (occupied at least once)","1970","Old Towne","760","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2500336","737-779-3240","CLOSD","6008 Maybrook WAY","23059","Henrico","Single Family Residence","03/06/2025","$559,900","$585,000","6","Resale (occupied at least once)","1995","Maybrook At Wyndham","2,044","0.18","4","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2500025","E000-0802-013","CLOSD","1203 N 32nd ST","23223","Richmond City","Single Family Residence","03/06/2025","$575,000","$566,500","18","Resale (occupied at least once)","2022","None","2,240","0.09","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2432023","783655816300000","CLOSD","5278 Ellingshire DR Unit#38-4","23831","Chesterfield","Townhouse","03/06/2025","$374,180","$369,000","73","New (never occupied)","2025","Iron Mill Section 1","1,633","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2431617","725-69-84-39-400-000","CLOSD","1413 Jeffries WAY","23114","Chesterfield","Single Family Residence","03/06/2025","$520,000","$499,000","34","Resale (occupied at least once)","2004","Tanner Village Section A At Charter Colony","2,647","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430981","772-759-7425","CLOSD","9507 Stockbridge DR","23228","Henrico","Single Family Residence","03/06/2025","$299,900","$285,000","33","Resale (occupied at least once)","1957","Laurel Park","1,040","0.27","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2426400","W019-0305-022","CLOSD","49 Willway AVE","23226","Richmond City","Single Family Residence","03/06/2025","$1,395,000","$1,395,000","100","Resale (occupied at least once)","1929","Willway Gardens","3,679","0.20","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2426257","738-767-3028","CLOSD","4526 Woodson Hills WAY","23059","Henrico","Single Family Residence","03/06/2025","$1,030,000","$1,030,000","66","New (never occupied)","2024","Woodson Hills At Bacova","3,955","0.17","6","5.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2423162","696670589500000","CLOSD","18614 Palisades Cove CT","23120","Chesterfield","Townhouse","03/06/2025","$436,465","$436,465","72","New (never occupied)","2024","Magnolia Green","1,829","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2413867","710-66-51-69-500-000","CLOSD","12601 Hampton Crossing DR","23832","Chesterfield","Single Family Residence","03/06/2025","$675,000","$640,000","246","Resale (occupied at least once)","2005","Hampton Park","5,288","0.34","6","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2410284","W020-0115-049","CLOSD","504.5 Westview AVE","23226","Richmond City","Single Family Residence","03/06/2025","$1,599,950","$1,599,950","287","New (never occupied)","2024","None","3,523","0.11","4","3.1","Public Water","Sewer - Public","Cash","Corporate"
