"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2122072","748-69-10-86-900-000","CLOSD","10341 Sauna DR","23236","Chesterfield","Single Family Residence","09/15/2021","$269,950","$273,000","8","Resale (occupied at least once)","1973","Chestnut Hills","1,425","0.34","3","1.1","Public Water","Sewer - Public","FHA New","Estate"
"1","2122040","732-67-98-17-700-000","CLOSD","4606 Red Chestnut CT","23112","Chesterfield","Single Family Residence","09/15/2021","$300,000","$300,000","8","Resale (occupied at least once)","2001","Nuttree","1,560","0.49","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122023","749-71-37-32-100-000","CLOSD","1660 Winding WAY","23235","Chesterfield","Single Family Residence","09/15/2021","$260,000","$250,000","11","Resale (occupied at least once)","1971","Frederica Terrace","1,425","0.29","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2121812","751-754-5763","CLOSD","10125 Oakley Pointe DR","23233","Henrico","Single Family Residence","09/15/2021","$275,000","$301,000","4","Resale (occupied at least once)","1997","Oakley Pointe","1,416","0.13","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2121467","054-6-3","CLOSD","1925 Hickory Shade DR","23120","Powhatan","Single Family Residence","09/15/2021","$699,950","$699,950","2","Resale (occupied at least once)","1994","Hickory Knoll","4,434","10.00","5","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2121326","736-780-2115","CLOSD","12717 Wyndham West DR","23059","Henrico","Single Family Residence","09/15/2021","$799,900","$835,000","8","Resale (occupied at least once)","2016","Ellington At Wyndham","3,367","0.28","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2121315","N000-1744-014","CLOSD","1401 W Laburnum AVE","23227","Richmond City","Single Family Residence","09/15/2021","$389,000","$389,000","15","Resale (occupied at least once)","1923","Laburnum Park","1,802","0.28","4","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2121261","8724-49-9162","CLOSD","7337 Pebble Lake DR","23111","Hanover","Townhouse","09/15/2021","$284,000","$284,000","7","Resale (occupied at least once)","2018","Village At Pebble Lake","1,520","0.04","3","2.1","Public Water","Sewer - Public","Other","Individuals"
"1","2121111","764-756-2095.121","CLOSD","8406 Donovan CT Unit#401","23228","Henrico","Condominium","09/15/2021","$125,000","$125,000","3","Resale (occupied at least once)","1984","Shannon Green Condo","848","0.01","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2120891","734-759-0024","CLOSD","3616 Bremerton DR","23233","Henrico","Single Family Residence","09/15/2021","$549,950","$575,000","4","Resale (occupied at least once)","1990","Bremerton At Wellesley","3,301","0.29","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120794","771-763-0538","CLOSD","2713 Chariot ST","23060","Henrico","Single Family Residence","09/15/2021","$248,000","$248,000","13","Resale (occupied at least once)","1989","Shepherds Run","1,129","0.29","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120779","053B-1-5","CLOSD","785 Clayville RD","23139","Powhatan","Single Family Residence","09/15/2021","$210,000","$210,000","9","Resale (occupied at least once)","1934","None","1,192","","2","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2120620","778-745-3592","CLOSD","2706 Greenway AVE","23228","Henrico","Single Family Residence","09/15/2021","$196,950","$225,500","4","Resale (occupied at least once)","1954","Hermitage Park","954","","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120583","792-64-97-50-500-000","CLOSD","4000 Rockridge CT","23831","Chesterfield","Single Family Residence","09/15/2021","$450,000","$440,000","22","Resale (occupied at least once)","1993","Hidden Valley Estates","3,624","0.48","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120520","779-68-95-33-300-000","CLOSD","4416 Haymarket LN","23234","Chesterfield","Single Family Residence","09/15/2021","$280,000","$280,000","8","Resale (occupied at least once)","1964","Garland Heights","1,911","0.44","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120502","756-69-12-03-800-000","CLOSD","8818 Rams Crossing PL","23236","Chesterfield","Single Family Residence","09/15/2021","$632,500","$640,000","13","New (never occupied)","2019","Bexley East","2,921","0.32","3","3.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2119691","050-13C","CLOSD","4261 Worsham RD","23139","Powhatan","Single Family Residence","09/15/2021","$975,000","$975,000","7","Resale (occupied at least once)","2014","None","3,440","49.10","3","3.1","Well","Septic - Conventional","VA New","Individuals"
"1","2119628","032B-11-11","CLOSD","16286 Maple Hall DR","23113","Powhatan","Single Family Residence","09/15/2021","$929,000","$905,000","10","Resale (occupied at least once)","2007","Founders Bridge","4,035","0.34","4","3.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2119315","735-761-4232","CLOSD","3847 Danewood DR","23233","Henrico","Single Family Residence","09/15/2021","$389,950","$430,450","5","Resale (occupied at least once)","1992","Langtree At Wellesley","2,096","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2119096","N016-0134-024","CLOSD","3615 Garland AVE","23222","Richmond City","Single Family Residence","09/15/2021","$272,000","$272,000","41","Resale (occupied at least once)","1950","Edgewood","1,308","0.21","4","1.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2119062","7850-29-0860","CLOSD","13378 Quietwood LN","23005","Hanover","Single Family Residence","09/15/2021","$290,000","$315,000","7","Resale (occupied at least once)","1976","Beech Creek Estates","1,774","6.20","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2118926","742-760-7622","CLOSD","3820 Duckling WALK","23060","Henrico","Townhouse","09/15/2021","$624,900","$612,000","54","Resale (occupied at least once)","2011","West Broad Village","3,498","0.03","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2118655","7822-18-6820","CLOSD","15511 Woodman Hall RD","23192","Hanover","Single Family Residence","09/15/2021","$479,000","$465,000","38","Resale (occupied at least once)","1995","Montpelier Hills","2,386","2.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2118057","710-69-77-91-700-000","CLOSD","2042 Drumone CT","23112","Chesterfield","Single Family Residence","09/15/2021","$795,000","$785,000","12","Resale (occupied at least once)","2014","Hallsley","3,559","0.40","5","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2117434","S000-0074-010","CLOSD","39 E 3rd ST Unit#UC","23224","Richmond City","Condominium","09/15/2021","$820,000","$770,000","56","Resale (occupied at least once)","1895","Manchester","3,442","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2117403","745-69-72-12-700-000","CLOSD","1201 Courthouse RD","23236","Chesterfield","Single Family Residence","09/15/2021","$314,900","$315,000","50","Resale (occupied at least once)","1960","Central Heights","4,272","0.71","5","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2116103","763-765-3636.019","CLOSD","3516 Bayon WAY","23060","Henrico","Condominium","09/15/2021","$495,000","$495,000","5","Resale (occupied at least once)","2004","The Carriage Homes @ Crossridge","2,503","0.14","3","2.1","Public Water","Sewer - Public","Cash","Estate"
"1","2115644","1501","CLOSD","3015 Preston Park TER","23153","Goochland","Single Family Residence","09/15/2021","$468,960","$468,960","2","New (never occupied)","2019","Preston Park","2,252","1.61","4","2.1","Well","Septic - Alternative","Conventional","Individuals"
"1","2115472","756-69-40-73-400-000","CLOSD","8949 Cardiff RD","23236","Chesterfield","Single Family Residence","09/15/2021","$475,000","$395,000","29","Resale (occupied at least once)","1987","Bexley","3,275","0.95","5","2.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2113010","786-69-23-27-500-000","CLOSD","4719 Willesden RD","23234","Chesterfield","Single Family Residence","09/15/2021","$254,900","$254,900","58","Resale (occupied at least once)","1963","Falling Creek Court","1,536","0.32","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2110459","7890-73-5764","CLOSD","13244 Lucy Penn CIR","23005","Hanover","Single Family Residence","09/15/2021","$589,995","$573,000","98","Resale (occupied at least once)","2018","Hickory Hill","2,664","1.00","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2108708","S000-0235-026","CLOSD","208 E 18th ST","23224","Richmond City","Single Family Residence","09/15/2021","$135,000","$95,000","46","Resale (occupied at least once)","1920","Blackwell","760","0.07","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2125194","N000-0780-026","CLOSD","2825 Hanes AVE","23222","Richmond City","Single Family Residence","09/16/2021","$469,900","$470,000","3","Resale (occupied at least once)","1923","Brookland Park","2,536","0.12","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2117966","722-65-76-41-100-000","CLOSD","11518 Avening RD","23832","Chesterfield","Single Family Residence","09/16/2021","$363,390","$389,763","2","New (never occupied)","2021","Willow Creek","2,033","0.33","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2114742","755-71-60-60-600-000","CLOSD","8812 Quaker LN","23235","Chesterfield","Single Family Residence","09/16/2021","$549,900","$539,500","65","Resale (occupied at least once)","1953","Bon Air Knolls","2,921","1.13","5","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2100352","786675342100000","CLOSD","3112 Sterling Brook DR Unit#ID-D","23237","Chesterfield","Townhouse","09/16/2021","$329,470","$329,470","57","New (never occupied)","2021","Silverleaf","1,999","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2123397","745-69-91-72-300-000","CLOSD","701 Courthouse RD","23236","Chesterfield","Single Family Residence","09/16/2021","$295,000","$301,000","15","Resale (occupied at least once)","1966","Lake Crystal Farms","1,482","0.43","3","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2122032","TBD","CLOSD","205 Sag Harbor CT Unit#C","23075","Henrico","Townhouse","09/16/2021","$254,975","$254,975","0","New (never occupied)","2021","Easthampton","1,280","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2121615","788-60-96-43-900-000","CLOSD","21424 Bridle Path DR","23803","Chesterfield","Single Family Residence","09/16/2021","$255,000","$225,000","5","Resale (occupied at least once)","1980","Country Home Estates","1,606","0.26","3","2.0","Public Water","Sewer - Public","USDA","Individuals"
"1","2116472","2-3-0-4-0","CLOSD","4748 Fleming RD","23093","Goochland","Single Family Residence","09/16/2021","$284,000","$285,000","23","Resale (occupied at least once)","1991","Shannon Hills","1,874","3.64","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2119283","C006-0460-003","CLOSD","812 Dixon DR","23224","Richmond City","Single Family Residence","09/16/2021","$175,000","$180,000","45","Resale (occupied at least once)","1958","Woodstock","1,476","0.37","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123902","807-715-5119","CLOSD","2517 Farrand ST","23231","Henrico","Single Family Residence","09/16/2021","$230,000","$230,000","5","Resale (occupied at least once)","1966","Shurm Heights","1,300","0.32","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2122309","747-746-3559.174","CLOSD","1505 Bronwyn RD Unit#104","23238","Henrico","Condominium","09/16/2021","$164,950","$164,950","14","Resale (occupied at least once)","1977","Regency Woods","1,364","0.03","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2121954","W000-1770-011","CLOSD","3909 Floyd AVE","23221","Richmond City","Single Family Residence","09/16/2021","$499,000","$490,000","29","Resale (occupied at least once)","1938","Henry Place","2,312","0.12","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2110709","765-748-4587","CLOSD","2651 St. Elias DR Unit#A","23294","Henrico","Condominium","09/16/2021","$341,464","$341,464","14","New (never occupied)","2021","West Broad Landing","1,608","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2120997","742-65-87-09-800-000","CLOSD","10341 Christina RD","23832","Chesterfield","Single Family Residence","09/16/2021","$324,000","$317,500","9","Resale (occupied at least once)","1992","Huntwood","1,644","0.78","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2025728","to be determined","CLOSD","14615 Hancock Towns DR Unit#D-8","23832","Chesterfield","Condominium","09/16/2021","$293,490","$293,490","0","New (never occupied)","2020","Hancock Village","2,515","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2124839","732-68-21-71-600-000","CLOSD","4308 Rose Glen TURN","23112","Chesterfield","Single Family Residence","09/16/2021","$340,000","$345,000","10","Resale (occupied at least once)","2007","Rose Glen","2,187","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2126305","731-67-18-58-500-000","CLOSD","13312 Pointer Ridge TER","23112","Chesterfield","Single Family Residence","09/16/2021","$250,000","$272,000","6","Resale (occupied at least once)","1990","Spring Trace","1,396","0.26","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2120524","726-70-00-14-300-000","CLOSD","948 Gorham CT","23114","Chesterfield","Single Family Residence","09/16/2021","$349,000","$345,000","28","Resale (occupied at least once)","2006","Hawthorne Village","2,228","0.12","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2118050","W019-0182-009","CLOSD","4901 W Franklin ST","23226","Richmond City","Single Family Residence","09/16/2021","$449,900","$445,000","56","Resale (occupied at least once)","1946","Patterson Place","1,773","0.16","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123319","718-66-71-93-400-000","CLOSD","7929 Featherchase TER","23832","Chesterfield","Single Family Residence","09/16/2021","$259,000","$275,000","6","Resale (occupied at least once)","1998","Ashbrook","1,262","0.25","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2118110","763-764-6180.001","CLOSD","3501 Warsaw TER","23060","Henrico","Condominium","09/16/2021","$497,500","$497,500","38","Resale (occupied at least once)","2002","The Carriage Homes @ Crossridge","2,566","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2126408","747-746-3559.042","CLOSD","1505 Largo RD Unit#304","23238","Henrico","Condominium","09/16/2021","$130,000","$135,000","3","Resale (occupied at least once)","1977","Regency Woods Condominiums","893","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2126117","S000-1121-015","CLOSD","101 Tynick ST","23224","Richmond City","Single Family Residence","09/16/2021","$90,000","$90,000","2","Resale (occupied at least once)","1910","Burfoot Addition","876","0.07","2","1.0","Public Water","Community - Sewer/Septic","Cash","Individuals"
"1","2126022","764-759-4094","CLOSD","9525 Hungary Woods DR","23060","Henrico","Single Family Residence","09/16/2021","$340,000","$340,000","0","Resale (occupied at least once)","1998","Hungary Woods","1,938","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2125571","739-69-99-57-300-000","CLOSD","11600 Gordon School RD","22336","Chesterfield","Single Family Residence","09/16/2021","$200,000","$215,000","10","Resale (occupied at least once)","1978","Smoketree","1,615","0.31","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2125287","C004-0453-005","CLOSD","7513 Cherokee RD","23225","Richmond City","Single Family Residence","09/16/2021","$325,000","$325,000","3","Resale (occupied at least once)","1956","Stratford Hills","1,418","0.46","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2125213","749-67-51-76-300-000","CLOSD","5649 Burnage CT","23832","Chesterfield","Single Family Residence","09/16/2021","$345,000","$355,200","5","Resale (occupied at least once)","2004","Qualla Farms","2,249","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2125151","807-712-0300","CLOSD","5508 Eanes LN","23231","Henrico","Single Family Residence","09/16/2021","$260,000","$260,000","6","Resale (occupied at least once)","1950","None","1,919","1.30","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2125104","736-775-0499","CLOSD","12208 Bridgehead PL","23059","Henrico","Single Family Residence","09/16/2021","$550,000","$635,000","12","Resale (occupied at least once)","1999","Kimberwicke","3,159","0.32","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2125102","C008-1265-152","CLOSD","5200 Kenmare LOOP","23234","Richmond City","Single Family Residence","09/16/2021","$363,500","$370,000","8","Resale (occupied at least once)","2019","Adams Park","2,418","0.14","4","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2125084","798-736-4814","CLOSD","3707 Vawter AVE","23222","Henrico","Single Family Residence","09/16/2021","$190,000","$176,500","20","Resale (occupied at least once)","1937","East Highland Park","2,010","0.17","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2124966","785-67-77-32-000-000","CLOSD","3725 Sterling Woods LN","23237","Chesterfield","Single Family Residence","09/16/2021","$375,000","$375,000","6","Resale (occupied at least once)","2020","Silverleaf","2,424","","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2124736","S006-0194-018","CLOSD","5017 Caledonia RD","23225","Richmond City","Single Family Residence","09/16/2021","$489,950","$505,000","6","Resale (occupied at least once)","1936","Westover Hills","1,899","0.15","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124707","746-763-1669","CLOSD","4404 Duncan Park LN","23060","Henrico","Townhouse","09/16/2021","$362,500","$365,000","9","Resale (occupied at least once)","2016","Duncan Park","1,800","0.04","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124676","731-70-28-12-200-000","CLOSD","13425 Tipple Point RD","23114","Chesterfield","Single Family Residence","09/16/2021","$625,000","$650,000","2","Resale (occupied at least once)","2005","The Grove","4,023","0.85","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124641","823-725-4487","CLOSD","124 N Fern AVE","23075","Henrico","Single Family Residence","09/16/2021","$149,950","$142,000","10","Resale (occupied at least once)","1937","Highland Springs","1,316","0.22","4","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2124543","8716-71-4850","CLOSD","9058 Lunette LN","23116","Hanover","Single Family Residence","09/16/2021","$389,900","$414,000","6","Resale (occupied at least once)","2015","The Bluffs At Bell Creek","2,442","0.13","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124396","744-770-6521.029","CLOSD","11508 Belmont Park LN","23059","Henrico","Condominium","09/16/2021","$459,950","$445,000","23","Resale (occupied at least once)","2003","Belmont Park At Twin Hickory","2,239","0.18","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2124361","809-64-25-12-800-000","CLOSD","14719 Grand Forest CT","23834","Chesterfield","Single Family Residence","09/16/2021","$499,900","$515,000","4","Resale (occupied at least once)","2006","Southcreek","3,866","0.55","6","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124237","755-70-20-87-300-000","CLOSD","8805 E Wadsworth PL","23236","Chesterfield","Single Family Residence","09/16/2021","$289,950","$315,000","4","Resale (occupied at least once)","1986","Whitestone","1,709","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124205","795-63-38-42-400-000","CLOSD","3700 Stardown CT","23831","Chesterfield","Single Family Residence","09/16/2021","$224,950","$235,000","12","Resale (occupied at least once)","1981","Somerset","1,276","0.28","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2124058","740-776-5959","CLOSD","5404 Fuller DR","23059","Henrico","Townhouse","09/16/2021","$364,900","$364,900","8","Resale (occupied at least once)","2004","Courtland @ Wyndham","1,767","0.09","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123972","727685728900000","CLOSD","13806 Nuttree Woods LN","23112","Chesterfield","Single Family Residence","09/16/2021","$330,000","$330,000","4","Resale (occupied at least once)","1977","Nuttree Woods","2,071","0.33","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123967","754-769-6055","CLOSD","4908 Claywood RD","23060","Henrico","Single Family Residence","09/16/2021","$389,500","$402,000","6","Resale (occupied at least once)","1997","Winterberry","2,067","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123909","729-70-60-23-800-000","CLOSD","13726 Village Ridge DR","23114","Chesterfield","Single Family Residence","09/16/2021","$265,000","$282,500","8","Resale (occupied at least once)","1995","Sycamore Village","1,416","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123826","747-741-1131","CLOSD","9323 Westmoor DR","23229","Henrico","Single Family Residence","09/16/2021","$459,000","$532,000","8","Resale (occupied at least once)","1965","Westmoor","2,989","0.42","5","3.1","Public Water","Sewer - Public","Private","Individuals"
"1","2123771","811-65-06-41-800-000","CLOSD","13537 Green Spire CT","23836","Chesterfield","Single Family Residence","09/16/2021","$369,950","$380,000","2","Resale (occupied at least once)","2009","Cypress Woods","2,756","0.30","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123508","815-728-8793","CLOSD","441 Westover Pines DR","23223","Henrico","Townhouse","09/16/2021","$238,500","$240,000","4","Resale (occupied at least once)","2006","Westover Pines Townhouses","1,740","0.04","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123375","826-65-95-08-500-000","CLOSD","12109 Winbolt CT","23836","Chesterfield","Single Family Residence","09/16/2021","$450,000","$450,000","11","Resale (occupied at least once)","2016","Mount Blanco","3,064","0.52","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123371","755-747-4022","CLOSD","8411 Zell LN","23229","Henrico","Single Family Residence","09/16/2021","$295,000","$333,000","8","Resale (occupied at least once)","1960","Somerset","2,102","0.26","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123199","777-67-86-22-800-000","CLOSD","5113 Bridgeside DR","23234","Chesterfield","Single Family Residence","09/16/2021","$250,000","$270,000","5","Resale (occupied at least once)","1984","Irongate","2,088","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2123188","757-746-4133","CLOSD","8106 Westbury DR","23229","Henrico","Single Family Residence","09/16/2021","$325,000","$383,000","7","Resale (occupied at least once)","1958","Michael Hills","1,512","0.41","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122868","776-66-04-89-500-000","CLOSD","6112 Springwood RD","23237","Chesterfield","Single Family Residence","09/16/2021","$325,000","$350,000","8","Resale (occupied at least once)","1988","Salem Oaks","2,608","0.29","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122716","E000-0162-039","CLOSD","209 N 19th ST Unit#13","23223","Richmond City","Condominium","09/16/2021","$189,900","$185,000","24","Resale (occupied at least once)","1908","Shockoe Valley Lofts","782","0.02","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2122557","C005-0603-143","CLOSD","6705 N Grand Brook CIR","23225","Richmond City","Townhouse","09/16/2021","$220,000","$222,100","11","Resale (occupied at least once)","2006","Townes At Grand Oaks","1,414","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122514","746-767-6012","CLOSD","4909 Sadler Glen CT","23060","Henrico","Single Family Residence","09/16/2021","$600,000","$590,000","15","Resale (occupied at least once)","2002","Sadler Glen","5,383","0.27","6","6.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122405","759-767-4458","CLOSD","5116 Townsend Park ROW","23060","Henrico","Single Family Residence","09/16/2021","$569,000","$580,000","6","Resale (occupied at least once)","2013","Townsend","3,608","0.24","6","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122350","789-64-41-05-600-000","CLOSD","4613 Wraywood AVE","23831","Chesterfield","Single Family Residence","09/16/2021","$305,000","$321,000","7","Resale (occupied at least once)","1972","Preston Place","2,474","0.42","4","2.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2121668","768-760-9151.105","CLOSD","9377 Manowar CT Unit#909","23060","Henrico","Condominium","09/16/2021","$165,000","$171,000","5","Resale (occupied at least once)","1988","Laurel Lakes Condo","956","22.49","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2121043","754-69-97-31-600-000","CLOSD","1257 Providence Knoll DR","23236","Chesterfield","Townhouse","09/16/2021","$315,000","$320,000","5","Resale (occupied at least once)","2005","Providence","1,975","0.13","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120714","E000-0864-057","CLOSD","1711 N 27th ST","23223","Richmond City","Single Family Residence","09/16/2021","$189,999","$189,999","14","Resale (occupied at least once)","1968","Woodville","1,020","0.15","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2120140","721-68-51-48-100-000","CLOSD","3200 Sailview DR","23112","Chesterfield","Single Family Residence","09/16/2021","$579,950","$570,000","43","Resale (occupied at least once)","2007","Waterviews At The Reservoir","3,869","0.57","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2119824","769-764-0516","CLOSD","3102 Wilf CT","23060","Henrico","Single Family Residence","09/16/2021","$399,950","$400,000","7","Resale (occupied at least once)","1987","Tall Timbers","2,656","0.50","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2119809","764-766-7912","CLOSD","10502 Old Courtney RD","23060","Henrico","Single Family Residence","09/16/2021","$269,950","$269,950","8","Resale (occupied at least once)","1978","Courtney","1,615","0.44","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2119525","737-71-12-87-500-000","CLOSD","11834 Olde Coach DR","23113","Chesterfield","Single Family Residence","09/16/2021","$225,000","$215,000","11","Resale (occupied at least once)","1973","Olde Coach Village","2,236","0.37","5","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2119485","861-702-3826","CLOSD","6518 Scandia Lake PL","23150","Henrico","Single Family Residence","09/16/2021","$329,950","$351,000","4","Resale (occupied at least once)","1988","Scandia Lake","2,296","","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2119365","744-774-1190","CLOSD","10703 Gate House PL","23059","Henrico","Townhouse","09/16/2021","$370,000","$370,000","8","Resale (occupied at least once)","2003","Townes At Shady Grove","1,917","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2119253","029A-1B-6","CLOSD","2243 Lakeview DR","23139","Powhatan","Single Family Residence","09/16/2021","$225,900","$175,000","32","Resale (occupied at least once)","1976","Lake Shawnee","1,152","0.31","2","1.0","Other","Septic - Conventional","Conventional","Individuals"
"1","2119244","758-766-7707","CLOSD","9208 Timbers Edge CT","23060","Henrico","Single Family Residence","09/16/2021","$320,000","$340,000","2","Resale (occupied at least once)","1988","The Timbers","1,922","0.32","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2119115","768-776-1223","CLOSD","3307 Arbill TRCE","23059","Henrico","Single Family Residence","09/16/2021","$899,950","$950,000","7","Resale (occupied at least once)","2016","Swanson Mill Run","5,788","2.65","5","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2118191","756-62-44-15-500-000","CLOSD","10206 Hickory RD","23803","Chesterfield","Single Family Residence","09/16/2021","$239,900","$252,900","0","Resale (occupied at least once)","1956","None","1,232","13.00","3","1.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2115728","7851-21-8578","CLOSD","14071 Deer Creek RD","23005","Hanover","Single Family Residence","09/16/2021","$389,500","$385,250","64","Resale (occupied at least once)","1979","None","2,322","6.30","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2115103","028A3-1W-10B-A","CLOSD","2211 Mountain View RD","23139","Powhatan","Single Family Residence","09/16/2021","$235,000","$235,000","6","Resale (occupied at least once)","1980","None","1,134","2.00","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2102338","004-8","CLOSD","5985 Cartersville RD","23139","Powhatan","Single Family Residence","09/16/2021","$299,000","$299,000","55","New (never occupied)","2021","None","1,500","2.00","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2106120","7796-76-0413","CLOSD","9212 Fairfield Farm CT","23116","Hanover","Single Family Residence","09/17/2021","$457,995","$457,995","0","New (never occupied)","2021","Giles Farm","2,149","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
