"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2530610","58-54-6-7-0","CLOSD","9008 Mirage MEWS Unit#7-6","23238","Goochland","Single Family Residence","03/05/2026","$693,070","$683,070","9","New (never occupied)","2025","Mosaic at West Creek","1,835","","3","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2532067","119712","CLOSD","7752 Arbor Marsh TER","23124","New Kent","Single Family Residence","03/05/2026","$445,990","$448,789","47","New (never occupied)","2025","The Arbors At New Kent Winery","1,906","","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2531440","N0001164028","CLOSD","3518 Carolina AVE","23222","Richmond City","Single Family Residence","03/05/2026","$519,999","$525,000","83","New (never occupied)","2025","Highland Park","","","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532673","721-67-52-27-500-000","CLOSD","14515 Bent Creek CT","23112","Chesterfield","Single Family Residence","03/05/2026","$410,000","$410,000","27","Resale (occupied at least once)","1987","Woodlake","1,922","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601296","749-67-81-01-200-000","CLOSD","5406 Ridgerun TER","23832","Chesterfield","Single Family Residence","03/05/2026","$364,950","$370,000","7","Resale (occupied at least once)","1989","Qualla Farms","1,377","0.45","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601102","737-69-95-56-400-000","CLOSD","12031 Gordon School RD","23236","Chesterfield","Single Family Residence","03/05/2026","$530,000","$539,000","5","Resale (occupied at least once)","1984","Smoketree","2,732","0.27","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530572","723-70-48-70-500-012","CLOSD","14000 Briars CIR Unit#304","23114","Chesterfield","Condominium","03/05/2026","$297,995","$307,995","94","Resale (occupied at least once)","2011","Westwood Village At Charter Colony","1,658","","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2521946","8743-15-5617","CLOSD","6509 Hoke Hollow WAY","23111","Hanover","Single Family Residence","03/05/2026","$728,190","$728,190","781","New (never occupied)","2025","McGhees Outlook","","1.10","4","3.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2519799","119838","CLOSD","7747 Arbor Marsh TER","23124","New Kent","Single Family Residence","03/05/2026","$558,990","$558,990","120","New (never occupied)","2026","The Arbors At New Kent Winery","2,511","","5","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2524698","776-67-06-27-600-000","CLOSD","5606 Retriever RD","23237","Chesterfield","Single Family Residence","03/05/2026","$249,950","$249,950","138","Resale (occupied at least once)","1978","Huntingcreek Hills","1,056","0.21","3","1.0","Public Water","Sewer - Public","VA New","Estate, Individuals"
"1","2601162","809-64-59-59-300-000","CLOSD","14406 Fox Knoll DR","23834","Chesterfield","Single Family Residence","03/05/2026","$475,000","$483,000","9","Resale (occupied at least once)","1990","Walthall Creek","2,694","3.14","4","2.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2532976","824-64-44-03-700-000","CLOSD","14536 Sir Peyton DR","23836","Chesterfield","Single Family Residence","03/05/2026","$359,900","$350,000","43","Resale (occupied at least once)","1966","Prestwould Farms","1,540","0.28","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2533258","732-70-57-07-300-000","CLOSD","12924 Glengate RD","23114","Chesterfield","Single Family Residence","03/05/2026","$425,000","$407,500","23","Resale (occupied at least once)","1977","Walton Park","1,877","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2524735","E000-1763-019","CLOSD","3510 E Richmond RD Unit#U12","23223","Richmond City","Condominium","03/05/2026","$127,900","$131,737","154","Resale (occupied at least once)","1966","Villas Of Oakwood South","822","0.02","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2603607","C001-0126-006","CLOSD","4602 Butte RD","23235","Richmond City","Single Family Residence","03/05/2026","$435,000","$500,000","1","Resale (occupied at least once)","1965","Southampton","2,004","0.57","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2603383","780-745-1438","CLOSD","2302 Clarke ST","23228","Henrico","Single Family Residence","03/05/2026","$220,000","$240,000","4","Resale (occupied at least once)","1951","Park View","1,342","0.13","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2602932","701-63-89-78-000-000","CLOSD","13531 Cedar Creek RD","23838","Chesterfield","Single Family Residence","03/05/2026","$729,950","$730,000","4","Resale (occupied at least once)","2008","None","2,676","10.00","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2602742","797-713-4258.511","CLOSD","4820 Old Main ST Unit#511","23231","Henrico","Condominium","03/05/2026","$529,000","$507,000","17","Resale (occupied at least once)","2007","Village Of Rocketts Landing","1,718","0.04","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2601939","727-68-61-02-000-000","CLOSD","3203 Barnes Spring CT","23112","Chesterfield","Single Family Residence","03/05/2026","$415,000","$430,000","2","Resale (occupied at least once)","1989","Brandermill","1,867","0.27","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2601841","742-68-17-91-500-000","CLOSD","4507 Parrish Branch RD","23112","Chesterfield","Single Family Residence","03/05/2026","$349,950","$350,000","13","Resale (occupied at least once)","1988","Bailey Ridge Estates","1,118","0.28","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601748","736-757-6242","CLOSD","2910 W Waterford WAY","23233","Henrico","Single Family Residence","03/05/2026","$455,000","$425,000","4","Resale (occupied at least once)","1989","Waterford","2,184","0.21","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2601391","727-69-08-90-600-000","CLOSD","2503 Crosstimbers CT","23112","Chesterfield","Single Family Residence","03/05/2026","$539,950","$550,000","8","Resale (occupied at least once)","1988","Crosstimbers","2,896","0.21","5","2.1","Public Water","Sewer - Public","Conventional","Other"
"1","2601272","64-31-0-4-0","CLOSD","449 River Notch DR","23238","Goochland","Single Family Residence","03/05/2026","$1,850,000","$1,825,000","6","New (never occupied)","2025","None","","4.86","5","5.1","Public Water","Septic - Engineered","Conventional","Corporate"
"1","2601207","760-64-81-72-000-000","CLOSD","11900 Dunvegan CT","23838","Chesterfield","Single Family Residence","03/05/2026","$499,500","$496,000","19","Resale (occupied at least once)","1996","The Highlands","2,610","1.09","3","2.0","Public Water","Septic - Conventional","Cash","Estate"
"1","2600830","731-763-7391","CLOSD","12338 Graham Meadows DR","23233","Henrico","Townhouse","03/05/2026","$1,365,000","$1,315,000","26","Resale (occupied at least once)","2024","Greengate","4,080","0.07","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2532897","781-745-6563","CLOSD","2105 Ginter ST","23228","Henrico","Single Family Residence","03/05/2026","$299,000","$267,000","21","Resale (occupied at least once)","1937","Bryan Park Heights","","0.15","3","1.0","Public Water","None","Conventional","Estate"
"1","2532669","TBD","CLOSD","16309 Creekstone Point AVE","23120","Chesterfield","Townhouse","03/05/2026","$537,500","$527,500","19","New (never occupied)","2025","The Villas at Swift Creek","2,552","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2532401","52A1 1 1 40","CLOSD","701 Colony TRL","23089","New Kent","Single Family Residence","03/05/2026","$895,000","$821,000","52","Resale (occupied at least once)","1999","The Colonies - New Kent","","0.90","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532041","756-62-09-26-000-000","CLOSD","9943 Peacefield LN","23803","Chesterfield","Single Family Residence","03/05/2026","$485,000","$485,000","54","Resale (occupied at least once)","2024","None","2,556","1.53","5","3.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2530961","785-66-71-36-200-000","CLOSD","9525 Alfaree RD","23237","Chesterfield","Single Family Residence","03/05/2026","$340,000","$340,000","66","Resale (occupied at least once)","1977","Kendale Acres","2,072","0.47","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2527066","W000-0607-019","CLOSD","12 N Plum ST","23220","Richmond City","Single Family Residence","03/05/2026","$599,000","$500,000","116","Resale (occupied at least once)","1881","None","2,416","0.05","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522987","W000-0732-053","CLOSD","1723 Hanover AVE Unit#1","23220","Richmond City","Condominium","03/05/2026","$895,000","$850,000","120","Resale (occupied at least once)","1920","Sydney Condos","2,950","0.23","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","REIN10612742","52A1 140","CLOSD","701 Colony TRL","23089","New Kent","Single Family Residence","03/05/2026","$895,000","$821,000","51","Resale (occupied at least once)","1999","THE COLONIES","3,277","1.00","4","3.0","Well","Septic","",""
"1","2525930","774-66-98-97-700-000","CLOSD","8625 Watchhaven LN","23237","Chesterfield","Single Family Residence","03/06/2026","$299,870","$290,000","155","Resale (occupied at least once)","1980","Huntingcreek Hills","1,056","0.21","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528775","E000-0598-025","CLOSD","2117 Ford AVE","23223","Richmond City","Single Family Residence","03/06/2026","$199,950","$199,990","76","New (never occupied)","2025","None","","0.11","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2530915","E000-0296-025","CLOSD","407 N 23rd ST","23223","Richmond City","Single Family Residence","03/06/2026","$599,000","$630,000","8","Resale (occupied at least once)","1910","None","1,648","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528173","768675897700000","CLOSD","7312 Parasol CT","23234","Chesterfield","Single Family Residence","03/06/2026","$544,990","$450,885","6","New (never occupied)","2025","Watermark","","","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2601684","823-694-6397","CLOSD","3363 Darbytown RD","23231","Henrico","Single Family Residence","03/06/2026","$395,000","$405,000","19","Resale (occupied at least once)","2002","Windsor Oaks","2,422","0.35","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2532744","722670030900175","CLOSD","14661 Hancock Towns DR Unit#Q-6","23832","Chesterfield","Condominium","03/06/2026","$377,300","$377,345","69","New (never occupied)","2025","Hancock Village","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2602014","817-725-0886","CLOSD","11 Taft ST","23223","Henrico","Single Family Residence","03/06/2026","$315,000","$315,000","3","Resale (occupied at least once)","1981","Read E S","1,666","0.64","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2517846","7843-64-3274","CLOSD","16850 Sheppards Fold WAY","23015","Hanover","Single Family Residence","03/06/2026","$759,990","$759,990","157","New (never occupied)","2025","Sheppards Fold","","1.43","5","4.0","Well","Septic - Conventional","Conventional","Corporate"
"1","2532841","732-65-09-60-800-000","CLOSD","11906 Carters Garden TER","23838","Chesterfield","Single Family Residence","03/06/2026","$539,975","$539,975","48","Resale (occupied at least once)","2005","Carters Mill East","2,913","1.18","4","3.1","Public Water","Septic - Conventional","VA New","Individuals"
"1","2529280","7758-04-8175","CLOSD","11207 Chriswood RD","23059","Hanover","Single Family Residence","03/06/2026","$499,950","$483,520","63","Resale (occupied at least once)","1993","None","2,592","2.50","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2532732","716-67-27-71-600-000","CLOSD","6824 Oasis Breeze LN","23112","Chesterfield","Townhouse","03/06/2026","$479,950","$472,950","70","New (never occupied)","2025","Oasis Townhomes","2,260","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2532374","TBD","CLOSD","6115 Primrose Path Rd RD","23224","Richmond City","Townhouse","03/06/2026","$406,165","$395,000","38","New (never occupied)","2025","Creekside Run","","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2602068","798-63-58-95-800-000","CLOSD","15910 Hill ST","23834","Chesterfield","Single Family Residence","03/06/2026","$349,000","$352,000","6","Resale (occupied at least once)","2001","Milhorn Tract","1,568","0.43","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2600836","E000-0439-021","CLOSD","2606 E Franklin ST","23223","Richmond City","Single Family Residence","03/06/2026","$1,199,500","$1,200,000","1","Resale (occupied at least once)","1880","None","3,340","0.10","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530399","20C  2 D   1","CLOSD","3843 Quinton RD","23141","New Kent","Single Family Residence","03/06/2026","$365,000","$355,000","91","Resale (occupied at least once)","1973","Clintwood","1,456","2.29","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2532426","732-67-97-90-100-000","CLOSD","4602 Morning Hill CT","23112","Chesterfield","Single Family Residence","03/06/2026","$340,000","$330,000","54","Resale (occupied at least once)","1978","Brandermill","1,788","0.17","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526815","Not Yet Assigned","CLOSD","3829 Kinalin LN","23234","Richmond City","Single Family Residence","03/06/2026","$486,140","$482,985","0","New (never occupied)","2025","Kinwick","2,480","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2533496","748-69-58-31-000-000","CLOSD","10204 Stonecrest RD","23236","Chesterfield","Single Family Residence","03/06/2026","$364,900","$365,000","26","Resale (occupied at least once)","1992","Eaglewood","","0.32","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2602827","11A  1E1   3","CLOSD","10121 Old Quarter LN","23124","New Kent","Single Family Residence","03/06/2026","$379,990","$379,990","4","Resale (occupied at least once)","2001","Whitehouse Farms","3,670","0.63","3","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2602948","798-65-03-25-700-000","CLOSD","2835 Pine Meadows CIR","23831","Chesterfield","Single Family Residence","03/06/2026","$314,950","$320,000","4","Resale (occupied at least once)","1986","Craddock Point","1,324","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2533911","801-726-8951","CLOSD","2000 Holly ST","23223","Henrico","Single Family Residence","03/06/2026","$250,000","$247,000","10","Resale (occupied at least once)","1961","Roosevelt Park","956","0.22","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532812","752-69-83-36-800-057","CLOSD","1838 Providence Villas CT","23236","Chesterfield","Condominium","03/06/2026","$495,000","$495,000","49","Resale (occupied at least once)","2020","The Villas At Providence","2,345","","3","2.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2530829","TBD","CLOSD","2620 Calgary DR","23831","Chesterfield","Condominium","03/06/2026","$324,990","$320,000","86","New (never occupied)","2025","Moore's Lake","1,606","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2528095","725-66-08-96-000-000","CLOSD","13306 Prince James DR","23832","Chesterfield","Single Family Residence","03/06/2026","$499,950","$504,950","110","Resale (occupied at least once)","2012","The Woods At Summerford","2,673","0.29","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2533572","733-69-73-84-100-000","CLOSD","12802 Worsham Green PL","23114","Chesterfield","Single Family Residence","03/06/2026","$445,000","$442,000","20","Resale (occupied at least once)","1987","Worsham Green","2,268","0.30","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2520230","716-67-28-53-100-000","CLOSD","6730 Oasis Breeze LN","23112","Chesterfield","Townhouse","03/06/2026","$497,950","$496,375","0","New (never occupied)","2025","Oasis Townhomes","","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2601555","736-776-4682","CLOSD","5625 Stoneacre PL","23059","Henrico","Single Family Residence","03/06/2026","$825,000","$830,000","6","Resale (occupied at least once)","1997","Stone Acre At Wyndham","3,860","0.46","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601407","767-751-4828.093","CLOSD","4631 Wistar Creek DR Unit#A","23228","Henrico","Condominium","03/06/2026","$329,990","$329,990","22","Resale (occupied at least once)","2021","Wistar Glen","1,722","10.41","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532705","W019-0065-016","CLOSD","4705 Fitzhugh AVE","23230","Richmond City","Single Family Residence","03/06/2026","$1,250,000","$1,210,000","70","New (never occupied)","2025","Monument Avenue Park","1,130","0.14","4","4.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2600698","N000-1460-006","CLOSD","507 Patrick AVE","23222","Richmond City","Single Family Residence","03/06/2026","$298,800","$298,000","9","Resale (occupied at least once)","1945","Providence Park","1,187","0.21","4","2.0","Public Water","Sewer - Public","FHA New","Other"
"1","2602256","8800-93-4367","CLOSD","13366 Depot RD","23069","Hanover","Single Family Residence","03/06/2026","$415,000","$415,000","5","Resale (occupied at least once)","2003","None","1,654","0.58","3","2.1","Well","Other - See Remarks","Conventional","Individuals"
"1","2530188","S000-0339-008","CLOSD","1606 Chicago AVE","23224","Richmond City","Single Family Residence","03/06/2026","$298,500","$298,500","103","Resale (occupied at least once)","2015","Manchester","1,446","0.14","3","2.0","Public Water","None","FHA New Assumption","Individuals"
"501","2601352","754-751-6761","CLOSD","8810 Fordson RD","23229","Henrico","Single Family Residence","03/06/2026","$499,000","$505,000","9","Resale (occupied at least once)","1971","Dellwood","2,282","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Other"
"501","2533617","n000-1739-018","CLOSD","3706 Hermitage RD","23227","Richmond City","Single Family Residence","03/06/2026","$450,000","$430,000","11","Resale (occupied at least once)","1964","Rosedale","","","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601829","769-69-21-92-100-000","CLOSD","3843 Belker CT","23234","Chesterfield","Townhouse","03/06/2026","$215,999","$213,000","19","Resale (occupied at least once)","1983","Belfair Townhouses","876","0.08","2","1.0","Well","Sewer - Public","Conventional","Individuals"
"501","2533821","762-62-24-08-300-000","CLOSD","16500 Chinook DR","23803","Chesterfield","Single Family Residence","03/06/2026","$974,950","$957,950","18","Resale (occupied at least once)","2006","None","4,711","37.60","4","3.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2602636","782-767-6805","CLOSD","9705 Magnolia Pointe PL","23059","Henrico","Townhouse","03/06/2026","$300,000","$310,000","2","Resale (occupied at least once)","2003","Magnolia Pointe","1,440","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2600882","C001-1174-020","CLOSD","10348 Merrigan RD","23235","Richmond City","Single Family Residence","03/06/2026","$399,000","$410,000","4","Resale (occupied at least once)","1960","Old Gun Estates","2,111","0.41","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2602108","C001-1260-058","CLOSD","2910 Shoreham DR","23235","Richmond City","Single Family Residence","03/06/2026","$468,000","$480,500","2","Resale (occupied at least once)","1965","Staffordshire","2,308","0.43","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2524634","722-67-00-30-900-120","CLOSD","14479 Hancock Towns DR","23832","Chesterfield","Condominium","03/06/2026","$339,000","$332,000","165","Resale (occupied at least once)","2023","Hancock Village","1,500","","2","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"501","2533241","778-749-7989","CLOSD","2507 Lincoln AVE","23228","Henrico","Single Family Residence","03/06/2026","$425,000","$428,500","47","Resale (occupied at least once)","1947","Hilliard Park","1,577","0.41","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2605432","W000-1505-017","CLOSD","3303 Rosewood AVE","23221","Richmond City","Single Family Residence","03/06/2026","$327,500","$327,500","0","Resale (occupied at least once)","1925","Sydnors Point Addition","1,930","0.07","3","2.1","Public Water","Sewer - Public","Other","Individuals"
"501","2603417","774-66-82-96-600-000","CLOSD","6201 Pointer TER","23237","Chesterfield","Single Family Residence","03/06/2026","$228,300","$240,200","4","Resale (occupied at least once)","1981","Huntingcreek Hills","1,056","0.24","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2603369","728-68-70-03-000-000","CLOSD","3025 Three Bridges RD","23112","Chesterfield","Single Family Residence","03/06/2026","$359,000","$365,607","2","Resale (occupied at least once)","1981","Brandermill","1,470","0.14","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2602945","770-736-8408","CLOSD","5304 Wythe AVE","23226","Henrico","Single Family Residence","03/06/2026","$419,500","$455,000","9","Resale (occupied at least once)","1953","Shenandoah Place","1,300","0.16","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2602710","773-758-4142","CLOSD","2410 Agra DR","23228","Henrico","Single Family Residence","03/06/2026","$280,000","$280,000","4","Resale (occupied at least once)","1947","Laurel Dell","750","0.25","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2602487","W000-1038-018","CLOSD","4 Strawberry ST","23220","Richmond City","Single Family Residence","03/06/2026","$689,900","$731,000","9","Resale (occupied at least once)","1910","None","1,940","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2602395","805-733-8081","CLOSD","3607 Yerger RD","23223","Henrico","Single Family Residence","03/06/2026","$161,900","$185,000","7","Resale (occupied at least once)","1957","Glen Manor","1,008","0.26","3","1.0","Public Water","Sewer - Public","Cash","Corporate"
"501","2602264","724-66-46-84-400-000","CLOSD","8801 Thornton Heath DR","23832","Chesterfield","Single Family Residence","03/06/2026","$499,000","$499,000","4","Resale (occupied at least once)","1990","Birkdale","2,281","0.41","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2602032","W000-0936-016","CLOSD","2101 Rosewood AVE","23220","Richmond City","Single Family Residence","03/06/2026","$575,000","$652,000","6","Resale (occupied at least once)","1922","None","2,072","0.05","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601876","779-749-5718","CLOSD","2317 Waldo LN","23228","Henrico","Single Family Residence","03/06/2026","$349,000","$390,000","4","Resale (occupied at least once)","1952","Lakeside","1,434","0.19","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601852","8706-86-0832","CLOSD","8102 Braxton CT","23116","Hanover","Single Family Residence","03/06/2026","$625,000","$660,000","11","Resale (occupied at least once)","1995","Crown Colony","3,184","0.66","4","3.1","Public Water","Sewer - Public","Cash","Corporate"
"501","2601831","790-65-07-52-700-000","CLOSD","4248 Wells Ridge CT","23831","Chesterfield","Single Family Residence","03/06/2026","$390,000","$392,500","6","Resale (occupied at least once)","2017","South Chester","2,121","0.21","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"501","2601714","770-761-9732","CLOSD","2718 Fruehauf RD","23228","Henrico","Single Family Residence","03/06/2026","$319,900","$320,000","5","Resale (occupied at least once)","1959","Laurel Park","1,040","0.27","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2601665","806-737-0572","CLOSD","2809 Farm Creek DR","23223","Henrico","Single Family Residence","03/06/2026","$200,000","$251,100","17","Resale (occupied at least once)","1990","Maplewood Farms","2,278","0.22","4","2.0","Public Water","Sewer - Public","Cash","Estate"
"501","2601594","756-731-0236","CLOSD","8205 Kimbershell PL","23229","Henrico","Single Family Residence","03/06/2026","$1,995,000","$2,350,000","11","Resale (occupied at least once)","1989","Windsor On The James","4,891","0.78","4","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601448","W021-0213-011","CLOSD","606 Libbie AVE","23226","Richmond City","Single Family Residence","03/06/2026","$965,000","$1,060,000","8","Resale (occupied at least once)","1949","Westview","1,805","0.21","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2601447","W000-1991-017","CLOSD","4401 W Franklin ST","23221","Richmond City","Single Family Residence","03/06/2026","$895,000","$885,000","11","Resale (occupied at least once)","1937","Colonial Place","3,467","0.14","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2601306","W000-1342-018","CLOSD","807 Walpole ST","23221","Richmond City","Single Family Residence","03/06/2026","$1,350,000","$1,325,000","10","New (never occupied)","2026","None","","0.16","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2601290","765-748-5855.156","CLOSD","2737 St Elias DR Unit#B","23294","Henrico","Condominium","03/06/2026","$399,950","$394,000","11","Resale (occupied at least once)","2022","West Broad Landing","2,650","13.47","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2601223","725-72-11-53-600-000","CLOSD","3000 Vistapoint RD","23113","Chesterfield","Single Family Residence","03/06/2026","$585,000","$615,000","6","Resale (occupied at least once)","1976","Salisbury","2,430","1.04","4","2.1","Public Water","Septic - Conventional","Cash","Individuals"
"501","2600960","810-729-2342","CLOSD","3850 Dominion Townes CIR","23223","Henrico","Townhouse","03/06/2026","$275,000","$255,000","15","Resale (occupied at least once)","2005","Dominion Townes","1,500","0.07","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"501","2600947","E011-0123-011","CLOSD","4509 Maverick AVE","23231","Richmond City","Single Family Residence","03/06/2026","$205,000","$206,000","3","Resale (occupied at least once)","1959","Montrose Heights","1,086","0.16","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"501","2600880","739-70-53-51-800-000","CLOSD","441 Farnham DR","23236","Chesterfield","Single Family Residence","03/06/2026","$660,000","$687,500","5","Resale (occupied at least once)","1974","Stonehenge","3,974","0.94","4","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2600316","712-66-86-24-900-000","CLOSD","16024 Hampton Meadows CT","23832","Chesterfield","Single Family Residence","03/06/2026","$558,000","$550,000","4","Resale (occupied at least once)","2001","Hampton Park","2,426","0.23","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2600294","796-61-43-36-300-000","CLOSD","20237 Sheffield PL","23803","Chesterfield","Single Family Residence","03/06/2026","$295,000","$282,000","29","Resale (occupied at least once)","1965","Laurel Branch Farms","1,874","0.24","4","2.0","Public Water","Sewer - Public","Other","Individuals"
"501","2600245","782-67-68-36-600-000","CLOSD","7625 Lawnbrook DR","23237","Chesterfield","Single Family Residence","03/06/2026","$365,000","$350,000","16","Resale (occupied at least once)","2020","Hopkins Forest","1,440","0.26","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2600242","723-66-75-12-300-000","CLOSD","8313 Houghton PL","23832","Chesterfield","Single Family Residence","03/06/2026","$490,000","$490,000","2","Resale (occupied at least once)","1991","Birkdale","2,582","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2600128","752-70-61-56-700-000","CLOSD","9411 Tuxford RD","23236","Chesterfield","Single Family Residence","03/06/2026","$364,950","$365,000","5","Resale (occupied at least once)","1968","Shenandoah","","0.22","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"501","2600054","027A-8-19","CLOSD","3581 Richards RUN","23139","Powhatan","Single Family Residence","03/06/2026","$1,275,000","$1,150,000","40","Resale (occupied at least once)","1999","Branchway Forest","5,588","3.00","3","3.1","Well","Septic - Conventional","Cash","Individuals"
"501","2533903","W000-1323-020","CLOSD","12 S Tow Path LN","23221","Richmond City","Single Family Residence","03/06/2026","$1,145,000","$1,145,000","3","Resale (occupied at least once)","2002","Kanawha Trace","4,585","0.25","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2530860","W000-0604-030","CLOSD","1508 W Cary ST","23220","Richmond City","Townhouse","03/06/2026","$389,000","$350,000","64","Resale (occupied at least once)","1900","None","1,490","0.04","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2529962","745-755-3041","CLOSD","2602 Cox RD","23233","Henrico","Single Family Residence","03/06/2026","$628,000","$600,000","58","Resale (occupied at least once)","1989","Cedar Chase","2,754","0.34","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2529649","C004-0544-145","CLOSD","2956 Hathaway RD Unit#U1212","23225","Richmond City","Condominium","03/06/2026","$395,000","$385,000","88","Resale (occupied at least once)","1972","Hathaway Tower Condominiums","1,729","4.02","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2529460","C009-0646-008","CLOSD","3143 Bashford LN","23234","Richmond City","Single Family Residence","03/06/2026","$209,990","$155,000","7","Resale (occupied at least once)","1940","Cullenwood","1,488","0.18","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
