"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2002785","763-743-7209","CLOSD","1502 Ethridge DR","23226","Henrico","Single Family Residence","02/27/2020","$220,000","$222,550","5","Resale (occupied at least once)","1950","Fort Hill","984","0.28","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2001862","747-69-70-88-000-000","CLOSD","1124 Vickilee RD","23236","Chesterfield","Single Family Residence","02/27/2020","$245,000","$245,000","6","Resale (occupied at least once)","1965","Forest Acres","1,950","0.38","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2001568","730-66-81-72-400-000","CLOSD","7710 Secretariat CT","23112","Chesterfield","Single Family Residence","02/27/2020","$259,900","$260,000","5","Resale (occupied at least once)","1992","Deer Run","1,762","0.58","3","2.1","Public Water","Community - Sewer/Septic","FHA New","Individuals"
"1","2000629","786-64-30-95-300-000","CLOSD","5267 Beachmere TER","23831","Chesterfield","Single Family Residence","02/27/2020","$323,000","$323,000","29","Resale (occupied at least once)","2010","Stoney Glen South","2,600","0.89","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937899","802-732-0900","CLOSD","2400 Tonoka RD","23223","Henrico","Single Family Residence","02/27/2020","$169,950","$175,000","55","Resale (occupied at least once)","2007","Oak Hill","1,202","0.26","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1937811","E000-0708-020","CLOSD","1411 N 22nd ST","23223","Richmond City","Single Family Residence","02/27/2020","$254,950","$260,000","46","New (never occupied)","2019","None","1,645","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1934861","704-67-29-35-400-000","CLOSD","6800 Stafford Park DR","23120","Chesterfield","Single Family Residence","02/27/2020","$345,000","$340,000","60","Resale (occupied at least once)","2017","Magnolia Green","2,226","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1912707","710677214700000","CLOSD","5719 Gossamer PL","23120","Chesterfield","Single Family Residence","02/27/2020","$384,990","$382,000","279","New (never occupied)","2019","Foxcreek","3,045","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2001658","767-68-59-51-900-000","CLOSD","5237 Berryridge TER","23832","Chesterfield","Single Family Residence","02/27/2020","$190,000","$191,500","2","Resale (occupied at least once)","1997","Fairpines","1,215","0.22","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1931299","817655309300000","CLOSD","12609 Prestonfield DR Unit#D-A","23836","Chesterfield","Townhouse","02/27/2020","$252,880","$252,880","0","New (never occupied)","2020","Rivers Bend","1,504","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","1932129","8236922848","CLOSD","6940 Seven Kings CIR","23231","Henrico","Single Family Residence","02/27/2020","$312,775","$316,393","101","New (never occupied)","2019","Castleton","2,345","","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2000190","752-71-63-40-800-000","CLOSD","9427 Groundhog DR","23235","Chesterfield","Townhouse","02/27/2020","$205,000","$200,000","7","Resale (occupied at least once)","1976","Edgehill Townhouses","2,007","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001152","751-766-3547.065","CLOSD","4651 Four Seasons TER Unit#E","23060","Henrico","Condominium","02/27/2020","$210,000","$210,000","6","Resale (occupied at least once)","1987","Four Seasons Condo","1,268","0.03","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002055","739-69-43-97-700-000","CLOSD","11813 Westbury Bluff DR","23114","Chesterfield","Single Family Residence","02/27/2020","$312,950","$312,950","2","Resale (occupied at least once)","1996","Westbury","2,366","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937210","756-71-89-36-000-000","CLOSD","8453 Forest Hill AVE","23235","Chesterfield","Single Family Residence","02/27/2020","$299,000","$275,000","63","Resale (occupied at least once)","1950","Bon Air Knolls","1,690","0.52","3","2.0","Public Water","Sewer - Public","Conventional","Other"
"1","1927132","803-735-5497","CLOSD","2601 Hussey LN","23223","Henrico","Single Family Residence","02/27/2020","$195,900","$190,000","12","Resale (occupied at least once)","1925","Pemberton Place","1,414","0.36","3","2.1","Well","Sewer - Public","FHA New","Corporate"
"1","1933081","817-686-5802","CLOSD","2709 Yellow Warbler LN","23231","Henrico","Single Family Residence","02/27/2020","$269,000","$260,000","98","Resale (occupied at least once)","1985","Presquile","1,971","1.64","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","1933954","S000-1479-003","CLOSD","3110 Forest Hill AVE","23225","Richmond City","Single Family Residence","02/27/2020","$430,000","$420,000","61","Resale (occupied at least once)","1925","West Manchester","2,204","0.19","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2000871","727-68-85-14-200-070","CLOSD","2904 Woodbridge Crossing DR Unit#2904","23112","Chesterfield","Condominium","02/27/2020","$137,900","$139,900","4","Resale (occupied at least once)","1983","Woodbridge Crossing","1,134","9.02","2","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1937655","7796-98-5047","CLOSD","8883 Ringview DR","23116","Hanover","Townhouse","02/27/2020","$265,000","$260,000","44","Resale (occupied at least once)","2016","Cool Spring West","1,562","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003055","744-67-77-63-500-000","CLOSD","10137 Carol Anne RD","23832","Chesterfield","Single Family Residence","02/27/2020","$179,500","$179,500","3","","1981","Evergreen Hills","1,364","0.36","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2002151","764-68-80-03-100-000","CLOSD","4320 Collingswood DR","23832","Chesterfield","Single Family Residence","02/27/2020","$260,000","$268,000","5","Resale (occupied at least once)","1983","Creekwood","2,508","0.42","4","2.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2002021","814-721-7214","CLOSD","5449 Brandon Bluff WAY","23223","Henrico","Single Family Residence","02/27/2020","$279,950","$276,550","6","Resale (occupied at least once)","2015","Oakleys Chase","2,699","0.35","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2003498","S000-2281-007","CLOSD","3302 Decatur ST","23224","Richmond City","Single Family Residence","02/27/2020","$79,900","$75,000","2","Resale (occupied at least once)","1925","Weisigers Addition","1,040","0.12","2","1.0","Public Water","Sewer - Public","Cash","Estate"
"1","2002835","720-69-39-09-000-000","CLOSD","1717 Stonemill Lake CT","23112","Chesterfield","Townhouse","02/27/2020","$249,950","$250,000","2","Resale (occupied at least once)","2005","The Villas @ Watermill Ph 1","1,735","0.07","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2002659","821-720-6702","CLOSD","507 South ST","23075","Henrico","Single Family Residence","02/27/2020","$155,000","$155,000","4","","1978","Highland Village","1,160","0.21","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2002032","E000-0807-022","CLOSD","706 N 33rd ST","23223","Richmond City","Single Family Residence","02/27/2020","$325,000","$325,000","5","Resale (occupied at least once)","1925","None","1,816","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2001717","740-759-2830","CLOSD","11701 Triple Notch TER","23233","Henrico","Townhouse","02/27/2020","$459,750","$450,000","3","Resale (occupied at least once)","2011","Three Notch Place","3,045","0.11","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001641","7797-12-2800","CLOSD","10271 Slidingrock DR","23116","Hanover","Single Family Residence","02/27/2020","$369,950","$360,000","8","Resale (occupied at least once)","1996","Green Ridge","2,938","0.41","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001606","S000-0027-072","CLOSD","815 Porter ST Unit#U307","23224","Richmond City","Condominium","02/27/2020","$320,000","$300,000","10","Resale (occupied at least once)","1895","Manchester","1,800","0.04","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001559","761-68-13-93-700-000","CLOSD","7908 Pleasant Pond LN","23832","Chesterfield","Single Family Residence","02/27/2020","$249,000","$254,500","3","Resale (occupied at least once)","1999","Five Forks Village","1,790","0.25","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001491","735-64-74-06-400-000","CLOSD","12131 Second Branch RD","23838","Chesterfield","Single Family Residence","02/27/2020","$306,800","$305,000","25","Resale (occupied at least once)","1998","None","3,256","5.05","4","3.1","Well","Septic - Conventional","Cash","REO"
"1","2001298","736-749-4028","CLOSD","10704 Keeney CT Unit#10704","23238","Henrico","Townhouse","02/27/2020","$199,950","$205,000","4","Resale (occupied at least once)","1995","Sussex Wood","1,280","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000930","780-67-81-53-500-000","CLOSD","6913 Mason Run DR","23234","Chesterfield","Single Family Residence","02/27/2020","$182,000","$179,000","17","Resale (occupied at least once)","1986","Mason Woods","1,056","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000469","C001-0596-006","CLOSD","8723 Waxford RD","23235","Richmond City","Single Family Residence","02/27/2020","$289,900","$283,000","10","Resale (occupied at least once)","1954","Nottingham","1,529","0.46","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000198","E000-1290-016","CLOSD","3629 Broad ST","23223","Richmond City","Single Family Residence","02/27/2020","$449,950","$460,000","3","Resale (occupied at least once)","1905","Chimborazo","2,402","0.45","3","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2000016","733-71-58-42-800-000","CLOSD","2210 Swanhurst DR","23113","Chesterfield","Single Family Residence","02/27/2020","$410,000","$410,000","2","Resale (occupied at least once)","1988","Roxshire","2,678","0.56","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1938279","747-776-9548","CLOSD","4921 Stable Hill TER","23059","Henrico","Single Family Residence","02/27/2020","$500,000","$497,500","9","Resale (occupied at least once)","2013","Stable Hill","2,896","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937710","N000-1162-019","CLOSD","3421 DELAWARE AVE","23222","Richmond City","Single Family Residence","02/27/2020","$322,950","$315,000","55","","1923","Highland Park","1,815","0.11","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","1937705","E000-0717-016","CLOSD","1402 N 30th ST","23223","Richmond City","Single Family Residence","02/27/2020","$234,950","$228,000","28","Resale (occupied at least once)","2015","None","1,700","0.06","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1935322","770-778-4258","CLOSD","3304 Patch CT","23059","Henrico","Single Family Residence","02/27/2020","$379,950","$379,950","4","Resale (occupied at least once)","2002","None","2,566","1.08","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1932627","8753-06-9796","CLOSD","6335 Pleasant Run LN","23111","Hanover","Single Family Residence","02/27/2020","$295,500","$285,000","108","Resale (occupied at least once)","1991","None","1,728","2.09","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1931010","W000-1321-010","CLOSD","3113-3111 Bute LN","23221","Richmond City","Single Family Residence","02/27/2020","$420,000","$385,000","116","Resale (occupied at least once)","1922","None","1,033","0.22","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1927478","750-70-47-05-600-000","CLOSD","25 Goodward RD","23236","Chesterfield","Single Family Residence","02/27/2020","$259,000","$250,000","134","Resale (occupied at least once)","1968","Shenandoah","3,726","0.38","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1927192","780-772-7610","CLOSD","221 Hanging Fern ALY","23059","Henrico","Townhouse","02/27/2020","$314,560","$322,560","152","New (never occupied)","2019","River Mill","1,755","0.00","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1926958","823-692-5540","CLOSD","6921 Hapsburg LN","23231","Henrico","Single Family Residence","02/27/2020","$354,545","$369,085","18","New (never occupied)","2019","Castleton","2,636","","3","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","1926683","715665666200000","CLOSD","15606 Crowden RD","23832","Chesterfield","Single Family Residence","02/27/2020","$448,950","$440,000","164","New (never occupied)","2019","Harpers Mill","2,887","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1925997","721-71-75-84-700-000","CLOSD","14301 Kenmont DR","23113","Chesterfield","Single Family Residence","02/27/2020","$695,000","$673,121","72","Resale (occupied at least once)","1996","Salisbury","4,534","0.79","6","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","1917657","Temp","CLOSD","10448 Woodside Meadows DR","23059","Hanover","Single Family Residence","02/27/2020","$454,845","$454,845","26","New (never occupied)","2019","Chickahominy Falls","2,203","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1913449","111313","CLOSD","3009 Ponderosa Pine Ln","23141","New Kent","Single Family Residence","02/27/2020","$409,950","$399,000","277","New (never occupied)","2019","Patriots Landing","2,792","0.29","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","1815780","744-740-3757","CLOSD","602 Chiswick Park RD Unit#PP-3","23229","Henrico","Townhouse","02/27/2020","$617,850","$744,230","475","New (never occupied)","2019","Grayson Hill","3,200","","4","4.0","Public Water","Sewer - Public","Cash","Other"
"1","2001949","779-762-1876","CLOSD","1875 Mountain RD","23060","Henrico","Single Family Residence","02/28/2020","$240,000","$240,000","3","Resale (occupied at least once)","1962","Randolph Ridge","2,316","0.27","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1934732","62-3-D-4-0","CLOSD","104 Hickory DR","23103","Goochland","Single Family Residence","02/28/2020","$369,000","$349,000","78","Resale (occupied at least once)","1960","Manakin Farms","2,709","0.64","5","3.1","Community Well","Septic - Alternative","Conventional","Individuals"
"1","1935785","724-71-09-06-200-000","CLOSD","14413 Michaux Village DR","23113","Chesterfield","Townhouse","02/28/2020","$338,950","$338,949","47","","2019","Winterfield Park","2,141","0.00","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1935156","724-71-09-15-800-000","CLOSD","14405 Michaux Village DR","23113","Chesterfield","Townhouse","02/28/2020","$317,950","$342,057","0","","2019","Winterfield Park","2,140","0.00","2","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1916862","738-782-4633","CLOSD","12172 Morestead CT","23059","Henrico","Single Family Residence","02/28/2020","$799,500","$750,000","230","Resale (occupied at least once)","2001","Preston At Wyndham","4,588","0.31","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000680","771-67-61-96-800-000","CLOSD","7025 Swanhaven DR","23234","Chesterfield","Single Family Residence","02/28/2020","$420,000","$415,000","14","Resale (occupied at least once)","2010","Watermark","4,417","0.33","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","1936438","7749-50-2017","CLOSD","14267 Ashland RD","23059","Hanover","Single Family Residence","02/28/2020","$550,000","$550,000","41","Resale (occupied at least once)","2004","None","3,336","10.00","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1936354","718-68-20-64-700-000","CLOSD","15618 Hidden Falls DR","23120","Chesterfield","Single Family Residence","02/28/2020","$670,000","$655,000","44","Resale (occupied at least once)","2016","The Landing At Swift Creek","3,969","0.98","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001121","711-67-37-32-300-000","CLOSD","6512 Fieldtan TRL","23120","Chesterfield","Single Family Residence","02/28/2020","$489,000","$510,000","4","Resale (occupied at least once)","2011","Foxcreek","4,387","0.59","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","1938230","790-747-5273","CLOSD","5445 Stone LN","23227","Henrico","Single Family Residence","02/28/2020","$250,000","$250,000","30","Resale (occupied at least once)","2001","Afton","2,177","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000730","C001-1014-008","CLOSD","3100 Yukon RD","23235","Richmond City","Single Family Residence","02/28/2020","$255,000","$255,000","3","Resale (occupied at least once)","1964","Holiday Hills","1,794","0.38","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1927283","747682871100000","CLOSD","10555 Braden Townes CT Unit#MC","23832","Chesterfield","Townhouse","02/28/2020","$272,360","$277,434","11","New (never occupied)","2019","Braden Townes","1,773","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1937688","715-66-81-91-600-000","CLOSD","8237 Hampton Arbor CIR","23832","Chesterfield","Single Family Residence","02/28/2020","$374,950","$366,000","62","Resale (occupied at least once)","1999","Hampton Park","3,241","0.40","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937584","7880-93-2160","CLOSD","13622 Hewlett Trail DR","23005","Hanover","Single Family Residence","02/28/2020","$347,500","$345,000","59","Resale (occupied at least once)","2017","Providence","2,146","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936904","781-758-0459","CLOSD","1637 Hungary RD","23228","Henrico","Single Family Residence","02/28/2020","$259,000","$259,000","79","Resale (occupied at least once)","1975","Hungary Road Estates","2,015","0.29","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1935216","804-692-0104","CLOSD","1388 Warwick Park RD","23231","Henrico","Single Family Residence","02/28/2020","$269,000","$269,000","75","Resale (occupied at least once)","1961","Media Park","2,196","0.79","5","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2002706","765-69-25-58-600-000","CLOSD","7009 Egan PL","23832","Chesterfield","Single Family Residence","02/28/2020","$219,900","$225,900","4","Resale (occupied at least once)","1980","Holly Ridge","1,988","0.18","5","2.1","Public Water","Sewer - Public","VHDA ","Corporate"
"1","2002254","731-755-1124","CLOSD","2637 Coachouse LN","23233","Henrico","Townhouse","02/28/2020","$205,000","$197,000","13","Resale (occupied at least once)","1986","Berkeley Pointe","1,200","0.06","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2001274","825-727-8865","CLOSD","433 N Ivy AVE","23075","Henrico","Single Family Residence","02/28/2020","$194,950","$199,950","4","Resale (occupied at least once)","2006","None","1,424","0.27","3","2.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1933551","786-65-16-62-700-000","CLOSD","10500 Morehead DR","23831","Chesterfield","Single Family Residence","02/28/2020","$324,950","$315,000","88","Resale (occupied at least once)","1965","Bruce Farms","2,588","0.74","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2000586","780-764-4702","CLOSD","10175 Greenwood RD","23060","Henrico","Single Family Residence","02/28/2020","$229,900","$225,000","29","Resale (occupied at least once)","2003","Greenwood Park","1,344","0.13","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1935500","8725-37-1331","CLOSD","8414 Sherrington DR","23111","Hanover","Single Family Residence","02/28/2020","$330,000","$334,000","68","Resale (occupied at least once)","2004","Sherrington","2,752","0.30","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2002284","746-64-83-81-000-000","CLOSD","11906 Eagle Pass DR","23838","Chesterfield","Single Family Residence","02/28/2020","$358,500","$352,000","2","Resale (occupied at least once)","2002","Beechwood Forest","2,710","0.97","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1937953","014-45","CLOSD","4769 Bell RD","23139","Powhatan","Single Family Residence","02/28/2020","$349,000","$349,000","66","New (never occupied)","2019","Powhatan","1,782","8.71","3","2.0","Well","Septic - Conventional","Conventional","Corporate"
"1","1937499","741-768-8914","CLOSD","11829 Old School RD","23059","Henrico","Single Family Residence","02/28/2020","$600,000","$600,000","48","Resale (occupied at least once)","2001","Harvest Glen At Twin Hickory","4,100","0.38","6","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933430","726-66-15-46-900-000","CLOSD","10013 Lavenham Turn","23112","Chesterfield","Single Family Residence","02/28/2020","$384,900","$385,000","81","Resale (occupied at least once)","2013","Collington","3,531","0.31","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","1932308","729-67-15-32-000-000","CLOSD","13610 Velvet Antler TRL","23112","Chesterfield","Single Family Residence","02/28/2020","$189,950","$195,500","36","Resale (occupied at least once)","1988","Deer Run","1,310","0.29","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933868","23A  1    28","CLOSD","9144 Rock Cedar RD","23124","New Kent","Single Family Residence","02/28/2020","$263,000","$263,000","2","New (never occupied)","2019","Cedar Lane Farm","1,655","0.59","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2001986","816-724-0937","CLOSD","1000 Yates TER","23223","Henrico","Single Family Residence","02/28/2020","$219,950","$235,000","4","Resale (occupied at least once)","2000","Wynfield","1,608","0.76","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2004132","715-67-40-47-800-000","CLOSD","6129 Fox Haven TER","23112","Chesterfield","Single Family Residence","02/28/2020","$468,000","$468,000","2","Resale (occupied at least once)","1997","Foxcroft","4,774","0.51","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003501","714-66-71-65-200-000","CLOSD","15807 Hampton Glen PL","23832","Chesterfield","Single Family Residence","02/28/2020","$325,000","$332,000","2","Resale (occupied at least once)","1998","Hampton Park","2,390","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2000485","792-65-93-98-400-000","CLOSD","3520 Castlebury DR","23831","Chesterfield","Single Family Residence","02/28/2020","$264,950","$235,000","9","Resale (occupied at least once)","1984","Cameron Run","2,114","0.28","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000327","758-764-1850","CLOSD","9309 Olde Mill Pond DR","23060","Henrico","Single Family Residence","02/28/2020","$424,500","$425,000","21","Resale (occupied at least once)","2008","The Ponds At Dandridge Farm","2,964","0.30","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000599","841-693-9557","CLOSD","7413 Wellington Woods RD","23231","Henrico","Single Family Residence","02/28/2020","$289,000","$295,000","10","Resale (occupied at least once)","2006","Wellington Woods","2,008","1.21","4","2.1","Well","Septic - Conventional","VA New","Individuals"
"1","2000562","9        58","CLOSD","11330 New Town RD","23124","New Kent","Single Family Residence","02/28/2020","$265,000","$267,000","21","Resale (occupied at least once)","2006","None","1,527","2.75","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","1939147","737-62-47-41-600-000","CLOSD","15742 Chesdin Point DR","23838","Chesterfield","Single Family Residence","02/28/2020","$449,850","$449,850","17","Resale (occupied at least once)","2001","Chesdin Landing","3,559","2.78","5","4.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","1938922","785-64-17-29-600-000","CLOSD","14336 Beachmere DR","23831","Chesterfield","Single Family Residence","02/28/2020","$334,900","$325,000","30","Resale (occupied at least once)","2009","Stoney Glen South","3,104","0.60","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937807","797-713-6051.502","CLOSD","210 Rocketts WAY Unit#502","23231","Henrico","Condominium","02/28/2020","$239,500","$239,500","75","Resale (occupied at least once)","2008","Village Of Rocketts Landing","1,011","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1937182","790-738-5664","CLOSD","3910 W Chatham DR","23222","Henrico","Single Family Residence","02/28/2020","$189,950","$190,000","61","Resale (occupied at least once)","1947","Chatham Place","1,164","0.33","4","1.0","Public Water","Sewer - Public","FHA New","Other"
"1","2002511","763-68-94-88-600-000","CLOSD","4124 Farmhill LN","23832","Chesterfield","Single Family Residence","02/28/2020","$235,000","$235,000","10","Resale (occupied at least once)","1980","Creekwood","1,696","0.50","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1938182","799-64-72-43-500-000","CLOSD","2913 Laketree CT","23831","Chesterfield","Single Family Residence","02/28/2020","$257,000","$257,000","45","New (never occupied)","2019","Forest Lake","1,546","","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1938269","750-71-10-69-500-000","CLOSD","10013 Bayham DR","23235","Chesterfield","Single Family Residence","02/28/2020","$224,900","$230,600","37","Resale (occupied at least once)","1977","Bon Air Estates","1,560","0.17","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2001376","738-667-18-21-00000","CLOSD","12218 Tavern Hill CT","23832","Chesterfield","Single Family Residence","02/28/2020","$309,950","$309,950","6","","1997","Reedy Mill","2,708","","5","2.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2002517","774-66-80-84-100-000","CLOSD","6300 Leisure TER","23237","Chesterfield","Single Family Residence","02/28/2020","$174,900","$174,500","4","Resale (occupied at least once)","1991","The Park","1,296","0.21","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1937648","46-23-0-12-0","CLOSD","581 Fed LN","23103","Goochland","Single Family Residence","02/28/2020","$415,000","$400,000","42","Resale (occupied at least once)","1986","Fords","2,772","2.94","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1930615","704-66-81-63-500-000","CLOSD","17700 Memorial Tournament DR Unit#47 T","23120","Chesterfield","Townhouse","02/28/2020","$291,900","$292,500","137","Resale (occupied at least once)","2017","Magnolia Green","2,063","0.08","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002972","808-703-0623","CLOSD","6504 Canesville LN","23231","Henrico","Single Family Residence","02/28/2020","$209,900","$215,000","3","Resale (occupied at least once)","1990","Midview Woods","1,656","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002868","783-66-52-83-900-000","CLOSD","5001 Lost Forest CT","23237","Chesterfield","Single Family Residence","02/28/2020","$165,000","$171,000","3","Resale (occupied at least once)","1980","Lost Forest","1,332","0.25","2","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2002691","9-1-0-11-0","CLOSD","3956 Shannon Hill RD","23038","Goochland","Single Family Residence","02/28/2020","$125,000","$140,000","7","Resale (occupied at least once)","1950","Goochland","1,222","3.89","3","1.0","Well","Septic - Conventional","Other","Individuals"
"1","2002379","C004-0505-002","CLOSD","3006 Blithewood DR","23225","Richmond City","Single Family Residence","02/28/2020","$239,000","$239,000","4","Resale (occupied at least once)","1958","Kenmore Ridge","1,484","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002346","774-66-92-66-900-000","CLOSD","6236 Hunterstand LN","23237","Chesterfield","Single Family Residence","02/28/2020","$165,000","$165,000","4","Resale (occupied at least once)","1981","Huntingcreek Hills","1,056","0.20","3","1.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2001309","815-64-64-39-700-000","CLOSD","14001 Rockhaven DR","23836","Chesterfield","Single Family Residence","02/28/2020","$275,000","$277,500","3","Resale (occupied at least once)","1998","Southbend-Rockhaven","2,091","0.40","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2000699","769-762-4714","CLOSD","3036 Sara Jean TER","23060","Henrico","Townhouse","02/28/2020","$192,500","$192,500","6","Resale (occupied at least once)","1993","Laurel Lakes Ths","1,292","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2000624","741-65-98-14-400-000","CLOSD","10210 Robbie RD","23832","Chesterfield","Single Family Residence","02/28/2020","$269,900","$273,000","12","Resale (occupied at least once)","1988","Huntwood","2,180","0.88","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2000568","726-70-75-76-100-000","CLOSD","309 Crofton Village TER","23114","Chesterfield","Townhouse","02/28/2020","$299,900","$300,000","17","Resale (occupied at least once)","2019","Crofton Village At Charter Colony","2,285","0.04","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2000453","826-720-4481","CLOSD","149 Elsing Green WAY","23075","Henrico","Single Family Residence","02/28/2020","$200,000","$197,500","2","Resale (occupied at least once)","1999","Fairlawn","1,604","0.12","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000380","748-750-1822","CLOSD","1908 Boardman LN","23238","Henrico","Single Family Residence","02/28/2020","$380,000","$380,000","17","Resale (occupied at least once)","1989","Oldhouse Run","2,562","0.34","4","3.1","Public Water","Sewer - Public","VHDA ","Individuals"
