"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","1922076","Not yet recorded","CLOSD","2004 W Libbie Lake ST Unit##A","23230","Henrico","Condominium","07/10/2020","$304,900","$338,257","0","New (never occupied)","2019","Neighborhood of Libbie Mill Midtown Section I","1,562","0.00","3","2.1","Public Water","Sewer - Public","Conventional","Other"
"1","2017245","W019-0236-018","CLOSD","4313 Kensington AVE","23221","Richmond City","Single Family Residence","07/13/2020","$425,000","$446,500","6","Resale (occupied at least once)","1947","Grove Avenue Crest","1,358","0.18","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2015616","790-64-46-77-500-000","CLOSD","4313 Stoney Creek PKY","23831","Chesterfield","Single Family Residence","07/13/2020","$324,900","$330,000","4","Resale (occupied at least once)","1988","Stoney Glen","2,891","0.60","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007384","724-65-61-63-900-000","CLOSD","11613 Longtown DR","23112","Chesterfield","Single Family Residence","07/13/2020","$358,990","$358,990","93","New (never occupied)","2020","Collington","2,511","0.36","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2011137","813-733-7361","CLOSD","4325 Bridle Run LN","23223","Henrico","Single Family Residence","07/13/2020","$320,000","$320,000","9","Resale (occupied at least once)","2011","Hillcrest Farms","3,088","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012881","725-71-24-77-300-000","CLOSD","14211 Chepstow RD","23113","Chesterfield","Single Family Residence","07/13/2020","$465,000","$460,000","10","Resale (occupied at least once)","1987","Salisbury","2,841","0.71","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2012057","8717-44-8900","CLOSD","10248 Wanzer Hill RD","23116","Hanover","Single Family Residence","07/13/2020","$409,950","$423,000","5","Resale (occupied at least once)","1972","Colonial Forest","2,736","1.58","3","3.0","Community Well","Septic - Conventional","VA New","Other"
"1","2016048","730-72-57-22-600-000","CLOSD","13515 Raftersridge CT","23113","Chesterfield","Single Family Residence","07/13/2020","$409,000","$400,000","8","Resale (occupied at least once)","1999","Riverton","2,518","0.50","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014837","732-65-09-68-800-000","CLOSD","13242 Carters Garden DR","23838","Chesterfield","Single Family Residence","07/13/2020","$434,500","$427,000","13","Resale (occupied at least once)","2005","Carters Mill East","3,160","1.07","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2011891","720-67-63-30-800-000","CLOSD","14708 Mill Spring DR","23112","Chesterfield","Single Family Residence","07/13/2020","$238,500","$238,500","31","Resale (occupied at least once)","1985","Woodlake","1,404","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015129","765-69-33-28-400-000","CLOSD","3110 Able CT","23832","Chesterfield","Single Family Residence","07/13/2020","$219,900","$219,900","17","Resale (occupied at least once)","1979","Holly Ridge","1,588","0.34","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2015554","772-760-5837","CLOSD","9721 Stockbridge DR","23228","Henrico","Single Family Residence","07/13/2020","$195,000","$199,500","12","Resale (occupied at least once)","1958","Laurel Park","1,256","0.25","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2015270","845-708-3635","CLOSD","302 Bunker LN","23150","Henrico","Single Family Residence","07/13/2020","$319,900","$323,200","6","Resale (occupied at least once)","1984","Old Cannon Estates","2,610","1.02","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2017097","017-1-21A","CLOSD","2863 Huguenot TRL","23139","Powhatan","Single Family Residence","07/13/2020","$240,000","$245,000","3","Resale (occupied at least once)","1998","Powhatan","1,208","2.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2017298","741-66-28-15-200-000","CLOSD","12012 Ridgegreen DR","23832","Chesterfield","Single Family Residence","07/13/2020","$240,000","$243,000","2","Resale (occupied at least once)","1974","Beaverwood","1,475","0.74","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2009131","827-715-7007","CLOSD","22 Rodes AVE","23150","Henrico","Single Family Residence","07/13/2020","$169,950","$170,000","18","Resale (occupied at least once)","1918","Sandston","1,306","0.23","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2006109","743-743-7206","CLOSD","9921 Westhampton Glen PL","23238","Henrico","Single Family Residence","07/13/2020","$599,950","$595,000","67","Resale (occupied at least once)","2012","Westhampton Glen","4,167","0.41","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005261","756692516800000","CLOSD","2324 Elkview DR","23235","Chesterfield","Single Family Residence","07/13/2020","$286,870","$304,690","0","New (never occupied)","2020","Bexley","2,203","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2016089","038B-2-10","CLOSD","1624 Indian Pipe CT","23139","Powhatan","Single Family Residence","07/13/2020","$429,950","$425,000","10","Resale (occupied at least once)","2002","Fighting Creek","3,602","4.00","4","3.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2015847","7880-74-5382","CLOSD","13356 Folly Trail PL","23005","Hanover","Single Family Residence","07/13/2020","$359,500","$357,000","2","Resale (occupied at least once)","2013","Providence","2,376","0.24","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014571","744-749-1195","CLOSD","1921 Raintree DR","23238","Henrico","Single Family Residence","07/13/2020","$230,000","$246,650","13","Resale (occupied at least once)","1978","Raintree","1,920","0.36","4","2.0","Public Water","Sewer - Public","Conventional","Corporate, REO"
"1","2013135","821-64-37-96-100-000","CLOSD","14708 Loren DR","23836","Chesterfield","Single Family Residence","07/13/2020","$224,900","$225,950","6","Resale (occupied at least once)","1976","Bury","1,352","0.22","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2010016","6799-72-4403","CLOSD","19123 Blackberry LN","23146","Hanover","Single Family Residence","07/13/2020","$299,950","$295,000","35","Resale (occupied at least once)","1985","None","1,624","5.03","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2016260","8717-49-3615","CLOSD","10996 Sugarloaf DR","23116","Hanover","Single Family Residence","07/13/2020","$330,000","$330,000","2","Resale (occupied at least once)","1975","Georgetown","2,438","1.36","4","2.1","Community Well","Septic - Conventional","Conventional","Individuals"
"1","2012182","TBD","CLOSD","2628 Lassen WALK Unit#B","23294","Henrico","Condominium","07/13/2020","$299,825","$299,825","7","New (never occupied)","2020","West Broad Landing","2,501","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2012415","8714-80-8892","CLOSD","7052 Hanna DR","23111","Hanover","Single Family Residence","07/13/2020","$269,950","$268,500","10","Resale (occupied at least once)","1984","High Point Farms","2,376","0.89","4","3.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","1938924","737678806600000","CLOSD","4232 Lind LN","23112","Chesterfield","Townhouse","07/13/2020","$321,095","$321,095","155","New (never occupied)","2020","Wescott","2,351","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2015938","765-69-24-65-000-000","CLOSD","3400 Silliman TER","23832","Chesterfield","Single Family Residence","07/13/2020","$220,000","$218,000","14","Resale (occupied at least once)","1984","Belmont Hills West","1,456","0.25","3","1.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2015940","758-762-0987","CLOSD","4903 Packard RD","23060","Henrico","Single Family Residence","07/13/2020","$234,985","$225,000","13","Resale (occupied at least once)","1980","Broad Meadows","1,588","0.20","4","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2007430","800-707-8172","CLOSD","1008 Sycamore Crest DR","23231","Henrico","Single Family Residence","07/13/2020","$269,000","$265,000","94","Resale (occupied at least once)","1921","Boundary At Edge Hill","2,508","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015311","744-758-7175","CLOSD","11421 Three Chopt RD","23233","Henrico","Single Family Residence","07/13/2020","$539,000","$539,000","3","Resale (occupied at least once)","1992","None","3,325","0.81","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014914","738-745-3792","CLOSD","1611 Swansbury DR","23238","Henrico","Single Family Residence","07/13/2020","$479,950","$492,100","7","Resale (occupied at least once)","1978","Kingsley","3,694","0.63","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011567","7830-40-8164","CLOSD","12624 Pin Oak Estates DR","23059","Hanover","Single Family Residence","07/13/2020","$639,950","$630,000","52","Resale (occupied at least once)","2014","Pin Oak Estates","2,912","10.40","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2014812","E000-0069-057","CLOSD","301 Virginia ST Unit#912","23219","Richmond City","Condominium","07/13/2020","$299,900","$290,000","38","Resale (occupied at least once)","2006","Vistas On The James","845","","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2012359","790-64-25-83-500-000","CLOSD","4908 Stoney Creek PKY","23831","Chesterfield","Single Family Residence","07/13/2020","$274,950","$283,500","1","Resale (occupied at least once)","1996","Stoney Glen","2,256","0.45","4","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2017534","768-69-82-67-400-000","CLOSD","2200 Lancers BLVD","23224","Chesterfield","Single Family Residence","07/13/2020","$159,950","$168,500","3","Resale (occupied at least once)","1965","Manchester Heights","1,075","0.25","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2017506","004-4E","CLOSD","6096 Cartersville RD","23139","Powhatan","Single Family Residence","07/13/2020","$199,950","$198,900","6","Resale (occupied at least once)","1991","None","1,255","4.29","2","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2017442","758-751-8963","CLOSD","8204 Adrian DR","23294","Henrico","Single Family Residence","07/13/2020","$217,950","$220,000","2","Resale (occupied at least once)","1959","Mark Lawn","1,144","0.28","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016895","C008-0137-042","CLOSD","1800 Pamworth LN","23224","Richmond City","Single Family Residence","07/13/2020","$109,950","$107,000","3","Resale (occupied at least once)","1978","Warwick Manor","1,050","0.17","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2016729","737-67-34-85-500-000","CLOSD","12407 Cameron Bridge PL","23112","Chesterfield","Single Family Residence","07/13/2020","$238,000","$252,700","3","Resale (occupied at least once)","2003","Cameron Bay","1,468","0.33","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016607","C004-0457-022","CLOSD","3625 Frontier DR","23225","Richmond City","Single Family Residence","07/13/2020","$332,000","$335,000","6","Resale (occupied at least once)","1965","Cherokee Farms","2,336","0.50","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016533","E000-0438-034","CLOSD","2600 E Grace ST Unit#U11","23223","Richmond City","Condominium","07/13/2020","$259,000","$259,000","6","Resale (occupied at least once)","1914","St Patricks Place Condo","968","0.02","1","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016498","751-752-9444","CLOSD","2200 Manlyn RD","23229","Henrico","Single Family Residence","07/13/2020","$249,950","$240,000","8","Resale (occupied at least once)","1958","Roxbury","1,766","0.40","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2016200","C004-0305-036","CLOSD","3406 Blithewood DR","23225","Richmond City","Single Family Residence","07/13/2020","$339,950","$339,500","5","Resale (occupied at least once)","1956","Kenmore Ridge","1,756","0.49","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2016092","S007-1333-016","CLOSD","1502 Minefee ST","23224","Richmond City","Single Family Residence","07/13/2020","$76,000","$76,000","22","Resale (occupied at least once)","1950","Southside Gardens","1,187","0.16","4","1.0","Public Water","Sewer - Public","Cash","Other"
"1","2015901","719-66-98-54-900-000","CLOSD","14705 Inlet CT","23832","Chesterfield","Single Family Residence","07/13/2020","$250,000","$250,000","6","Resale (occupied at least once)","1986","Ashbrook","1,182","0.12","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015686","W000-0818-028","CLOSD","307 N Granby ST","23220","Richmond City","Single Family Residence","07/13/2020","$679,000","$680,000","2","Resale (occupied at least once)","1912","None","2,267","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015677","777-764-8763","CLOSD","2208 Thomas Kenney DR","23060","Henrico","Single Family Residence","07/13/2020","$325,000","$331,000","6","Resale (occupied at least once)","2010","Spring Lake","2,157","0.25","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015456","7880-22-0696","CLOSD","908 Sweet Tessa DR","23005","Hanover","Townhouse","07/13/2020","$184,950","$184,950","4","Resale (occupied at least once)","2012","Cottage Green Townes","1,502","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015314","E000-0432-019","CLOSD","812 N 27th ST","23223","Richmond City","Single Family Residence","07/13/2020","$315,000","$336,275","4","Resale (occupied at least once)","2010","None","1,582","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015298","748-71-73-62-100-000","CLOSD","10238 Starmont RD","23235","Chesterfield","Single Family Residence","07/13/2020","$269,000","$262,000","4","Resale (occupied at least once)","1963","Woodmont","1,726","0.44","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2015019","754-732-0929","CLOSD","8604 River RD","23229","Henrico","Single Family Residence","07/13/2020","$1,049,000","$1,011,000","26","Resale (occupied at least once)","1955","Roslyn Hills","5,198","0.73","5","5.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014934","736-755-6315.008","CLOSD","2667 Trellis Green CIR","23233","Henrico","Condominium","07/13/2020","$479,500","$470,000","29","Resale (occupied at least once)","2011","Church Road Commons Condos Ph 4","2,940","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2014181","771-69-45-75-100-000","CLOSD","6007 Newington DR","23224","Chesterfield","Townhouse","07/13/2020","$145,000","$132,500","10","Resale (occupied at least once)","1977","Newberry Towne","2,448","0.05","4","2.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2013853","8715-31-5795","CLOSD","7239 Yellow Wood Tree PL Unit#CC2","23111","Hanover","Townhouse","07/13/2020","$354,305","$359,305","0","New (never occupied)","2019","Cherry Grove Section 1 - Hanover","2,009","0.00","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2013650","790-64-39-44-700-000","CLOSD","4500 Sandy Oak TER","23831","Chesterfield","Single Family Residence","07/13/2020","$269,900","$265,000","15","Resale (occupied at least once)","1988","Stoney Glen","2,100","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2013636","8714-28-4779","CLOSD","7319 Habeas CT","23111","Hanover","Single Family Residence","07/13/2020","$319,950","$319,950","20","Resale (occupied at least once)","2014","Win Place","1,650","0.97","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011991","779-763-4457","CLOSD","2113 Turner Mountain PL","23060","Henrico","Single Family Residence","07/13/2020","$284,950","$278,500","34","Resale (occupied at least once)","2012","None","1,544","0.24","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011615","038-18A","CLOSD","4355 Worsham RD","23139","Powhatan","Single Family Residence","07/13/2020","$129,000","$115,000","23","Resale (occupied at least once)","1966","None","1,242","1.00","2","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2010457","8765-41-5261","CLOSD","8049 Flannigan Mill RD","23111","Hanover","Single Family Residence","07/13/2020","$264,950","$261,000","58","Resale (occupied at least once)","1994","None","1,600","4.00","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","1939331","716666052000000","CLOSD","15543 Wolfboro RD","23832","Chesterfield","Single Family Residence","07/13/2020","$383,615","$407,200","40","New (never occupied)","2020","Harpers Mill","2,942","","5","3.0","Public Water","Sewer - Public","Cash","Corporate"
"1","1939322","744-69-91-83-400-034","CLOSD","246 Pumpkin PL","23236","Chesterfield","Condominium","07/13/2020","$299,950","$290,000","127","Resale (occupied at least once)","2007","Harvest Glen","1,617","33.65","2","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","1935718","747682972500000","CLOSD","10538 Braden Woods CT Unit#PD","23832","Chesterfield","Townhouse","07/13/2020","$267,795","$268,170","62","New (never occupied)","2019","Braden Townes","1,717","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1932477","8715-31-5795","CLOSD","7243 Yellow Wood Tree PL Unit#CC3","23111","Hanover","Townhouse","07/13/2020","$327,258","$327,258","0","New (never occupied)","2019","Cherry Grove Section 1 - Hanover","1,765","0.00","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1932289","57-10-0-19-0","CLOSD","1429 Windsor WAY","23103","Goochland","Single Family Residence","07/13/2020","$719,999","$705,000","256","Resale (occupied at least once)","1972","Auburn Chase","3,954","4.64","4","4.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2016221","C004-0298-036","CLOSD","3522 Pinebrook DR","23225","Richmond City","Single Family Residence","07/14/2020","$349,500","$369,500","6","Resale (occupied at least once)","1959","Grandview","1,851","0.40","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","1912913","8715-32-9800","CLOSD","7228 Cherry Leaf WAY Unit#D4","23111","Hanover","Townhouse","07/14/2020","$383,823","$403,338","0","New (never occupied)","2018","Cherry Grove Section 1 - Hanover","2,009","0.00","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1938398","2        11E","CLOSD","5230 Hopewell RD","23124","New Kent","Single Family Residence","07/14/2020","$349,950","$355,700","169","Resale (occupied at least once)","2002","None","2,742","4.82","5","3.0","Well","Septic - Conventional","VA New","Individuals"
"1","2016993","736-746-9405","CLOSD","1522 Timbercrest LN","23238","Henrico","Single Family Residence","07/14/2020","$280,000","$280,000","2","Resale (occupied at least once)","1970","Tuckahoe Village","1,825","0.34","3","1.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","1914959","767-64-40-28-700-000","CLOSD","8037 Lammermoor CT","23838","Chesterfield","Single Family Residence","07/14/2020","$474,900","$477,000","153","Resale (occupied at least once)","2003","The Highlands","4,435","1.42","4","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2011178","742-760-7517","CLOSD","3816 Duckling WALK","23060","Henrico","Townhouse","07/14/2020","$569,900","$535,000","60","Resale (occupied at least once)","2012","West Broad Village","3,305","0.03","4","3.2","Public Water","Sewer - Public","Conventional","Corporate"
"1","1937268","763-65-18-21-400-000","CLOSD","11519 Lylwood LN","23838","Chesterfield","Single Family Residence","07/14/2020","$340,000","$341,000","46","Resale (occupied at least once)","2002","The Highlands","2,582","1.41","4","2.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2014552","19G  1 1  97","CLOSD","7623 Leyland Cypress LN","23141","New Kent","Single Family Residence","07/14/2020","$429,900","$425,000","9","Resale (occupied at least once)","2010","Patriots Landing","2,851","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015691","792-64-32-65-200-000","CLOSD","14005 Harrowgate RD","23831","Chesterfield","Single Family Residence","07/14/2020","$249,700","$250,000","0","Resale (occupied at least once)","2000","Garden City Heights","2,559","0.61","4","3.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2013354","772-68-52-75-700-000","CLOSD","5818 Zion Ridge DR","23234","Chesterfield","Single Family Residence","07/14/2020","$225,000","$225,000","17","Resale (occupied at least once)","1998","Jessup Meadows","2,055","0.33","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2004266","763-61-98-06-800-000","CLOSD","17706 Foaling LN","23803","Chesterfield","Single Family Residence","07/14/2020","$270,000","$270,000","93","Resale (occupied at least once)","1985","None","1,680","1.02","4","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2016985","756-754-9320","CLOSD","9210 Old Mayland WAY","23294","Henrico","Townhouse","07/14/2020","$275,000","$273,500","4","Resale (occupied at least once)","2011","Mayland Townes","1,884","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2017265","722-67-95-84-700-000","CLOSD","5407 Pleasant Grove LN","23112","Chesterfield","Single Family Residence","07/14/2020","$295,000","$310,000","3","Resale (occupied at least once)","1987","Woodlake","1,909","0.19","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015324","746-755-4886","CLOSD","10911 Foxmoore AVE","23233","Henrico","Single Family Residence","07/14/2020","$325,000","$327,000","3","Resale (occupied at least once)","1982","Cross Keys","2,000","0.36","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1930386","736-767-7897","CLOSD","12352 Hepler Ridge CT","23059","Henrico","Single Family Residence","07/14/2020","$488,890","$485,890","151","New (never occupied)","2020","Smith Grove at Bacova","2,423","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2015839","770-66-33-08-600-000","CLOSD","7106 Saint Annas CT","23832","Chesterfield","Townhouse","07/14/2020","$175,000","$175,000","7","Resale (occupied at least once)","1989","Branchs Trace","1,390","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2010564","743-747-3758","CLOSD","1611 Logwood CIR","23238","Henrico","Townhouse","07/14/2020","$274,500","$269,500","60","Resale (occupied at least once)","1993","Gayton Forest Townhouses","1,430","0.11","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003579","781-772-8502","CLOSD","10915 Little Five LOOP","23059","Henrico","Single Family Residence","07/14/2020","$479,955","$513,460","0","New (never occupied)","2020","River Mill","3,225","","5","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2017642","729-68-73-02-000-000","CLOSD","13608 Hunts Bridge RD","23112","Chesterfield","Single Family Residence","07/14/2020","$255,000","$254,250","2","Resale (occupied at least once)","1978","Huntsbridge","2,164","0.28","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2015766","738-67-05-35-100-000","CLOSD","8607 Hillcreek DR","23112","Chesterfield","Single Family Residence","07/14/2020","$309,000","$309,000","7","Resale (occupied at least once)","1998","Bayhill Pointe","2,206","0.39","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2010348","8715-79-5961","CLOSD","7383 Dress Blue CIR","23116","Hanover","Condominium","07/14/2020","$296,000","$294,000","77","Resale (occupied at least once)","2004","The Bluffs At Bell Creek","1,832","0.05","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2016759","C005-0797-036","CLOSD","5213 Bassett AVE","23225","Richmond City","Single Family Residence","07/14/2020","$209,990","$205,000","4","Resale (occupied at least once)","1950","Forest View Heights","900","0.36","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2014336","770-69-29-41-300-000","CLOSD","4030 Lamplighter DR","23234","Chesterfield","Single Family Residence","07/14/2020","$195,000","$189,000","14","Resale (occupied at least once)","1975","Belmont Parkway","1,248","0.27","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2014273","754-69-04-32-100-000","CLOSD","3019 Newquay LN","23236","Chesterfield","Single Family Residence","07/14/2020","$424,950","$422,200","10","Resale (occupied at least once)","1987","Bexley","3,633","0.36","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002124","780-772-0743","CLOSD","10842 Ashton Poole PL","23059","Henrico","Townhouse","07/14/2020","$319,240","$348,990","48","New (never occupied)","2020","River Mill","1,755","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1936917","043A-1-19","CLOSD","1931 Huguenot Hundred DR","23113","Powhatan","Single Family Residence","07/14/2020","$419,950","$410,000","99","Resale (occupied at least once)","1995","Huguenot Hundred","2,802","2.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","1912918","8715-32-8769","CLOSD","7220 Cherry Leaf WAY Unit#D3","23111","Hanover","Townhouse","07/14/2020","$398,534","$388,069","0","New (never occupied)","2019","Cherry Grove Section 1 - Hanover","2,238","0.00","2","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1908728","8715-42-1056","CLOSD","8196 Bald Cypress DR Unit#GG1","23111","Hanover","Townhouse","07/14/2020","$408,410","$410,000","399","New (never occupied)","2019","Cherry Grove Section 1 - Hanover","2,359","0.00","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2015345","769-68-44-40-700-000","CLOSD","6413 Fairpines RD","23234","Chesterfield","Single Family Residence","07/14/2020","$249,950","$255,000","3","Resale (occupied at least once)","2004","Jessup Farms","2,436","0.20","5","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2016926","831-716-5985","CLOSD","2125 Creekdale CT","23150","Henrico","Single Family Residence","07/14/2020","$235,000","$241,000","4","Resale (occupied at least once)","2002","Pine Creek","1,943","0.26","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2017138","796-65-75-24-600-000","CLOSD","12148 Perdue Springs LOOP","23831","Chesterfield","Townhouse","07/14/2020","$199,000","$201,000","2","Resale (occupied at least once)","2012","Westchester Townhouses","1,360","0.07","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2019258","724-68-97-95-000-000","CLOSD","2601 Whispering Oaks PL","23112","Chesterfield","Single Family Residence","07/14/2020","$280,000","$280,000","0","Resale (occupied at least once)","1981","Whispering Oaks","1,984","0.25","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2016134","777-748-5796","CLOSD","6927 Woodrow TER","23228","Henrico","Single Family Residence","07/14/2020","$220,000","$243,200","5","Resale (occupied at least once)","1937","None","1,047","0.21","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2015343","744-69-26-63-700-000","CLOSD","10819 Bethany Ridge RD","23236","Chesterfield","Single Family Residence","07/14/2020","$199,000","$199,000","3","Resale (occupied at least once)","1982","Solar II","1,286","0.26","3","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2016551","754-71-50-55-700-000","CLOSD","2121 Waters Mill PT","23235","Chesterfield","Townhouse","07/14/2020","$190,000","$202,000","2","Resale (occupied at least once)","1983","Rolling Hill At Bon Air","1,518","0.05","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2018575","W000-1365-064","CLOSD","510 N Sheppard ST","23221","Richmond City","Single Family Residence","07/14/2020","$60,000","$60,000","6","Resale (occupied at least once)","1900","None","0","0.01","0","0.0","Other","Other - See Remarks","Cash","Corporate"
"1","2018105","S000-0796-015","CLOSD","2601 Bainbridge ST","23225","Richmond City","Single Family Residence","07/14/2020","$135,000","$130,000","3","Resale (occupied at least once)","1997","Hollands Addition","1,440","0.16","3","1.1","Public Water","Sewer - Public","Cash","Other"
"1","2017531","N000-1650-001","CLOSD","3911 Grayson ST","23222","Richmond City","Single Family Residence","07/14/2020","$75,000","$70,350","11","Resale (occupied at least once)","1937","Providence Park","762","0.08","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2017339","8706-78-3180","CLOSD","9422 Sir Michael LN","23116","Hanover","Single Family Residence","07/14/2020","$285,000","$300,000","3","Resale (occupied at least once)","1997","Royal Glen","2,028","0.42","3","2.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2017208","718-67-97-85-100-000","CLOSD","5311 Meadow Chase RD","23112","Chesterfield","Single Family Residence","07/14/2020","$349,950","$371,000","6","Resale (occupied at least once)","1993","Woodlake","2,561","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016755","766-757-1564","CLOSD","8635 Millstream DR","23228","Henrico","Townhouse","07/14/2020","$199,900","$210,000","7","Resale (occupied at least once)","2003","Millspring Townes","1,292","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016678","762-763-7293","CLOSD","3520 Gwynns PL","23060","Henrico","Townhouse","07/14/2020","$399,900","$399,900","5","Resale (occupied at least once)","2005","Townes At Crossridge","2,336","0.13","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
