"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2530370","20   2 A   7","CLOSD","7135 Timber Ridge RD","23141","New Kent","Single Family Residence","12/30/2025","$499,950","$497,000","34","Resale (occupied at least once)","1997","Crosses Groves","4,174","5.00","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2529380","768-758-7579","CLOSD","9200 Silverbush DR","23228","Henrico","Townhouse","12/30/2025","$322,500","$313,000","35","Resale (occupied at least once)","1999","Lakeland Towns","1,404","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532774","E000-1413-001","CLOSD","823 N 37th ST","23223","Richmond City","Single Family Residence","12/30/2025","$214,950","$215,000","4","Resale (occupied at least once)","1948","None","2,322","0.13","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2532434","782-66-56-83-300-000","CLOSD","9506 Bent Wood LN","23237","Chesterfield","Single Family Residence","12/30/2025","$249,000","$252,000","3","Resale (occupied at least once)","1979","Lost Forest","","","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531504","C005-0403-028","CLOSD","6032 Westower DR","23225","Richmond City","Single Family Residence","12/30/2025","$364,950","$360,000","2","Resale (occupied at least once)","1973","Claremont","1,332","0.32","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2531308","8717-80-3427","CLOSD","7238 Rural Point RD","23116","Hanover","Single Family Residence","12/30/2025","$845,000","$840,000","7","Resale (occupied at least once)","1998","Mill Race","4,342","6.74","4","4.2","Well","Septic - Conventional","Cash","Individuals"
"1","2530544","7796-69-8470","CLOSD","10100 Izer CT","23116","Hanover","Single Family Residence","12/30/2025","$699,950","$695,000","20","Resale (occupied at least once)","2021","The Villages at Taylor Farm","4,464","0.24","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530413","784-758-9013","CLOSD","8628 Camerons Ferry LN","23060","Henrico","Single Family Residence","12/30/2025","$419,364","$419,364","19","New (never occupied)","2024","Retreat at One","1,554","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2530236","752-773-6181","CLOSD","4907 Maben Hill LN","23059","Henrico","Single Family Residence","12/30/2025","$869,665","$830,000","27","New (never occupied)","2025","Preserve at Turner Farm","3,505","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529961","S007-1134-047","CLOSD","1314 Drewry ST","23224","Richmond City","Townhouse","12/30/2025","$69,995","$70,000","19","Resale (occupied at least once)","1971","Stegge Court","896","0.04","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2529900","S000-0027-061","CLOSD","815 Porter ST Unit#U219","23224","Richmond City","Condominium","12/30/2025","$234,900","$235,000","31","Resale (occupied at least once)","1895","Manchester","696","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529884","042D-1B-2","CLOSD","1505 Stavemill CT","23139","Powhatan","Single Family Residence","12/30/2025","$399,500","$395,000","31","Resale (occupied at least once)","1998","Swiftwood","2,717","1.00","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2529787","753-743-9115","CLOSD","1314 N Parham RD","23229","Henrico","Single Family Residence","12/30/2025","$259,500","$265,000","2","Resale (occupied at least once)","1951","Ridgecrest","720","0.29","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2529709","788-69-13-31-200-000","CLOSD","5009 Vayo AVE","23234","Chesterfield","Single Family Residence","12/30/2025","$215,000","$215,000","21","Resale (occupied at least once)","1948","Chase J H","792","0.21","2","1.0","Public Water","Sewer - Public","FHA New","Relocation"
"1","2529210","752-773-1450","CLOSD","11008 Harvest Trail LN","23059","Henrico","Single Family Residence","12/30/2025","$899,885","$893,885","26","New (never occupied)","2025","Preserve at Turner Farm","4,313","","6","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529206","752-774-1326","CLOSD","11004 Harvest Trail LN","23059","Henrico","Single Family Residence","12/30/2025","$839,285","$805,000","36","New (never occupied)","2025","Preserve at Turner Farm","3,505","","5","5.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2528873","7880-84-0493","CLOSD","13581 Providence Run RD","23005","Hanover","Single Family Residence","12/30/2025","$550,000","$553,000","7","Resale (occupied at least once)","2013","Providence","2,406","0.17","4","2.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2528568","22A5 1 1  36","CLOSD","7178 Canopy CIR","23124","New Kent","Single Family Residence","12/30/2025","$1,124,900","$965,000","45","Resale (occupied at least once)","2021","Viniterra","8,914","1.25","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528408","744-69-91-83-400-112","CLOSD","11205 Lantern WAY Unit#B","23236","Chesterfield","Condominium","12/30/2025","$389,500","$395,500","5","Resale (occupied at least once)","2013","Harvest Glen","1,644","","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2528366","C006-0403-024","CLOSD","4216 Sheffield RD","23224","Richmond City","Single Family Residence","12/30/2025","$240,000","$235,000","46","Resale (occupied at least once)","1958","Mcguire Manor","1,009","0.25","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2528093","811-731-0314","CLOSD","3812 Seasons LN","23223","Henrico","Single Family Residence","12/30/2025","$448,500","$433,000","34","Resale (occupied at least once)","2020","Kensington Meadows","2,752","0.33","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2528092","032-22B","CLOSD","2523 Huguenot Springs RD","23113","Powhatan","Single Family Residence","12/30/2025","$599,000","$630,000","5","Resale (occupied at least once)","1979","None","3,706","5.13","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2527584","794620957400000","CLOSD","18906 Brevard DR","23834","Chesterfield","Single Family Residence","12/30/2025","$279,900","$274,500","75","Resale (occupied at least once)","1987","Brevard","","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526576","808-703-6798","CLOSD","6381 Springcrest LN","23231","Henrico","Single Family Residence","12/30/2025","$349,950","$340,000","43","Resale (occupied at least once)","1994","Darbytown Meadows","2,054","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2526447","775-742-4302","CLOSD","4818 Coleman RD","23230","Henrico","Single Family Residence","12/30/2025","$564,000","$547,000","42","Resale (occupied at least once)","1949","None","1,952","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2526233","784-758-9019","CLOSD","8632 Camerons Ferry LN","23060","Henrico","Single Family Residence","12/30/2025","$489,364","$489,364","37","New (never occupied)","2025","Retreat at One","2,210","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2526137","E0001279002","CLOSD","903 N 36th ST","23223","Richmond City","Single Family Residence","12/30/2025","$574,950","$574,950","59","New (never occupied)","2025","None","2,320","0.07","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2525637","765-759-9511","CLOSD","7416 Willow Ridge TER","23060","Henrico","Single Family Residence","12/30/2025","$469,950","$469,950","52","Resale (occupied at least once)","1996","Hungary Ridge","2,048","0.17","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2523514","785-758-4700","CLOSD","301 Wilson Creek DR","23060","Henrico","Single Family Residence","12/30/2025","$500,249","$495,249","26","New (never occupied)","2025","Retreat at One","2,210","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2522730","7824-77-7944","CLOSD","17518 Parsons Ridge RD","23015","Hanover","Single Family Residence","12/30/2025","$875,000","$858,000","83","Resale (occupied at least once)","1997","Parsons Ridge","2,731","11.50","4","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2514440","8743-14-7821","CLOSD","4621 Battleline DR","23111","Hanover","Single Family Residence","12/30/2025","$708,190","$708,190","706","New (never occupied)","2025","McGhees Outlook","2,583","1.30","3","2.1","Well","Septic - Conventional","Cash","Corporate"
"1","2513803","58-55-5-40-0","CLOSD","12543 N Readers LN","23103","Goochland","Single Family Residence","12/30/2025","$879,900","$904,412","158","New (never occupied)","2025","Readers Branch","2,715","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2509311","W0000081057","CLOSD","11 E Main ST","23219","Richmond City","Townhouse","12/30/2025","$749,900","$730,000","237","New (never occupied)","2024","None","2,350","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2507748","8705-56-3498","CLOSD","8610 Leanne LN","23116","Hanover","Single Family Residence","12/30/2025","$847,721","$847,721","0","New (never occupied)","2025","Shady Grove Park","","1.08","4","4.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","BRTVAHN2001138","821-694-7601","CLOSD","3181 Ella RD","23231","Henrico","Single Family Residence","12/30/2025","$524,950","$525,000","1","Resale (occupied at least once)","2018","NONE AVAILABLE","3,422","1.35","4","2.0","Well","Septic","",""
"1","BRTVANK2000134","NO TAX RECORD","CLOSD","2406 Old Telegraph CT","23140","New Kent","Single Family Residence","12/30/2025","$754,259","$754,259","0","New (never occupied)","2025","NONE","0","0.00","0","0.0","Other","Other - See Remarks","",""
"1","2528674","756-69-31-42-100-000","CLOSD","2531 Camelback RD","23236","Chesterfield","Single Family Residence","12/31/2025","$499,000","$500,000","39","Resale (occupied at least once)","1977","Bexley","3,508","1.33","4","3.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528927","E000-0430-007","CLOSD","918 N 26th ST","23223","Richmond City","Single Family Residence","12/31/2025","$400,000","$400,000","31","Resale (occupied at least once)","2007","None","1,600","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2526835","708661593000000","CLOSD","8831 Farthing DR","23838","Chesterfield","Single Family Residence","12/31/2025","$668,990","$655,000","77","New (never occupied)","2025","Harpers Mill","","0.22","4","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2522833","786667103200000","CLOSD","9525 Fuchsia DR","23237","Chesterfield","Single Family Residence","12/31/2025","$552,740","$556,240","94","New (never occupied)","2025","Magnolia Crossing at Centralia","","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2530382","764-65-14-82-300-000","CLOSD","8413 Chandon CT","23838","Chesterfield","Single Family Residence","12/31/2025","$565,000","$565,000","19","Resale (occupied at least once)","2001","The Highlands","3,604","1.53","4","3.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2527720","786-68-85-72-600-000","CLOSD","3206 Meadow Glen LN","23234","Chesterfield","Single Family Residence","12/31/2025","$415,000","$425,000","32","Resale (occupied at least once)","1996","Meadow Creek","2,384","0.47","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2517559","119833","CLOSD","7765 Arbor Marsh TER","23124","New Kent","Single Family Residence","12/31/2025","$499,990","$499,990","99","New (never occupied)","2025","The Arbors At New Kent Winery","1,953","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2532039","772677195200000","CLOSD","5912 Banyan LN","23234","Chesterfield","Townhouse","12/31/2025","$366,990","$366,990","5","New (never occupied)","2025","Watermark","","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2530759","708660549400000","CLOSD","16906 Farthing CT","23838","Chesterfield","Single Family Residence","12/31/2025","$679,990","$674,990","10","New (never occupied)","2025","Harpers Mill","","","5","3.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2530063","C005-0228-006","CLOSD","1937 Lansing AVE","23225","Richmond City","Single Family Residence","12/31/2025","$305,000","$305,000","23","Resale (occupied at least once)","1957","Forest Hill Farms","1,159","0.32","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2528472","776-67-68-68-200-000","CLOSD","7325 Orchardhill DR","23234","Chesterfield","Single Family Residence","12/31/2025","$339,900","$342,000","26","Resale (occupied at least once)","1978","Orchardhill","2,236","0.23","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2521277","722670030900163","CLOSD","14637 Hancock Towns DR Unit#P-1","23832","Chesterfield","Townhouse","12/31/2025","$383,800","$383,800","0","New (never occupied)","2025","Hancock Village","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2532267","C006-0566-059","CLOSD","5073 Warwick RD","23224","Richmond City","Single Family Residence","12/31/2025","$300,000","$307,000","6","New (never occupied)","2017","Villas At Parker Green","1,671","0.11","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2532314","839-682-4516","CLOSD","4945 Long Bridge RD","23231","Henrico","Single Family Residence","12/31/2025","$345,000","$350,000","2","Resale (occupied at least once)","1994","None","1,300","3.96","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2531968","758-762-9879","CLOSD","4603 Candlelight CT","23060","Henrico","Single Family Residence","12/31/2025","$379,950","$380,000","6","Resale (occupied at least once)","1985","Dunncroft","1,248","0.29","3","2.0","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2532704","777-754-5695","CLOSD","8205 Rocky Branch LN","23228","Henrico","Single Family Residence","12/31/2025","$399,000","$420,325","5","Resale (occupied at least once)","1943","None","1,858","0.50","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2530458","W000-2034-024","CLOSD","4514 Fitzhugh AVE","23230","Richmond City","Single Family Residence","12/31/2025","$549,900","$540,000","40","Resale (occupied at least once)","1939","Monument Park","1,934","0.14","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2529060","755-68-66-02-500-000","CLOSD","4205 Country Spring LN","23236","Chesterfield","Single Family Residence","12/31/2025","$340,000","$340,000","41","Resale (occupied at least once)","1984","Fernbrook","1,752","0.36","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531352","729-67-24-04-000-000","CLOSD","7311 Velvet Antler DR","23112","Chesterfield","Single Family Residence","12/31/2025","$350,000","$350,000","12","Resale (occupied at least once)","1988","Deer Run","1,528","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2532190","E0000481011","CLOSD","2716 E Clay","23223","Richmond City","Single Family Residence","12/31/2025","$370,000","$380,000","13","Resale (occupied at least once)","1880","None","","0.08","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531671","N000-0973-033","CLOSD","3017 Hanes AVE","23222","Richmond City","Single Family Residence","12/31/2025","$525,000","$510,000","19","Resale (occupied at least once)","1915","Brookland Park","2,560","0.16","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2531492","7778-73-4269","CLOSD","11394 Parsons Chapel RD","23059","Hanover","Single Family Residence","12/31/2025","$500,000","$546,000","2","Resale (occupied at least once)","2003","Cedarlea Park","2,998","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530945","TBD","CLOSD","8624 Camerons Ferry LN","23060","Henrico","Single Family Residence","12/31/2025","$464,364","$444,364","43","New (never occupied)","2025","Retreat at One","1,760","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2530942","TBD","CLOSD","8640 Camerons Ferry LN","23060","Henrico","Single Family Residence","12/31/2025","$439,864","$442,464","28","New (never occupied)","2025","Retreat at One","1,760","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2530925","819-726-0039","CLOSD","4 Forest AVE","23223","Henrico","Single Family Residence","12/31/2025","$327,999","$321,500","35","Resale (occupied at least once)","1937","Robin Park","1,180","0.23","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2530849","N000-0594-024","CLOSD","611 1/2 W Lancaster RD","23222","Richmond City","Single Family Residence","12/31/2025","$525,000","$525,000","0","New (never occupied)","2024","Battery Court Addition","2,280","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2530753","W000-0440-023","CLOSD","1237 W Cary ST","23220","Richmond City","Single Family Residence","12/31/2025","$535,000","$505,000","26","Resale (occupied at least once)","1900","None","1,926","0.05","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2529209","752-773-4891","CLOSD","11036 Harvest Trail LN","23059","Henrico","Single Family Residence","12/31/2025","$840,885","$833,385","26","New (never occupied)","2025","Preserve at Turner Farm","3,505","","5","5.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2529202","752-773-1450","CLOSD","4901 Turner Farm RD","23059","Henrico","Single Family Residence","12/31/2025","$899,085","$889,085","12","New (never occupied)","2025","Preserve at Turner Farm","4,313","","6","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2528845","C001-0285-018","CLOSD","9712 Cherokee RD","23235","Richmond City","Single Family Residence","12/31/2025","$2,300,000","$2,337,000","10","Resale (occupied at least once)","1952","None","6,860","2.00","4","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2525875","848-709-5114","CLOSD","5872 ELKO RD","23150","Henrico","Single Family Residence","12/31/2025","$280,000","$270,000","75","Resale (occupied at least once)","1967","None","","1.10","3","1.1","Public Water","Septic - Conventional","Cash","Estate"
"1","2525720","785-770-3475","CLOSD","9473 Pinkman RD","23059","Henrico","Townhouse","12/31/2025","$419,085","$397,400","100","New (never occupied)","2025","Village at Virginia Center Commons","1,943","","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
