"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","1907067","782611079600000","CLOSD","5925 Brillhart Station DR","23803","Chesterfield","Single Family Residence","03/30/2020","$268,500","$268,500","251","New (never occupied)","2020","Whittington Forest","1,918","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1930125","8706-71-4651","CLOSD","9050 Lindstrom PL","23116","Hanover","Single Family Residence","03/30/2020","$622,680","$622,680","9","New (never occupied)","2020","Garrison Manor","4,339","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1937474","756-69-13-77-800-000","CLOSD","2604 Torquay LOOP","23236","Chesterfield","Single Family Residence","03/30/2020","$299,500","$299,500","62","Resale (occupied at least once)","1983","Bexley","2,706","0.30","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1933936","802-740-8912","CLOSD","4503 Olney DR","23222","Henrico","Single Family Residence","03/30/2020","$319,900","$300,000","112","Resale (occupied at least once)","1973","Olney Park","2,500","3.29","4","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1924872","826-65-85-41-700-000","CLOSD","1601 Rotunda CT","23836","Chesterfield","Single Family Residence","03/30/2020","$426,500","$423,000","226","Resale (occupied at least once)","2012","Mount Blanco On The James","3,971","0.44","5","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","1922112","785675805200000","CLOSD","3312 Sterling Brook DR Unit#EF-A","23237","Chesterfield","Townhouse","03/30/2020","$226,975","$226,975","0","New (never occupied)","2020","Silverleaf","1,280","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1938822","854-683-9275","CLOSD","8222 Cookes Farm CT","23231","Henrico","Single Family Residence","03/30/2020","$325,000","$333,500","7","Resale (occupied at least once)","2004","Turkey Island Bluffs","2,668","5.00","4","2.1","Well","Septic - Conventional","VHDA/FHA","Individuals"
"1","2003663","769-746-2386","CLOSD","6710 Bethlehem RD","23230","Henrico","Single Family Residence","03/30/2020","$265,000","$265,000","10","Resale (occupied at least once)","1946","Greendale Forest","1,583","0.36","3","2.1","Public Water, Well","Septic - Conventional","Conventional","Partnership"
"1","2004857","7880-82-2969","CLOSD","10828 Providence Woods LN","23005","Hanover","Single Family Residence","03/30/2020","$349,990","$355,000","5","Resale (occupied at least once)","2016","Providence","2,182","0.18","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1915947","52A3 2    61","CLOSD","621 Colony TRL","23089","New Kent","Single Family Residence","03/30/2020","$399,000","$397,000","302","Resale (occupied at least once)","1989","The Colonies - New Kent","3,270","0.90","3","3.0","Community Well","Septic - Conventional","FHA New","Individuals"
"1","2005233","779-66-78-96-000-000","CLOSD","5119 Timbercreek CT","23237","Chesterfield","Single Family Residence","03/30/2020","$209,000","$218,000","3","Resale (occupied at least once)","1990","Ashton Woods South","1,685","0.27","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2003988","769-68-43-56-300-000","CLOSD","6242 Calavetti DR","23234","Chesterfield","Single Family Residence","03/30/2020","$280,150","$280,150","11","Resale (occupied at least once)","2003","Jessup Farms","2,342","0.29","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003739","748-739-4516","CLOSD","9106 Derbyshire RD","23229","Henrico","Single Family Residence","03/30/2020","$249,950","$240,000","20","Resale (occupied at least once)","1955","Westriver Hills","1,096","0.29","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005296","7797-45-4645","CLOSD","9278 Jordans Journey CT","23116","Hanover","Single Family Residence","03/30/2020","$377,950","$375,000","6","Resale (occupied at least once)","1989","Kings Charter","2,722","0.39","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004440","7797-86-6349","CLOSD","9067 Little Joselyn DR","23116","Hanover","Single Family Residence","03/30/2020","$337,500","$337,500","4","Resale (occupied at least once)","1998","Ash Creek","2,314","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003977","28A3   6  17","CLOSD","19601 Mattaponi RD","23181","New Kent","Single Family Residence","03/30/2020","$139,900","$139,900","19","Resale (occupied at least once)","1984","Plum Point","896","0.33","3","1.0","Well","Septic - Conventional","USDA","Individuals"
"1","2003936","Part of 824-724-2063","CLOSD","112 N Kalmia AVE","23075","Henrico","Single Family Residence","03/30/2020","$159,900","$164,900","4","New (never occupied)","2020","Highland Springs","1,064","","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2003548","8714-31-0390","CLOSD","7077 Senn WAY","23111","Hanover","Single Family Residence","03/30/2020","$179,900","$177,500","3","","1981","Beaverdam Park The Vlgs Of","1,172","0.11","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2001785","23A  1    33","CLOSD","8690 Rock Cedar RD","23124","New Kent","Single Family Residence","03/30/2020","$279,900","$279,900","33","New (never occupied)","2020","Cedar Lane Farm","1,800","0.94","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2001322","723-67-77-68-600-000","CLOSD","5801 Laurel Trail CT","23112","Chesterfield","Single Family Residence","03/30/2020","$234,950","$234,950","31","Resale (occupied at least once)","1986","Woodlake","1,702","0.22","3","2.1","Public Water","Sewer - Public","VA Assumption","Individuals"
"1","1937829","S000-1230-020","CLOSD","2905 Midlothian TPKE","23224","Richmond City","Single Family Residence","03/30/2020","$238,000","$228,000","97","Resale (occupied at least once)","1920","Branders Plan","1,650","0.10","3","2.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1935980","717-66-64-60-500-000","CLOSD","8001 Hartridge DR","23832","Chesterfield","Single Family Residence","03/30/2020","$414,215","$435,390","0","New (never occupied)","2019","Harpers Mill","3,403","0.33","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1934176","735726852900000","CLOSD","3518 Seaford Crossing DR","23113","Chesterfield","Single Family Residence","03/30/2020","$554,145","$537,500","0","New (never occupied)","2019","Tarrington","4,446","","4","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1924877","785675917200000","CLOSD","7864 Old Guild RD Unit#EI-A","23237","Chesterfield","Townhouse","03/30/2020","$238,725","$238,725","0","New (never occupied)","2020","Silverleaf","1,440","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","1923684","747-770-3948","CLOSD","5201 Swanee Mill PL Unit#L-5","23059","Henrico","Townhouse","03/30/2020","$373,444","$393,254","2","New (never occupied)","2020","Bedford Falls At Hickory Grove","1,909","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2005341","758-747-0275","CLOSD","2001 Milbank RD","23229","Henrico","Single Family Residence","03/30/2020","$247,900","$238,800","5","Resale (occupied at least once)","1959","Skipwith Farms","1,504","0.37","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006008","788-69-20-53-000-000","CLOSD","4810 Caldwell AVE","23234","Chesterfield","Single Family Residence","03/30/2020","$135,000","$143,000","2","Resale (occupied at least once)","1945","Grindall Creek Park","1,332","0.24","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","1939463","738-67-19-90-000-000","CLOSD","12300 Hillcreek TER","23112","Chesterfield","Single Family Residence","03/30/2020","$299,900","$295,500","46","Resale (occupied at least once)","2000","Bayhill Pointe","2,230","0.45","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000515","809-722-5522","CLOSD","109 Marlin DR","23223","Henrico","Single Family Residence","03/30/2020","$199,950","$199,950","33","Resale (occupied at least once)","1951","Martins Manor","1,368","0.28","4","2.0","Public Water","Sewer - Public","VHDA ","Partnership"
"1","2004730","728-67-58-83-800-008","CLOSD","18 Spinnaker Cove DR Unit#18","23112","Chesterfield","Condominium","03/30/2020","$230,000","$215,000","0","Resale (occupied at least once)","1983","Spinnaker Cove Condo","1,984","3.87","2","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002096","789-65-19-26-200-000","CLOSD","12518 S Chester RD","23831","Chesterfield","Single Family Residence","03/30/2020","$229,900","$229,900","24","Resale (occupied at least once)","1974","South Chester","1,680","0.50","4","2.1","Public Water","Septic - Conventional","Cash","Other"
"1","2005692","807-716-3258","CLOSD","2506 Merle ST","23231","Henrico","Single Family Residence","03/30/2020","$159,900","$155,000","6","Resale (occupied at least once)","1980","Easthaven Village","960","0.20","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2004944","782-746-3890","CLOSD","2002 Oakwood LN","23228","Henrico","Single Family Residence","03/30/2020","$168,000","$168,000","3","Resale (occupied at least once)","1954","Hermitage Court Addition","960","0.37","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002325","723-71-92-26-900-000","CLOSD","2921 Queenswood RD","23113","Chesterfield","Single Family Residence","03/30/2020","$675,000","$700,000","5","Resale (occupied at least once)","1971","Salisbury","4,519","1.05","6","4.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2005948","736-753-0045","CLOSD","2804 Brandon Creek PL","23233","Henrico","Single Family Residence","03/30/2020","$249,950","$250,000","5","Resale (occupied at least once)","1989","Ashley Glen","1,426","0.19","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004170","728-70-13-73-800-000","CLOSD","1100 Goswick Ridge RD","23114","Chesterfield","Single Family Residence","03/30/2020","$385,000","$385,000","26","Resale (occupied at least once)","1999","The Grove","3,054","0.31","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1927172","763619778500000","CLOSD","9001 Anvil Forge LN","23803","Chesterfield","Single Family Residence","03/30/2020","$310,000","$311,153","104","New (never occupied)","2019","None","2,182","0.92","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2004201","759-759-7733","CLOSD","9106 Chumley LN","23294","Henrico","Single Family Residence","03/30/2020","$280,000","$283,000","2","Resale (occupied at least once)","1978","West End Manor","1,778","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2007048","8715-75-5804","CLOSD","8313 Mendenhall PL","23111","Hanover","Single Family Residence","03/30/2020","$339,950","$345,000","3","Resale (occupied at least once)","2002","Brooks Hollow","3,098","0.82","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004013","740-752-1735","CLOSD","12437 Burnside LN","23233","Henrico","Single Family Residence","03/30/2020","$399,950","$425,600","6","Resale (occupied at least once)","1994","Steveston","2,518","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005082","751-71-58-39-100-000","CLOSD","9621 Groundhog DR","23235","Chesterfield","Townhouse","03/30/2020","$194,900","$195,000","5","Resale (occupied at least once)","1982","Edgehill Townhouses","1,715","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002195","738-743-8654","CLOSD","1307 Stoneycreek DR","23238","Henrico","Single Family Residence","03/30/2020","$325,000","$325,250","27","Resale (occupied at least once)","1972","Tuckahoe Village","2,254","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2006411","730-71-26-33-900-000","CLOSD","1800 Oakengate LN","23113","Chesterfield","Single Family Residence","03/30/2020","$430,000","$441,000","5","Resale (occupied at least once)","1974","Salisbury","2,764","0.85","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2006385","785-750-7561","CLOSD","5511 Chamberlayne AVE","23227","Henrico","Single Family Residence","03/30/2020","$349,000","$370,000","4","Resale (occupied at least once)","1937","Club Court","2,819","0.14","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2006023","748-71-26-58-000-000","CLOSD","10301 Edgebrook CT","23235","Chesterfield","Single Family Residence","03/30/2020","$239,950","$240,000","2","Resale (occupied at least once)","1971","Bon Air Terrace","1,622","0.38","4","1.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2005473","740-71-54-03-800-008","CLOSD","2313 Magnolia Grove WAY Unit#2313","23113","Chesterfield","Condominium","03/30/2020","$319,000","$330,000","4","Resale (occupied at least once)","2002","The Pointe At Bellgrade","2,187","7.97","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005420","726-70-19-88-700-000","CLOSD","711 Abbey Village CIR","23114","Chesterfield","Townhouse","03/30/2020","$289,950","$285,000","3","Resale (occupied at least once)","2007","Abbey Village @ Charter Colony","2,073","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005400","719-67-94-82-400-000","CLOSD","5406 Orchard Grove LN","23112","Chesterfield","Single Family Residence","03/30/2020","$315,000","$325,000","4","Resale (occupied at least once)","1992","Orchard Grove","2,351","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005232","733-70-31-45-900-000","CLOSD","545 Glenmeadow TER","23114","Chesterfield","Single Family Residence","03/30/2020","$295,000","$306,000","4","Resale (occupied at least once)","1979","Walton Park","1,993","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005094","789-757-1546","CLOSD","915 Penobscot RD","23227","Henrico","Single Family Residence","03/30/2020","$249,950","$251,500","2","Resale (occupied at least once)","1978","Wildwood","1,712","0.30","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2005022","780-744-5726","CLOSD","2309 Essex RD","23228","Henrico","Single Family Residence","03/30/2020","$285,000","$300,000","6","","1945","Bryan Parkway","1,426","0.16","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2004760","8725-23-5845","CLOSD","8205 Woodbridge RD","23111","Hanover","Single Family Residence","03/30/2020","$255,000","$255,000","3","Resale (occupied at least once)","1971","Cherrydale","1,518","0.42","3","1.1","Community Well","Sewer - Public","Conventional","Partnership"
"1","2003809","789-765-6126","CLOSD","2861 Fairway Homes WAY","23059","Henrico","Single Family Residence","03/30/2020","$315,000","$309,000","3","Resale (occupied at least once)","2000","Cross Point","1,789","0.18","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2003710","822-694-1266","CLOSD","3209 Pinefields DR","23231","Henrico","Single Family Residence","03/30/2020","$219,900","$215,000","7","Resale (occupied at least once)","2002","Whispering Pines Henr","1,390","0.31","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002826","720-68-69-25-400-000","CLOSD","14506 Waters Shore DR","23112","Chesterfield","Single Family Residence","03/30/2020","$376,000","$376,000","8","Resale (occupied at least once)","2007","Edgewater At The Reservoir","2,991","0.17","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2002102","738-758-1708","CLOSD","3026 Crossfield RD","23233","Henrico","Single Family Residence","03/30/2020","$387,500","$382,000","25","Resale (occupied at least once)","1989","Sherbrooke","2,716","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001201","C001-0966-010","CLOSD","9733 Fernleigh DR","23235","Richmond City","Single Family Residence","03/30/2020","$215,000","$224,000","3","Resale (occupied at least once)","2001","Fernleigh","1,495","0.35","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2001016","8725-12-6423","CLOSD","6462 Lakeway DR","23111","Hanover","Single Family Residence","03/30/2020","$225,000","$230,000","5","Resale (occupied at least once)","1986","Cherrydale West","1,548","0.41","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000752","731-72-05-36-800-000","CLOSD","13200 Drakewood RD","23113","Chesterfield","Single Family Residence","03/30/2020","$399,950","$395,000","48","Resale (occupied at least once)","1990","Powderham","2,504","1.05","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2000523","751-71-50-20-900-026","CLOSD","10138 Iron Mill RD","23235","Chesterfield","Condominium","03/30/2020","$107,000","$105,000","43","Resale (occupied at least once)","1973","Edgehill Condo","965","18.14","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2000068","743-759-9296","CLOSD","1915 Liesfeld","23060","Henrico","Townhouse","03/30/2020","$434,900","$425,000","26","Resale (occupied at least once)","2010","West Broad Village","2,892","0.04","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1938871","806-728-2373","CLOSD","3129 Glenwood Ridge DR","23223","Henrico","Single Family Residence","03/30/2020","$190,000","$200,000","16","Resale (occupied at least once)","2006","Glenwood Lakes","2,194","0.25","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","1938781","793-66-56-86-000-000","CLOSD","10134 Brandywine AVE","23237","Chesterfield","Single Family Residence","03/30/2020","$225,000","$224,500","24","New (never occupied)","2019","Central Park","1,706","0.09","4","2.1","Public Water","Sewer - Public","VHDA ","Corporate"
"1","1938673","8724-44-7166","CLOSD","6263 Queens Lace RD","23111","Hanover","Single Family Residence","03/30/2020","$350,000","$345,000","51","","1985","Lereve Manor","2,476","0.52","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","1938321","To be determined","CLOSD","212 Ashford Hill LOOP Unit#6-2","23236","Chesterfield","Condominium","03/30/2020","$391,150","$393,945","74","New (never occupied)","2019","Villas At Ashford Hill","1,946","","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","1936758","719-68-62-33-700-000","CLOSD","15007 Mariners WAY","23112","Chesterfield","Single Family Residence","03/30/2020","$391,900","$380,000","84","Resale (occupied at least once)","2013","Edgewater At The Reservoir","2,659","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","1936558","755-71-08-82-300-000","CLOSD","840 Winslow RD","23235","Chesterfield","Single Family Residence","03/30/2020","$325,000","$312,000","96","","1988","Dwayne Park","2,388","0.62","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","1935101","771-736-2305.032","CLOSD","5241 Monument AVE Unit#3C","23226","Henrico","Condominium","03/30/2020","$449,999","$440,000","120","Resale (occupied at least once)","2008","Monument Square Condo","1,629","0.04","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","1934448","766-68-98-56-200-000","CLOSD","3912 Windy Creek DR","23832","Chesterfield","Single Family Residence","03/30/2020","$245,000","$243,000","94","Resale (occupied at least once)","2004","Windy Creek","1,914","0.20","4","2.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","1929802","774-755-1998","CLOSD","8504 Gillis ST","23228","Henrico","Single Family Residence","03/30/2020","$314,999","$310,000","161","New (never occupied)","2019","Brookland Gardens Addition","1,848","0.53","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","1926462","750-750-4903","CLOSD","9613 Pemberton Ridge LN","23238","Henrico","Single Family Residence","03/30/2020","$565,000","$574,625","14","New (never occupied)","2019","Pemberton Ridge","2,949","","3","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","1910313","8755-79-6043","CLOSD","8894 Ingleside Farm LN","23111","Hanover","Single Family Residence","03/30/2020","$719,950","$675,000","307","Resale (occupied at least once)","1999","None","6,565","10.09","5","3.2","Well","Septic - Conventional","Conventional","Individuals"
"1","1937144","E000-0297-005","CLOSD","316 N 24th ST","23223","Richmond City","Single Family Residence","03/31/2020","$638,950","$630,000","77","Resale (occupied at least once)","1840","None","2,513","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005190","S000-0584-002","CLOSD","2408 Semmes AVE","23225","Richmond City","Single Family Residence","03/31/2020","$349,000","$350,000","2","Resale (occupied at least once)","1914","Woodland Heights","2,242","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2009825","E000-1271-029","CLOSD","1400 Oakwood AVE","23223","Richmond City","Single Family Residence","03/31/2020","$155,000","$155,000","0","Resale (occupied at least once)","1941","East End","864","0.10","2","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2002395","783-69-09-52-000-000","CLOSD","5141 Tyme RD","23234","Chesterfield","Single Family Residence","03/31/2020","$275,000","$274,000","20","Resale (occupied at least once)","1965","Meadowbrook","3,451","0.66","5","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000948","712-68-77-69-900-000","CLOSD","3832 Otterdale RD","23112","Chesterfield","Single Family Residence","03/31/2020","$274,950","$272,950","5","Resale (occupied at least once)","1977","None","1,848","1.34","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2004552","C007-0259-006","CLOSD","5924 Sawston RD","23225","Richmond City","Single Family Residence","03/31/2020","$165,000","$168,426","10","Resale (occupied at least once)","1978","Berkley Square","1,484","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1925947","779-64-36-30-700-000","CLOSD","14119 Rockyrun RD","23838","Chesterfield","Single Family Residence","03/31/2020","$364,950","$397,290","0","","2019","Glebe Point","2,039","0.00","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","1926530","78663018600000","CLOSD","10200 Centralia Station RD","23831","Chesterfield","Single Family Residence","03/31/2020","$348,190","$348,190","92","New (never occupied)","2020","Centralia Station","2,718","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","1933529","711-66-11-39-900-000","CLOSD","16118 Turquoise DR","23832","Chesterfield","Single Family Residence","03/31/2020","$402,950","$512,808","0","","2019","Harpers Mill","3,099","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2004309","767-770-8306","CLOSD","3312 Trillium CT","23060","Henrico","Single Family Residence","03/31/2020","$465,000","$460,000","0","","1999","Sheppards Way","3,458","0.35","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2003855","702674381900000","CLOSD","6313 Bear Trace WAY","23120","Chesterfield","Single Family Residence","03/31/2020","$519,804","$524,804","14","New (never occupied)","2020","Magnolia Green","4,114","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","1936724","732-758-4806","CLOSD","2813 Hardings Trace LN","23233","Henrico","Single Family Residence","03/31/2020","$750,000","$745,000","96","Resale (occupied at least once)","1990","Hardings Trace","5,352","0.41","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2001085","710-67-72-72-300-000","CLOSD","5739 Gossamer PL","23120","Chesterfield","Single Family Residence","03/31/2020","$489,000","$489,000","4","New (never occupied)","2019","Foxcreek","4,159","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2006123","765-64-42-38-200-000","CLOSD","12018 Hadden Hall DR","23838","Chesterfield","Single Family Residence","03/31/2020","$450,000","$458,000","6","Resale (occupied at least once)","2001","The Highlands","3,739","1.00","5","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","1938032","7823-86-2624","CLOSD","16325 Coppertree DR","23192","Hanover","Single Family Residence","03/31/2020","$250,000","$245,000","57","Resale (occupied at least once)","1995","Goshen Woods","2,044","2.50","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
"501","1936360","8704-27-8374","CLOSD","8365 Buckard DR","23111","Hanover","Single Family Residence","03/31/2020","$359,950","$350,000","80","Resale (occupied at least once)","2007","Elwin Place","2,696","0.64","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1933234","732-71-65-79-400-000","CLOSD","2421 Chartstone DR","23113","Chesterfield","Single Family Residence","03/31/2020","$434,000","$425,000","130","Resale (occupied at least once)","1993","Roxshire","2,994","0.59","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1930122","8706-71-3669","CLOSD","9054 Lindstrom PL","23116","Hanover","Single Family Residence","03/31/2020","$552,425","$552,425","0","New (never occupied)","2020","Garrison Manor","3,406","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2004405","33B7 8 4  36","CLOSD","10813 White Dogwood DR","23140","New Kent","Single Family Residence","03/31/2020","$260,000","$255,000","4","Resale (occupied at least once)","2010","Oakmont Villas","2,528","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1933333","731-69-68-71-500-000","CLOSD","1325 Braisden RD","23114","Chesterfield","Single Family Residence","03/31/2020","$399,000","$395,000","143","New (never occupied)","2018","Queensbluff","3,045","0.80","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"501","2003352","7798-60-2549","CLOSD","11026 Seward WAY","23116","Hanover","Single Family Residence","03/31/2020","$349,900","$353,000","4","Resale (occupied at least once)","2000","Milestone","2,347","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2002648","039-50M","CLOSD","1550 Palmore RD","23139","Powhatan","Single Family Residence","03/31/2020","$300,000","$305,000","4","Resale (occupied at least once)","1999","None","1,586","2.47","3","3.0","Well","Septic - Conventional","VA New","Individuals"
"501","2004977","8704-67-6433","CLOSD","8172 Sawyer LN","23111","Hanover","Single Family Residence","03/31/2020","$279,950","$285,000","5","Resale (occupied at least once)","1988","Windsor Sub","2,344","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2001999","805-731-5423","CLOSD","2915 Peabody LN","23223","Henrico","Single Family Residence","03/31/2020","$198,900","$198,900","8","","1976","Fordham Village","1,990","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","1934205","791-65-36-89-000-000","CLOSD","12300 Winfree ST","23831","Chesterfield","Single Family Residence","03/31/2020","$229,900","$225,000","123","Resale (occupied at least once)","1964","None","3,200","0.97","3","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2001628","727-66-25-02-600-000","CLOSD","14425 Brading MEWS","23112","Chesterfield","Single Family Residence","03/31/2020","$330,000","$330,000","19","Resale (occupied at least once)","2005","Collington","2,162","0.20","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004673","704-64-34-24-600-000","CLOSD","17700 River RD","23838","Chesterfield","Single Family Residence","03/31/2020","$250,000","$254,000","4","Resale (occupied at least once)","1978","None","1,506","5.56","3","1.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2003997","804-731-0669","CLOSD","2704 Muncie RD","23223","Henrico","Single Family Residence","03/31/2020","$164,900","$164,900","7","Resale (occupied at least once)","1958","Oxford Court","1,188","0.30","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"501","2003339","732-67-01-24-400-000","CLOSD","7106 Spring Trace CT","23112","Chesterfield","Single Family Residence","03/31/2020","$229,931","$236,000","13","Resale (occupied at least once)","1991","Spring Trace","1,661","0.28","3","2.0","Public Water","Sewer - Public","VA New","Individuals"
"501","1923986","743-751-3317","CLOSD","10302 Maremont PL","23238","Henrico","Single Family Residence","03/31/2020","$384,950","$384,950","220","Resale (occupied at least once)","1978","Raintree","2,689","0.28","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005061","017B-5-6","CLOSD","3511 Sherwood Bluff PL","23139","Powhatan","Single Family Residence","03/31/2020","$299,000","$305,000","4","Resale (occupied at least once)","2000","Sherwood","1,998","2.11","3","2.1","Well","Septic - Conventional","VHDA ","Individuals"
"501","2001800","E000-0340-011","CLOSD","2423 E Grace ST","23223","Richmond City","Single Family Residence","03/31/2020","$465,000","$457,500","10","Resale (occupied at least once)","1905","None","2,216","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2000008","734-756-9291","CLOSD","12014 Southall CT","23233","Henrico","Townhouse","03/31/2020","$249,900","$249,900","40","Resale (occupied at least once)","1988","Worthington Hills","1,337","0.09","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2005836","815-64-74-02-800-000","CLOSD","13901 Rockhaven DR","23836","Chesterfield","Single Family Residence","03/31/2020","$279,000","$285,000","3","","1995","Rockhaven","2,067","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2004701","2   4    1B","CLOSD","11974 Hopewell Acres LN","23124","New Kent","Single Family Residence","03/31/2020","$379,950","$379,950","3","Resale (occupied at least once)","2007","None","2,100","2.77","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"501","2004510","N000-0420-013","CLOSD","1707 4th AVE","23222","Richmond City","Single Family Residence","03/31/2020","$189,000","$188,000","15","Resale (occupied at least once)","1958","Chestnut Hills","864","0.16","2","1.1","Public Water","Sewer - Public","Conventional","Corporate"
