"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2611667","762-756-6966","CLOSD","4954 Finnegan CT","23228","Henrico","Townhouse","06/29/2026","$295,000","$280,000","22","New (never occupied)","2025","Shannon Green","1,126","0.04","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610414","40-5-0-4-0","CLOSD","1570 Rock Castle RD","23063","Goochland","Single Family Residence","06/29/2026","$460,000","$455,000","6","Resale (occupied at least once)","2005","None","1,720","2.54","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2610386","726-70-90-70-800-026","CLOSD","1420 Ewing Park LOOP Unit#206","23113","Chesterfield","Condominium","06/29/2026","$330,000","$320,000","43","Resale (occupied at least once)","2022","Promenade at Winterfield","1,158","","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2609820","7850-60-9878","CLOSD","13140 Greenwood Creek DR","23005","Hanover","Single Family Residence","06/29/2026","$1,100,000","$1,062,500","7","Resale (occupied at least once)","2011","Hanover","3,985","11.26","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2609603","827-65-92-79-000-000","CLOSD","1630 Onora LN","23836","Chesterfield","Single Family Residence","06/29/2026","$532,500","$532,500","35","Resale (occupied at least once)","2019","Mount Blanco On The James","2,538","0.41","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2608801","7890-72-3241","CLOSD","9305 Climbing Jasmine WAY","23005","Hanover","Single Family Residence","06/29/2026","$989,000","$980,000","24","Resale (occupied at least once)","2014","Hickory Hill","3,820","1.47","4","3.1","Well","Septic - Conventional","Cash","Individuals"
"1","2608710","N000-0975-021","CLOSD","3021 North AVE","23222","Richmond City","Single Family Residence","06/29/2026","$485,000","$470,000","35","Resale (occupied at least once)","1923","Brookland Park","4,116","0.16","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2607598","7797-50-9689","CLOSD","10026 Atlee Station RD","23116","Hanover","Single Family Residence","06/29/2026","$475,000","$470,000","73","Resale (occupied at least once)","1952","None","2,053","3.84","4","2.0","Public Water","Septic - Conventional","Conventional","Estate"
"1","2607342","E000-0631-024","CLOSD","3018 M ST","23223","Richmond City","Single Family Residence","06/29/2026","$539,950","$535,000","9","Resale (occupied at least once)","2020","East Payne Square","1,920","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2601229","43   3     3C","CLOSD","11761 Twin Brooks WAY","23140","New Kent","Single Family Residence","06/29/2026","$345,500","$321,000","98","Resale (occupied at least once)","2012","None","4,104","2.89","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2600009","S000-0491-061","CLOSD","2209 Perry ST","23225","Richmond City","Townhouse","06/29/2026","$342,000","$342,000","149","New (never occupied)","2025","Hollands Addition","","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","REIN10636688","33B7 4 1  84","CLOSD","5766 Yellow Jasmine TER","23140","New Kent","Single Family Residence","06/29/2026","$485,000","$483,000","8","Resale (occupied at least once)","2007","ALL OTHERS AREA 140","2,890","0.14","4","6.0","Public Water","Public Sewer On Site","",""
"1","REIN10628064","79A-4-5","CLOSD","22501 Cypress Point RD","23185","Charles City County","Single Family Residence","06/29/2026","$1,195,000","$1,050,000","49","Resale (occupied at least once)","1974","ALL OTHERS AREA 142","3,828","1.20","4","4.0","Well","Septic","",""
"1","BRTVAHN2001208","731-753-3006","CLOSD","2525 Lauderdale DR","23233","Henrico","Single Family Residence","06/30/2026","$419,900","$419,900","12","Resale (occupied at least once)","1981","TUCKAHOE VLG WEST","1,731","0.34","3","3.0","Public Water","Public Sewer On Site","",""
"1","2611764","S004-2769-013","CLOSD","19 E 37th ST","23224","Richmond City","Single Family Residence","06/30/2026","$335,000","$335,000","12","Resale (occupied at least once)","1944","None","1,417","0.17","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2615132","N017-0579-007","CLOSD","1812 Seddon RD","23227","Richmond City","Single Family Residence","06/30/2026","$449,900","$470,000","5","Resale (occupied at least once)","1930","Hermitage Park","1,455","0.16","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2612742","E000-0622-001","CLOSD","1322 N 28th ST","23223","Richmond City","Single Family Residence","06/30/2026","$465,000","$468,000","6","Resale (occupied at least once)","1900","None","1,926","0.10","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614150","S0000458024","CLOSD","2112 Edwards AVE","23224","Richmond City","Single Family Residence","06/30/2026","$235,000","$285,000","0","New (never occupied)","2026","Mason","","0.08","3","2.1","Public Water","Sewer - Public","FHA New Assumption","Corporate"
"1","BRTVAGO2000408","21-15-1-13-0","CLOSD","2804 Preston Park WAY","23153","Goochland","Single Family Residence","06/30/2026","$630,000","$620,000","90","New (never occupied)","2020","PRESTON PARK","2,534","1.50","4","4.0","Well","Septic","",""
"1","2614833","752-742-6585","CLOSD","8710 Rolando DR","23229","Henrico","Single Family Residence","06/30/2026","$345,000","$370,000","5","Resale (occupied at least once)","1955","Ridgecrest","1,125","0.26","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606656","766-64-10-51-500-000","CLOSD","8143 Lake Margaret TER","23838","Chesterfield","Single Family Residence","06/30/2026","$870,000","$870,000","77","Resale (occupied at least once)","2022","Lake Margaret","3,964","1.08","3","2.1","Public Water","Septic - Engineered","Conventional","Individuals"
"1","2614549","858-706-3604","CLOSD","5048 Windsor RD","23150","Henrico","Single Family Residence","06/30/2026","$350,000","$356,000","4","Resale (occupied at least once)","1974","Windsor Estates","1,482","1.29","3","2.0","Well","Septic - Alternative","FHA New","Corporate"
"1","2615206","E000-0437-005","CLOSD","2609 E Marshall ST","23223","Richmond City","Single Family Residence","06/30/2026","$799,950","$799,950","0","New (never occupied)","2026","None","","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2603420","785-759-1772","CLOSD","520 Sybil ST","23060","Henrico","Townhouse","06/30/2026","$422,815","$417,815","47","New (never occupied)","2026","Retreat at One","2,138","","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
"1","2612495","755-747-9638","CLOSD","1807 Girard AVE","23229","Henrico","Single Family Residence","06/30/2026","$450,000","$445,000","15","Resale (occupied at least once)","1961","Somerset","2,416","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2522994","737679954100060","CLOSD","4007 Next Level TRCE","23112","Chesterfield","Condominium","06/30/2026","$284,280","$284,280","82","New (never occupied)","2025","Wescott","1,227","","1","2.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2606142","775659478800000","CLOSD","6101 Courage TRL","23832","Chesterfield","Single Family Residence","06/30/2026","$697,500","$695,000","60","Resale (occupied at least once)","2023","Traditions of America at Chesterfield","","","3","3.1","Public Water","None","VA New","Individuals"
"1","2610702","715665363200000","CLOSD","8413 Timberstone DR","23832","Chesterfield","Single Family Residence","06/30/2026","$639,900","$644,900","7","Resale (occupied at least once)","2020","Harpers Mill","","0.29","5","4.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2609013","797-63-50-59-200-000","CLOSD","15715 Gary AVE","23831","Chesterfield","Single Family Residence","06/30/2026","$265,000","$278,000","28","Resale (occupied at least once)","1978","Ivey Acres","1,040","0.28","3","1.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2614240","720-67-61-70-000-000","CLOSD","14712 Mill Spring DR","23112","Chesterfield","Single Family Residence","06/30/2026","$365,000","$370,000","7","Resale (occupied at least once)","1986","Woodlake","1,474","0.25","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2614270","S000-2319-001","CLOSD","1901 W 42nd ST","23225","Richmond City","Single Family Residence","06/30/2026","$525,000","$552,500","4","Resale (occupied at least once)","1946","Riverside Park","1,881","0.24","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2616733","N0001793150","CLOSD","3406 Carlton ST Unit#2-3B","23230","Richmond City","Condominium","06/30/2026","$478,830","$478,830","0","New (never occupied)","2026","Mason Yards","1,517","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2613867","818-681-2760","CLOSD","8576 Gibbs LN","23231","Henrico","Single Family Residence","06/30/2026","$375,000","$375,000","2","Resale (occupied at least once)","1995","None","1,644","2.00","3","2.0","Well","Septic - Conventional","VA New","Individuals"
"1","2612834","119848","CLOSD","7709 Arbor Marsh TER","23124","New Kent","Single Family Residence","06/30/2026","$437,990","$415,000","28","New (never occupied)","2026","The Arbors At New Kent Winery","2,033","","3","2.1","Public Water","Sewer - Public","Other","Corporate"
"1","2610860","15-5-0-17-0","CLOSD","2671 Deer Haven TRL","23038","Goochland","Single Family Residence","06/30/2026","$499,995","$500,000","8","Resale (occupied at least once)","1996","James River Farms","2,958","8.34","4","3.0","Well","Septic - Conventional","FHA New","Estate, Individuals"
"1","2606423","716679405600000","CLOSD","16025 Canoe Pointe LOOP","23120","Chesterfield","Single Family Residence","06/30/2026","$593,530","$593,530","0","New (never occupied)","2025","Woolridge Landing","1,664","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2605864","709-67-56-09-500-000","CLOSD","6660 Cassia LOOP","23120","Chesterfield","Single Family Residence","06/30/2026","$459,990","$459,990","46","New (never occupied)","2026","Wynwood at Foxcreek","","0.12","3","3.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2603942","119841","CLOSD","7737 Arbor Marsh TER","23124","New Kent","Single Family Residence","06/30/2026","$449,990","$449,989","119","New (never occupied)","2026","The Arbors At New Kent Winery","2,033","0.18","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2602889","708661762100000","CLOSD","16920 Barmer RD","23832","Chesterfield","Single Family Residence","06/30/2026","$677,490","$677,490","97","New (never occupied)","2026","Harpers Mill","","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2531051","L13-3894-2317","CLOSD","8717 Terroir LN","23124","New Kent","Single Family Residence","06/30/2026","$515,000","$520,000","178","New (never occupied)","2025","Viniterra","1,754","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2608792","8704-97-6187","CLOSD","7361 Roosevelt AVE","23111","Hanover","Single Family Residence","06/30/2026","$269,000","$268,000","29","Resale (occupied at least once)","1948","Full View Manor","850","0.24","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2608656","781-60-94-61-900-000","CLOSD","6101 River RD","23803","Chesterfield","Single Family Residence","06/30/2026","$288,000","$294,000","28","Resale (occupied at least once)","1900","None","1,712","0.29","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2600767","728706969500000","CLOSD","307 That WAY","23114","Chesterfield","Townhouse","06/30/2026","$420,000","$415,000","144","New (never occupied)","2025","Sycamore Place","1,792","","3","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2612078","741-765-2500","CLOSD","4909 Parsons Walk PL","23059","Henrico","Single Family Residence","06/30/2026","$799,950","$799,950","10","Resale (occupied at least once)","2003","Parsons Walk @ Twin Hickory","3,538","0.17","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2612976","779-745-5443","CLOSD","2326 Clarke ST","23228","Henrico","Single Family Residence","06/30/2026","$375,000","$377,000","2","Resale (occupied at least once)","1950","Park View","1,350","0.13","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2608591","767-65-92-60-400-000","CLOSD","10500 Nabor WAY","23838","Chesterfield","Single Family Residence","06/30/2026","$325,000","$325,000","5","Resale (occupied at least once)","1959","None","2,592","1.51","3","1.0","Public Water","Septic - Conventional","FHA New","Estate"
"1","2607996","7757-38-0346","CLOSD","10427 Windam Hill RD","23059","Hanover","Single Family Residence","06/30/2026","$775,000","$763,500","13","Resale (occupied at least once)","1993","Meade Sub","3,124","10.00","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2613662","774659663700000","CLOSD","10648 Pink Lilly LN","23831","Chesterfield","Townhouse","06/30/2026","$347,930","$325,000","12","New (never occupied)","2026","None","1,567","","3","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2613481","824-693-9459","CLOSD","7049 Havering WAY","23231","Henrico","Single Family Residence","06/30/2026","$575,000","$540,000","9","Resale (occupied at least once)","2022","Castleton","3,229","0.33","4","3.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2610780","772-760-2167","CLOSD","2412 Ellerbee RD","23228","Henrico","Single Family Residence","06/30/2026","$299,990","$305,000","16","Resale (occupied at least once)","1968","Laurel Park","1,040","0.36","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2609146","E000-0439-001","CLOSD","2601 E Grace","23223","Richmond City","Single Family Residence","06/30/2026","$699,950","$700,000","58","Resale (occupied at least once)","1880","St Patricks Place Condo","","0.05","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2613761","763-757-4276","CLOSD","4910 Donegal Trace CT","23228","Henrico","Condominium","06/30/2026","$279,900","$285,000","2","Resale (occupied at least once)","1990","Shannon Green Condo","1,160","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2612781","738-754-4842","CLOSD","2553 Covey Run DR","23233","Henrico","Single Family Residence","06/30/2026","$849,900","$830,000","8","Resale (occupied at least once)","2007","Covey Run","3,840","0.34","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2612260","813-701-3944","CLOSD","3314 New Heritage LOOP","23231","Henrico","Townhouse","06/30/2026","$299,950","$315,000","5","Resale (occupied at least once)","2019","New Market Village","","0.08","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2611708","712-66-25-37-400-000","CLOSD","8745 Pioneer Hill DR","23832","Chesterfield","Townhouse","06/30/2026","$416,040","$406,040","29","New (never occupied)","2026","Harpers Mill","","0.05","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
"1","2611660","C005-0412-022","CLOSD","1523 Yeardley DR","23225","Richmond City","Single Family Residence","06/30/2026","$472,500","$460,000","10","Resale (occupied at least once)","1955","Westover Farms","2,117","0.28","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2611023","768-64-36-29-500-000","CLOSD","12401 Duntrune CT","23838","Chesterfield","Single Family Residence","06/30/2026","$875,000","$880,000","12","Resale (occupied at least once)","2012","The Highlands","5,306","0.96","4","4.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2605371","28B1-7-7","CLOSD","2695 High Bank PL","23139","Powhatan","Single Family Residence","06/30/2026","$999,000","$505,000","70","New (never occupied)","2026","Maple Grove","","2.11","4","4.0","Well","Septic - Conventional","Cash","Corporate"
"1","2604982","24B  3 3 131","CLOSD","7710 Broadstairs LN","23124","New Kent","Townhouse","06/30/2026","$345,000","$345,000","90","Resale (occupied at least once)","2022","Maidstone Village","2,909","0.05","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2612896","S000-2451-006","CLOSD","3405 E Broad Rock RD","23224","Richmond City","Single Family Residence","06/30/2026","$240,000","$240,000","14","Resale (occupied at least once)","1924","Weisigers Addition","3,920","0.17","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2608361","E000-0579-011","CLOSD","2912 Libby TER","23223","Richmond City","Single Family Residence","06/30/2026","$825,000","$835,000","4","Resale (occupied at least once)","1900","None","1,968","0.06","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2606444","33B13 61N   3","CLOSD","11106 Kings Pond DR","23140","New Kent","Single Family Residence","06/30/2026","$550,000","$550,000","29","Resale (occupied at least once)","2006","Brickshire","5,820","0.67","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2521165","711668844600013","CLOSD","16218 Dogwood Tree CT","23832","Chesterfield","Condominium","06/30/2026","$389,000","$389,000","253","New (never occupied)","2025","None","","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2614552","772-740-7711","CLOSD","5405 Libbie Mill West BLVD","23230","Henrico","Townhouse","06/30/2026","$595,000","$595,000","3","Resale (occupied at least once)","2018","Libbie Mill Townhomes","2,573","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610937","721-67-62-57-700-000","CLOSD","5710 Oak Knoll RD","23112","Chesterfield","Single Family Residence","06/30/2026","$445,000","$445,000","4","Resale (occupied at least once)","1985","Oak Knoll","2,196","0.23","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2604857","S000-2288-015","CLOSD","107 E 34th ST","23224","Richmond City","Single Family Residence","06/30/2026","$220,000","$207,500","37","Resale (occupied at least once)","1938","Centre Heights","964","0.19","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2612604","702-66-91-54-900-000","CLOSD","7105 Desert Candle DR","23120","Chesterfield","Townhouse","06/30/2026","$399,950","$400,000","11","Resale (occupied at least once)","2020","Magnolia Green","1,683","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2610514","C001-0739-006","CLOSD","3740 Hastings DR","23235","Richmond City","Single Family Residence","06/30/2026","$899,000","$900,000","7","Resale (occupied at least once)","1963","Traylor Estates","4,751","0.60","6","3.2","Public Water","Sewer - Public","VA New","Individuals"
"1","2609795","728-70-01-06-700-000","CLOSD","13719 Goswick WAY","23114","Chesterfield","Single Family Residence","06/30/2026","$600,000","$600,000","2","Resale (occupied at least once)","2001","The Grove","3,021","0.33","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2612538","726-69-98-36-300-000","CLOSD","1118 Bach LN","23114","Chesterfield","Single Family Residence","06/30/2026","$729,950","$745,000","6","Resale (occupied at least once)","2004","Hartley Village At Charter Colony","4,458","0.30","6","5.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2611671","E000-0336-004","CLOSD","518 N 25th ST","23223","Richmond City","Single Family Residence","06/30/2026","$479,000","$460,000","18","Resale (occupied at least once)","1900","None","1,544","0.06","2","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2610129","731-750-1265.048","CLOSD","2518 Wanstead CT","23238","Henrico","Condominium","06/30/2026","$429,950","$429,950","2","Resale (occupied at least once)","2004","None","2,000","1.07","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2515162","7716-80-9094","CLOSD","1332 Sparrows Song DR","23103","Goochland","Single Family Residence","06/30/2026","$849,950","$1,182,202","0","New (never occupied)","2026","Songbird","","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2613370","W000-1036-061","CLOSD","2318 Herbert Hamlet ALY Unit#U15","23220","Richmond City","Condominium","06/30/2026","$285,000","$275,000","9","Resale (occupied at least once)","1940","The Hamlet Condos","753","0.14","1","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2611295","W000-1162-066","CLOSD","2619 Floyd AVE","23220","Richmond City","Single Family Residence","06/30/2026","$899,000","$885,000","8","Resale (occupied at least once)","2015","None","2,186","0.04","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2611486","720-66-98-24-800-070","CLOSD","7521 Ashlake Commons","23832","Chesterfield","Condominium","06/30/2026","$484,950","$479,000","20","Resale (occupied at least once)","2019","The Villas at Ashlake","1,888","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2532642","8775-25-7184","CLOSD","1517 Old Church RD","23111","Hanover","Single Family Residence","06/30/2026","$865,000","$810,000","163","Resale (occupied at least once)","1988","Greenbriar Estates","5,477","3.00","5","4.1","Well","Septic - Conventional","VA New","Individuals"
"1","2616414","764-756-2095.190","CLOSD","8416 Oconnor CT Unit#910","23228","Henrico","Condominium","06/30/2026","$189,950","$185,000","2","Resale (occupied at least once)","1985","Shannon Green Condo","912","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2616028","W000-1006-021","CLOSD","2200 Park AVE","23220","Richmond City","Single Family Residence","06/30/2026","$1,025,000","$1,225,000","2","Resale (occupied at least once)","1906","None","2,831","0.04","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2615869","S007-0963-010","CLOSD","610 Holly Spring AVE","23224","Richmond City","Single Family Residence","06/30/2026","$139,000","$130,000","6","Resale (occupied at least once)","1951","Broad Rock Park","1,040","0.17","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2615716","745-740-0267","CLOSD","708 Southwark LN","23229","Henrico","Townhouse","06/30/2026","$919,000","$919,000","4","Resale (occupied at least once)","2014","Grayson Hill","3,139","0.08","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2615578","8706-40-1043","CLOSD","9309 Sweetmeadow PL","23116","Hanover","Single Family Residence","06/30/2026","$649,950","$695,000","4","Resale (occupied at least once)","2020","None","2,519","0.66","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2615503","739-67-95-81-200-000","CLOSD","4413 Bridgewood RD","23112","Chesterfield","Single Family Residence","06/30/2026","$287,500","$270,000","5","Resale (occupied at least once)","1985","Glen Tara","1,048","0.28","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2615440","782682316800000","CLOSD","6331 Brookshire DR","23234","Chesterfield","Single Family Residence","06/30/2026","$281,990","$285,000","6","Resale (occupied at least once)","1972","Meadowdale","","0.24","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2615428","744-744-5753","CLOSD","1509 Chauncey LN","23238","Henrico","Single Family Residence","06/30/2026","$699,900","$750,000","1","Resale (occupied at least once)","1969","Canterbury East","2,482","0.45","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2615162","8706-42-3444","CLOSD","8298 Studley RD","23116","Hanover","Single Family Residence","06/30/2026","$399,950","$409,000","4","Resale (occupied at least once)","1984","Twin Oaks","1,352","0.48","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2615124","8714-04-6900","CLOSD","7465 Ambrose DR","23111","Hanover","Single Family Residence","06/30/2026","$459,950","$469,950","2","Resale (occupied at least once)","2006","Battlefield Farms","2,187","0.45","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2614930","8704-28-0102","CLOSD","7432 Shire PKY","23111","Hanover","Single Family Residence","06/30/2026","$305,000","$306,000","4","Resale (occupied at least once)","1988","Brookshire","1,428","0.35","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2614787","802-65-03-28-900-000","CLOSD","13400 Bermuda Place DR","23836","Chesterfield","Single Family Residence","06/30/2026","$389,900","$400,000","3","Resale (occupied at least once)","1974","Bermuda Place","1,976","0.51","5","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2614577","733-71-59-27-700-000","CLOSD","12601 Swanhurst CIR","23113","Chesterfield","Single Family Residence","06/30/2026","$775,000","$825,404","3","Resale (occupied at least once)","1989","Roxshire","2,914","0.70","4","3.1","Public Water","Sewer - Public","Other","Individuals"
"1","2614545","741-67-74-68-700-000","CLOSD","5036 Blackbird DR","23112","Chesterfield","Single Family Residence","06/30/2026","$349,950","$355,000","2","Resale (occupied at least once)","1998","Clay Pointe","1,415","0.21","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614529","747-69-92-52-100-000","CLOSD","10306 Sun Ridge LN","23236","Chesterfield","Single Family Residence","06/30/2026","$469,900","$470,000","10","Resale (occupied at least once)","2018","Forest Ridge","1,703","0.28","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614315","733-69-76-18-500-000","CLOSD","1006 Worsham Green TER","23114","Chesterfield","Single Family Residence","06/30/2026","$415,000","$420,000","2","Resale (occupied at least once)","1989","Worsham Green","2,028","0.26","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614308","S000-2921-019","CLOSD","4009 Sharon CT","23225","Richmond City","Single Family Residence","06/30/2026","$249,500","$263,500","2","Resale (occupied at least once)","1952","Forest Hill Terrace","962","0.19","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2614297","C007-0380-014","CLOSD","1441 Stansbury AVE","23225","Richmond City","Single Family Residence","06/30/2026","$175,000","$155,000","9","Resale (occupied at least once)","1956","Derwent","864","0.28","2","1.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2614241","741-746-0700","CLOSD","10603 Gayton RD","23238","Henrico","Single Family Residence","06/30/2026","$550,000","$560,000","3","Resale (occupied at least once)","1973","Canterbury","2,283","0.52","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614215","62-32-0-29-0","CLOSD","530 Elm Creek DR","23103","Goochland","Single Family Residence","06/30/2026","$1,095,000","$1,040,000","5","Resale (occupied at least once)","2001","Dovershire","2,413","4.22","6","4.3","Well","Septic - Conventional","Conventional","Individuals"
"1","2614173","746-70-49-19-500-000","CLOSD","230 Eastman RD","23236","Chesterfield","Single Family Residence","06/30/2026","$365,000","$365,000","4","Resale (occupied at least once)","1983","Hylton Park","1,946","0.33","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2614142","W021-0254-003","CLOSD","1 Kingsway CT","23226","Richmond City","Single Family Residence","06/30/2026","$1,400,000","$1,860,000","8","Resale (occupied at least once)","1950","Kingsway Court","5,570","0.31","4","3.1","Public Water","Sewer - Public","Cash","Estate"
"1","2613887","761-755-4842","CLOSD","2502 Pine Grove DR","23294","Henrico","Single Family Residence","06/30/2026","$295,000","$295,000","4","Resale (occupied at least once)","1946","Pine Grove","1,334","0.46","4","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2613818","8714-93-7728","CLOSD","7101 Cold Harbor RD","23111","Hanover","Single Family Residence","06/30/2026","$275,000","$375,000","3","Resale (occupied at least once)","1940","None","1,222","3.86","3","1.0","Well","Sewer - Public","Cash","Individuals"
"1","2613336","763-772-6424","CLOSD","11024 Slenderleaf DR","23060","Henrico","Single Family Residence","06/30/2026","$719,950","$755,000","6","Resale (occupied at least once)","2006","Hunton Meadows","4,389","0.31","6","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2613280","778-744-1363","CLOSD","2804 Battery AVE","23228","Henrico","Single Family Residence","06/30/2026","$399,500","$410,000","4","Resale (occupied at least once)","1979","Lakeside","1,728","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2613248","742-72-30-89-800-000","CLOSD","3701 Reeds Landing CIR","23113","Chesterfield","Single Family Residence","06/30/2026","$1,275,000","$1,360,000","6","Resale (occupied at least once)","1985","Reeds Landing","5,620","1.11","5","4.2","Public Water","Septic - Conventional","Cash","Individuals"
"1","2613171","742-71-83-30-800-000","CLOSD","2907 Sweetspire RDG","23113","Chesterfield","Single Family Residence","06/30/2026","$765,000","$731,340","5","Resale (occupied at least once)","1997","The Gardens At Bellgrade","3,309","0.46","3","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2613084","APN: 52  26  Clip: 3662323640","CLOSD","1811 S Waterside DR","23089","New Kent","Single Family Residence","06/30/2026","$375,000","$380,000","6","Resale (occupied at least once)","1946","None","","4.00","3","2.0","Well","Septic - Conventional","Cash","Individuals"
"1","2613007","7797-32-3860","CLOSD","10146 S Peridot CT","23116","Hanover","Single Family Residence","06/30/2026","$425,000","$440,000","11","Resale (occupied at least once)","1991","Atlee Ridge","1,761","0.33","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2613002","N000-0119-048","CLOSD","101 W Marshall ST Unit#U41","23220","Richmond City","Condominium","06/30/2026","$349,000","$343,500","18","Resale (occupied at least once)","1925","None","935","0.02","2","2.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2612902","26   4    14","CLOSD","8470 Elysium DR","23089","New Kent","Single Family Residence","06/30/2026","$585,000","$575,000","3","Resale (occupied at least once)","2020","Piney Pointe Landing","5,212","2.17","3","2.1","Well","Septic - Conventional","Cash","Individuals"
