#,ML #,PID,Status,Address,Zip,County/City,Type,Sales Date,List Price,Sales Price,Days On Market,New/Resale,Year Built,Subdivision,SqFtTotal,Acres,# Bedrooms,Total Baths,Water,Sewer,Sold Terms,Owned By
1,2514845,727-70-31-93-500-124,CLOSD,604 Bristol Village DR Unit#B03,23114,Chesterfield,Condominium,8/11/2025,"$180,000 ","$183,000 ",9,Resale (occupied at least once),2005,Bristol Village @ Charter Colony,796,,1,1,Public Water,Sewer - Public,Conventional,Individuals
1,2514695,743-772-1562,CLOSD,5001 Old Millrace CT,23059,Henrico,Single Family Residence,8/11/2025,"$875,000 ","$855,000 ",7,Resale (occupied at least once),2003,Millrace,"4,258",0.42,5,3.1,Public Water,Sewer - Public,Wrap,Individuals
1,2514457,721-69-33-55-200-000,CLOSD,1753 Rose Mill CIR,23112,Chesterfield,Townhouse,8/11/2025,"$365,000 ","$355,000 ",36,Resale (occupied at least once),2004,The Villas @ Watermill Ph 1,"1,629",0.11,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2513476,8704457388,CLOSD,7290 Hill View DR,23111,Hanover,Single Family Residence,8/11/2025,"$575,000 ","$555,000 ",20,Resale (occupied at least once),1978,Windy Hill Estates,,0.52,5,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2513214,E012-0292-028,CLOSD,2200 N 28th ST,23223,Richmond City,Single Family Residence,8/11/2025,"$225,000 ","$225,000 ",2,New (never occupied),2025,Woodville,,0.09,4,2.1,Public Water,Sewer - Public,FHA New Assumption,Corporate
1,2511262,761-69-80-35-600-000,CLOSD,1725 Rayanne DR,23235,Chesterfield,Single Family Residence,8/11/2025,"$333,000 ","$335,000 ",79,Resale (occupied at least once),1977,Surreywood North,"2,085",0.47,4,2.1,Public Water,Sewer - Public,Conventional,"Corporate, REO"
1,2430870,7.64661E+14,CLOSD,9984 Boschen Woods PL,23838,Chesterfield,Single Family Residence,8/11/2025,"$659,950 ","$881,793 ",0,New (never occupied),2024,Boschen Woods,"2,881",,5,4,Public Water,Septic - Conventional,Conventional,Corporate
1,2410130,S0000583020,CLOSD,311 25th Street,23225,Richmond City,Single Family Residence,8/11/2025,"$399,900 ","$399,900 ",3,Resale (occupied at least once),1949,Woodland Heights,744,,3,2,Public Water,Sewer - Public,Conventional,Corporate
1,BRTVACF2001248,NO TAX RECORD,CLOSD,15372 Oasis Sun ALY,23112,Chesterfield,Townhouse,8/11/2025,"$420,645 ","$420,645 ",0,New (never occupied),,NONE AVAILABLE,"1,995",0.05,3,4,Public Water,Public Sewer On Site,,
1,BRTVACF2001210,7.31725E+14,CLOSD,13412 Ellerton CT,23113,Chesterfield,Single Family Residence,8/11/2025,"$1,425,000 ","$1,675,000 ",9,Resale (occupied at least once),2006,NONE AVAILABLE,"6,062",0.67,5,6,Public Water,Public Sewer On Site,,
1,REIN10586933,33B8 3DD  24,CLOSD,5891 Chaucer DR,23140,New Kent,Single Family Residence,8/11/2025,"$499,000 ","$499,000 ",22,Resale (occupied at least once),2003,BRICKSHIRE,"2,950",1.02,4,3,Public Water,Public Sewer On Site,,
1,2517189,7796-77-0401,CLOSD,9251 Marl Ridge LN,23116,Hanover,Townhouse,8/12/2025,"$489,950 ","$490,000 ",3,Resale (occupied at least once),2022,Giles Farm,,0.09,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2506164,8.2665E+14,CLOSD,14106 Enon Station TER,23836,Chesterfield,Single Family Residence,8/12/2025,"$523,385 ","$524,530 ",0,New (never occupied),2025,Enon Station,"2,719",0.25,4,3,Public Water,Sewer - Public,Conventional,Corporate
1,2515733,C004-0550-022,CLOSD,2740 Rettig RD,23225,Richmond City,Single Family Residence,8/12/2025,"$749,500 ","$750,000 ",34,Resale (occupied at least once),1959,Willow Oaks,"4,564",0.59,4,4,Public Water,Sewer - Public,Conventional,Individuals
1,2428858,785-757-6902,CLOSD,8323 Scott PL,23227,Henrico,Townhouse,8/12/2025,"$369,990 ","$365,000 ",236,New (never occupied),2024,Glens at Scott Place,"1,474",0.05,3,2.1,Public Water,Sewer - Public,FHA New,Corporate
1,2518626,718-66-76-42-200-000,CLOSD,15000 Featherchase DR,23832,Chesterfield,Single Family Residence,8/12/2025,"$389,950 ","$390,000 ",8,Resale (occupied at least once),1998,Ashbrook,"1,787",0.24,3,2.1,Public Water,Sewer - Public,FHA New,Individuals
1,2502757,804-726-7944,CLOSD,3501 Glenwood Range WAY,23223,Henrico,Single Family Residence,8/12/2025,"$460,465 ","$462,060 ",0,New (never occupied),2025,Fairways,"1,823",0.2,4,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,2514109,38-1-0-70-A,CLOSD,1646 Ragland RD,23063,Goochland,Single Family Residence,8/12/2025,"$409,000 ","$409,000 ",44,Resale (occupied at least once),2021,None,,8.88,3,2.1,Well,Septic - Conventional,Conventional,Individuals
1,2513220,727-70-10-51-600-000,CLOSD,1355 Hawkins Wood CIR,23114,Chesterfield,Single Family Residence,8/12/2025,"$530,000 ","$505,000 ",56,Resale (occupied at least once),2000,The Grove,"2,598",0.31,4,3.1,Public Water,Sewer - Public,Cash,Estate
1,2510442,760-68-14-84-600-000,CLOSD,5509 Copperpenny RD,23832,Chesterfield,Single Family Residence,8/12/2025,"$599,000 ","$595,000 ",58,Resale (occupied at least once),1986,Ashley Grove,"3,204",1.1,4,2.1,Public Water,Septic - Conventional,FHA New,Individuals
1,2519602,724-66-19-75-100-000,CLOSD,9036 Mahogany DR,23832,Chesterfield,Single Family Residence,8/12/2025,"$600,000 ","$600,000 ",3,Resale (occupied at least once),2006,The Woods At Summerford,"3,708",0.55,5,3,Public Water,Sewer - Public,Conventional,Individuals
1,2517682,735-744-8356,CLOSD,1707 Gately DR,23238,Henrico,Single Family Residence,8/12/2025,"$424,950 ","$415,000 ",8,Resale (occupied at least once),1968,Tuckahoe Village,"1,825",0.33,4,1.2,Public Water,None,Conventional,Individuals
1,2515293,S004-2910-011,CLOSD,105 Winber DR,23224,Richmond City,Single Family Residence,8/12/2025,"$369,500 ","$365,000 ",12,Resale (occupied at least once),1945,None,"1,609",0.15,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2509565,8707-71-8394,CLOSD,8441 Chimney Rock DR,23116,Hanover,Single Family Residence,8/12/2025,"$599,950 ","$599,950 ",56,New (never occupied),2025,Stags Leap,,0.14,3,2.1,Public Water,Sewer - Public,Cash,Corporate
1,2515062,697-67-08-56-000-000,CLOSD,18304 Palisades CT,23120,Chesterfield,Single Family Residence,8/12/2025,"$419,999 ","$423,000 ",12,Resale (occupied at least once),2022,None,"1,696",0.05,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2515579,62-33-0-23-0,CLOSD,423 Elm Creek DR,23103,Goochland,Single Family Residence,8/12/2025,"$600,000 ","$580,000 ",17,Resale (occupied at least once),1998,Cedar Grove,"2,434",0.76,3,2,Community Well,Community - Sewer/Septic,Cash,Individuals
1,2519255,W000-0788-022,CLOSD,1400 Carter ST,23220,Richmond City,Single Family Residence,8/12/2025,"$299,900 ","$325,000 ",2,Resale (occupied at least once),1948,Maymont Terrace,910,0.15,3,1,Public Water,Sewer - Public,Conventional,Partnership
1,2505641,742-71-90-66-300-000,CLOSD,2911 Park Ridge RD,23113,Chesterfield,Single Family Residence,8/12/2025,"$950,000 ","$925,000 ",13,Resale (occupied at least once),1993,Queenspark,"4,868",0.64,5,4,Public Water,Sewer - Public,Conventional,Individuals
1,2517472,760-70-71-67-000-000,CLOSD,8015 Buford,23235,Chesterfield,Townhouse,8/12/2025,"$289,000 ","$306,000 ",4,Resale (occupied at least once),1984,Rolling Hill At Buford,"1,532",0.04,2,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2519470,739-70-24-51-700-000,CLOSD,11711 Durrington DR,23236,Chesterfield,Single Family Residence,8/12/2025,"$665,000 ","$660,000 ",10,Resale (occupied at least once),1981,Stonehenge,"2,968",0.52,5,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2519457,S008-0559-026,CLOSD,3025 Columbia ST,23234,Richmond City,Single Family Residence,8/12/2025,"$139,950 ","$155,000 ",4,Resale (occupied at least once),1947,Summer Hill Plaza,"1,570",0.14,2,1,Public Water,Sewer - Public,Cash,Individuals
1,2519303,780-744-8326,CLOSD,2301 Essex RD,23228,Henrico,Single Family Residence,8/12/2025,"$489,900 ","$491,000 ",9,Resale (occupied at least once),1961,Bryan Parkway,"2,169",0.22,3,2,Public Water,Sewer - Public,Conventional,Individuals
1,2518982,747-70-85-56-200-000,CLOSD,10403 Hyannis DR,23236,Chesterfield,Townhouse,8/12/2025,"$225,000 ","$235,000 ",6,Resale (occupied at least once),1975,Sturbridge Village,"1,260",0.05,3,1.1,Public Water,Sewer - Public,Conventional,Individuals
1,2518955,W000-2028-004,CLOSD,4504 Bromley LN,23221,Richmond City,Single Family Residence,8/12/2025,"$795,000 ","$935,000 ",6,Resale (occupied at least once),1961,Colonial Place,"2,760",0.15,3,3,Public Water,Sewer - Public,Cash,Individuals
1,2518829,W000-1774-014,CLOSD,3904 Grove AVE,23221,Richmond City,Single Family Residence,8/12/2025,"$875,000 ","$875,000 ",6,Resale (occupied at least once),1951,None,"2,785",0.21,4,2,Public Water,Sewer - Public,Cash,Individuals
1,2518587,726-68-79-67-000-000,CLOSD,13926 Sagebrook RD,23112,Chesterfield,Single Family Residence,8/12/2025,"$465,000 ","$465,000 ",5,Resale (occupied at least once),1991,Brandermill,"2,208",0.16,4,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2518203,760-774-8254,CLOSD,3057 Hunton Cottage LN,23059,Henrico,Single Family Residence,8/12/2025,"$579,000 ","$587,000 ",5,Resale (occupied at least once),2014,The Cottages At Hunton Park,"2,862",0.35,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2518080,771-741-1088,CLOSD,6002 Indigo RD,23230,Henrico,Single Family Residence,8/12/2025,"$190,000 ","$239,000 ",3,Resale (occupied at least once),1956,Westbourne,"1,248",0.2,4,2,Public Water,Sewer - Public,Cash,Individuals
1,2517495,764-762-5132,CLOSD,4120 Coles Point WAY,23060,Henrico,Single Family Residence,8/12/2025,"$555,000 ","$565,000 ",2,Resale (occupied at least once),2005,Cottages at Crossridge,"2,991",0.35,3,2.1,Public Water,Community - Sewer/Septic,Cash,Individuals
1,2517486,766-69-35-04-600-000,CLOSD,6810 melville DR,23832,Chesterfield,Single Family Residence,8/12/2025,"$365,000 ","$365,000 ",8,Resale (occupied at least once),2017,North Lake Hills,,0.38,4,2.1,Public Water,Septic - Conventional,VA New,Individuals
1,2517435,62-33-0-18-0,CLOSD,405 Elm Creek DR,23103,Goochland,Single Family Residence,8/12/2025,"$825,000 ","$830,000 ",5,Resale (occupied at least once),2003,Cedar Grove,"2,542",1.38,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2517348,737-69-97-85-500-000,CLOSD,12013 Gordon School RD,23236,Chesterfield,Single Family Residence,8/12/2025,"$405,000 ","$425,000 ",4,Resale (occupied at least once),1981,Smoketree,"1,917",0.22,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2516737,816-686-2377,CLOSD,8104 Strath RD,23231,Henrico,Single Family Residence,8/12/2025,"$369,950 ","$376,101 ",37,New (never occupied),2025,Acreage,,1,3,2,Public Water,Septic - Engineered,Conventional,Corporate
1,2516457,763-744-5473,CLOSD,7203 Brigham RD,23226,Henrico,Single Family Residence,8/12/2025,"$350,000 ","$355,000 ",7,Resale (occupied at least once),1951,Fort Hill,"1,212",0.23,3,1.1,Public Water,Sewer - Public,Cash,Individuals
1,2516112,731-67-20-57-800-000,CLOSD,7107 Port Side DR,23112,Chesterfield,Single Family Residence,8/12/2025,"$414,950 ","$400,000 ",36,Resale (occupied at least once),1996,Harbour Green,"2,057",0.22,4,2.1,Public Water,Sewer - Public,Cash,Individuals
1,2515998,N000-1552-018,CLOSD,3311 Donnan ST,23222,Richmond City,Single Family Residence,8/12/2025,"$269,950 ","$250,000 ",17,Resale (occupied at least once),2008,Providence Park,"1,142",0.14,3,2,Public Water,Sewer - Public,FHA New,Individuals
1,2514932,732-70-31-46-800-000,CLOSD,519 Glenpark LN,23114,Chesterfield,Single Family Residence,8/12/2025,"$475,000 ","$470,000 ",22,Resale (occupied at least once),1985,Walton Park,"2,732",0.26,4,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2514644,738-71-09-32-500-061,CLOSD,1314 Tannery CIR,23113,Chesterfield,Condominium,8/12/2025,"$379,000 ","$379,000 ",23,Resale (occupied at least once),2000,Buckingham Wood,"1,492",,2,2,Public Water,None,Conventional,Individuals
1,2513344,722-67-00-30-900-071,CLOSD,7201 Hancock Chase CT Unit#J2,23832,Chesterfield,Condominium,8/12/2025,"$395,000 ","$390,000 ",31,Resale (occupied at least once),2022,Hancock Village,"2,208",,4,3,Public Water,Sewer - Public,Conventional,Individuals
1,2511700,786-67-52-79-800-000,CLOSD,7812 Vermeil ST,23237,Chesterfield,Townhouse,8/12/2025,"$324,900 ","$324,900 ",72,Resale (occupied at least once),2020,Silverleaf,"1,707",0.05,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,2510405,785-760-3649.223,CLOSD,9214 Magellan PKY Unit#A,23060,Henrico,Condominium,8/12/2025,"$329,590 ","$329,590 ",17,New (never occupied),2025,Retreat at One,"1,573",,2,2.1,Public Water,Sewer - Public,VA New,Corporate
1,2509830,TBD,CLOSD,13257 Garland LN,23114,Chesterfield,Condominium,8/12/2025,"$372,090 ","$372,090 ",26,New (never occupied),2025,Coalfield Station,"1,623",,2,2,Public Water,Sewer - Public,Conventional,Corporate
1,2509402,7840-12-1528,CLOSD,14831 Tates WAY,23059,Hanover,Single Family Residence,8/12/2025,"$775,000 ","$745,000 ",100,Resale (occupied at least once),2006,Mountain Run,"3,574",0.74,5,3.1,Public Water,Community - Sewer/Septic,Conventional,Individuals
1,2503726,TBD,CLOSD,6723 Mayland Ridge LN,23120,Chesterfield,Townhouse,8/12/2025,"$551,845 ","$553,677 ",54,New (never occupied),2025,The Villas at Swift Creek,"2,598",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,2432550,833-713-9025,CLOSD,206 Greenpark RD,23150,Henrico,Townhouse,8/12/2025,"$297,905 ","$297,905 ",11,New (never occupied),2025,Parkside Townes,"1,318",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,2432039,804-691-1781,CLOSD,1393 Warwick Park RD,23231,Henrico,Single Family Residence,8/12/2025,"$210,000 ","$188,500 ",189,Resale (occupied at least once),1953,Media Park,"1,078",0.94,2,1,Well,Septic - Conventional,Conventional,Individuals
1,2507919,7.52629E+14,CLOSD,10950 BUTTEVANT DR,23803,Chesterfield,Single Family Residence,8/13/2025,"$299,950 ","$287,000 ",64,Resale (occupied at least once),1980,Nash Grove,,0.76,3,1.1,Well,Septic - Conventional,VA New,Individuals
1,2510838,7186627469,CLOSD,15607 Greenhart DR,23832,Chesterfield,Single Family Residence,8/13/2025,"$576,780 ","$586,780 ",78,New (never occupied),2025,Harpers Mill,"2,929",0.3,4,2.1,Public Water,Sewer - Public,Conventional,Other
1,2517603,751-70-22-91-300-000,CLOSD,225 S Arch RD,23236,Chesterfield,Single Family Residence,8/13/2025,"$340,000 ","$340,000 ",9,Resale (occupied at least once),1968,Archway,"1,596",0.34,3,2,Public Water,Sewer - Public,VA New,Individuals
1,2509481,765-748-5855.158,CLOSD,2723 Acadia DR Unit#B,23294,Henrico,Condominium,8/13/2025,"$415,000 ","$410,000 ",85,Resale (occupied at least once),2023,West Broad Landing,"2,650",13.47,3,2.1,Public Water,Sewer - Public,VA New,Individuals
1,2509023,786-763-2326,CLOSD,9400 Telegraph Run LN,23060,Henrico,Single Family Residence,8/13/2025,"$430,000 ","$430,000 ",31,Resale (occupied at least once),1999,Telegraph Run,"2,483",0.32,4,2.1,Public Water,Sewer - Public,Conventional,"Corporate, Individuals"
1,2432161,6.96672E+14,CLOSD,18758 Palisades RDG,23120,Chesterfield,Townhouse,8/13/2025,"$432,955 ","$432,955 ",50,New (never occupied),2025,Magnolia Green,"1,652",,3,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,2516748,C008-0454-022,CLOSD,5406 Orcutt LN,23224,Richmond City,Single Family Residence,8/13/2025,"$319,950 ","$330,000 ",8,Resale (occupied at least once),1966,South Garden,"1,593",0.3,4,2,Public Water,Sewer - Public,Conventional,Individuals
1,2518636,707-68-55-29-600-000,CLOSD,5154 Lake Summer LOOP,23120,Chesterfield,Single Family Residence,8/13/2025,"$800,000 ","$800,000 ",7,Resale (occupied at least once),2016,Summer Lake,"4,163",0.32,4,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2508631,E012-0226-018,CLOSD,1909 Maddox ST,23223,Richmond City,Single Family Residence,8/13/2025,"$195,000 ","$200,000 ",47,Resale (occupied at least once),1947,Glen Lea Heights,830,0.16,2,1,Public Water,Sewer - Public,VA New,Individuals
1,2517213,815-64-95-11-000-000,CLOSD,301 Enon Oaks LN,23836,Chesterfield,Single Family Residence,8/13/2025,"$475,000 ","$465,000 ",14,Resale (occupied at least once),2003,Enon Oaks,,0.52,3,2.1,Public Water,Sewer - Public,FHA New,Individuals
1,2519216,8725-95-2491,CLOSD,6033 Ironworks CT,23111,Hanover,Single Family Residence,8/13/2025,"$350,000 ","$348,000 ",12,Resale (occupied at least once),1993,Battlefield Green,"1,512",0.14,4,2,Public Water,Sewer - Public,Conventional,Individuals
1,2519370,855-712-4372,CLOSD,4740 Old Williamsburg RD,23150,Henrico,Single Family Residence,8/13/2025,"$349,950 ","$345,000 ",12,Resale (occupied at least once),2003,Chickahominy Hills,"1,954",1.49,3,2,Well,Septic - Conventional,FHA New,Individuals
1,2518561,S008-0850-012,CLOSD,3415 Keighly RD,23234,Richmond City,Single Family Residence,8/13/2025,"$209,950 ","$210,000 ",5,Resale (occupied at least once),1948,Davee Gardens,990,0.28,4,1,Public Water,Sewer - Public,Conventional,Individuals
1,2515500,761-68-64-61-400-000,CLOSD,7913 Millvale RD,23832,Chesterfield,Single Family Residence,8/13/2025,"$310,000 ","$308,000 ",23,Resale (occupied at least once),1978,Glen Wood,"1,536",0.3,3,1.1,Public Water,Sewer - Public,FHA New,Individuals
1,2510121,S007-1228-003,CLOSD,1404 Enfield AVE,23224,Richmond City,Single Family Residence,8/13/2025,"$249,999 ","$255,900 ",35,Resale (occupied at least once),1963,Powhatan Heights,912,0.17,3,2,Public Water,Sewer - Public,Conventional,Individuals
1,2519685,721-67-76-05-000-000,CLOSD,14408 Woods Walk CT,23112,Chesterfield,Single Family Residence,8/13/2025,"$350,000 ","$370,000 ",4,Resale (occupied at least once),1985,Woodlake,"1,266",0.21,3,2,Public Water,Sewer - Public,Conventional,Individuals
1,2516512,8724-97-2951,CLOSD,7618 Old Track LN,23111,Hanover,Single Family Residence,8/13/2025,"$529,900 ","$520,000 ",31,Resale (occupied at least once),2003,Pebble Creek,"2,635",0.36,5,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2507489,735-747-4550,CLOSD,11807 S Downs DR,23238,Henrico,Townhouse,8/13/2025,"$409,000 ","$400,000 ",111,Resale (occupied at least once),1985,Sussex Square,"2,051",0.12,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2508818,703-67-36-51-500-000,CLOSD,6501 White Rock TER,23120,Chesterfield,Single Family Residence,8/13/2025,"$665,000 ","$660,000 ",79,Resale (occupied at least once),2018,Magnolia Green,"2,960",0.25,5,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2514544,7797-38-9760,CLOSD,9563 Plateau PL,23116,Hanover,Single Family Residence,8/13/2025,"$665,000 ","$650,000 ",31,Resale (occupied at least once),2003,Milestone,"3,119",0.32,5,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2516698,8724-06-0295,CLOSD,7315 Harvest LN,23111,Hanover,Single Family Residence,8/13/2025,"$370,000 ","$365,000 ",17,Resale (occupied at least once),1973,Aspen Hill Farms,"1,850",0.42,4,2,Public Water,Sewer - Public,FHA New,Individuals
1,2518900,730-68-58-88-900-000,CLOSD,3511 Quail Hill CT,23112,Chesterfield,Single Family Residence,8/13/2025,"$275,000 ","$304,000 ",4,Resale (occupied at least once),1976,Quail Hill,"1,596",0.42,3,2,Public Water,Sewer - Public,Conventional,Individuals
1,2519248,721-66-89-55-000-000,CLOSD,14530 Hancock Ridge CT,23832,Chesterfield,Single Family Residence,8/13/2025,"$419,900 ","$400,000 ",17,Resale (occupied at least once),2001,Cloverhill Estates,"1,986",0.3,4,2,Public Water,Sewer - Public,Other,Other
1,2520351,C001-1100-076,CLOSD,3106 Windmoor CT,23235,Richmond City,Condominium,8/13/2025,"$274,950 ","$275,000 ",6,Resale (occupied at least once),1987,Summerhill At Stony Point Condo,910,0.02,2,2,Public Water,Sewer - Public,Cash,Individuals
1,2519314,748-737-7395,CLOSD,8950 Bellefonte RD,23229,Henrico,Single Family Residence,8/13/2025,"$1,195,000 ","$1,095,000 ",5,Resale (occupied at least once),1963,Deer Lodge,"3,939",0.52,5,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2519209,S000-0397-003,CLOSD,2014 Dinwiddie AVE,23224,Richmond City,Single Family Residence,8/13/2025,"$235,000 ","$200,000 ",21,Resale (occupied at least once),1920,Mason Park,"1,758",0.11,3,1.1,Public Water,Sewer - Public,Cash,Corporate
1,2519038,S000-1242-016,CLOSD,3004 Ferncliff RD,23225,Richmond City,Single Family Residence,8/13/2025,"$419,000 ","$425,000 ",7,Resale (occupied at least once),1951,Woodland Heights,972,0.21,3,1,Public Water,Sewer - Public,Conventional,Individuals
1,2518970,30B  2 2   6,CLOSD,6768 Poplar Woods CT,23141,New Kent,Single Family Residence,8/13/2025,"$410,000 ","$410,000 ",24,Resale (occupied at least once),2000,Five Lakes,"4,597",0.76,3,2.1,Well,Septic - Conventional,Conventional,Individuals
1,2518904,22A114-76,CLOSD,7653 Autumn Leaves LN,23124,New Kent,Single Family Residence,8/13/2025,"$449,950 ","$449,950 ",9,Resale (occupied at least once),2024,Renaissance at Four Seasons,,,3,2.1,Public Water,None,Conventional,Individuals
1,2517456,798-737-2819,CLOSD,3825 Benton AVE,23222,Henrico,Single Family Residence,8/13/2025,"$224,000 ","$220,000 ",12,Resale (occupied at least once),1939,East Highland Park,"1,301",0.3,3,1,Public Water,Sewer - Public,Conventional,Individuals
1,2516175,699-65-82-01-000-000,CLOSD,9630 Beaver Bridge RD,23838,Chesterfield,Single Family Residence,8/13/2025,"$577,900 ","$828,000 ",10,Resale (occupied at least once),1997,None,"2,778",20.1,4,2.1,Well,Septic - Conventional,Conventional,REO
1,2514861,771-69-37-79-800-000,CLOSD,3136 Newington CT,23224,Chesterfield,Townhouse,8/13/2025,"$210,000 ","$190,000 ",40,Resale (occupied at least once),1981,Newberry Towne,"1,725",0.05,2,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2514329,8747-40-0062,CLOSD,4001 Double Five DR,23116,Hanover,Single Family Residence,8/13/2025,"$760,000 ","$760,000 ",3,Resale (occupied at least once),2016,Meadows At Studley,"3,324",1.65,5,2.1,Well,Septic - Conventional,Cash,Individuals
1,2512855,C005-0340-040,CLOSD,5801 Riverside TRL,23225,Richmond City,Townhouse,8/13/2025,"$459,000 ","$450,000 ",45,Resale (occupied at least once),2016,Riverside Heights,"2,520",0.1,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2511829,S000-0289-020,CLOSD,1901 Boston AVE,23224,Richmond City,Single Family Residence,8/13/2025,"$357,500 ","$357,500 ",56,New (never occupied),2025,Richmond & Manchester Land Crp,,0.08,3,2.1,Public Water,Sewer - Public,FHA New,Individuals
1,2510774,733-66-64-91-700-000,CLOSD,13111 Deerpark DR,23112,Chesterfield,Single Family Residence,8/13/2025,"$432,000 ","$435,000 ",14,Resale (occupied at least once),1978,Clover Hill Farms,"2,202",1.5,4,2.1,Well,Septic - Conventional,Conventional,Individuals
1,2432165,58-54-3-149-0,CLOSD,9460 Tesserae WAY,23238,Goochland,Townhouse,8/13/2025,"$672,605 ","$672,605 ",0,New (never occupied),2024,Mosaic at West Creek,"2,347",,2,2.1,Public Water,Sewer - Public,Conventional,Corporate
1,BRTVACF2001188,7.47718E+14,CLOSD,10401 W Huguenot RD,23224,Chesterfield,Single Family Residence,8/13/2025,"$375,000 ","$340,000 ",17,Resale (occupied at least once),1974,WOODMONT,"1,620",0.43,3,2,Public Water,Public Sewer On Site,,
1,2509084,762-774-5118.081,CLOSD,521 Siena LN,23059,Henrico,Townhouse,8/14/2025,"$499,750 ","$497,000 ",36,Resale (occupied at least once),2012,The Villas At Hunton Park,"3,456",0.07,3,3.1,Public Water,Sewer - Public,Conventional,Individuals
1,2513312,783-766-3008,CLOSD,1117 Lees Crossing CT,23059,Henrico,Single Family Residence,8/14/2025,"$395,000 ","$395,000 ",19,Resale (occupied at least once),1998,Lees Crossing,"1,536",0.18,3,2.1,Public Water,Sewer - Public,Conventional,Individuals
1,2519401,21A  2 F   3,CLOSD,5920 Hingham DR,23124,New Kent,Single Family Residence,8/14/2025,"$425,000 ","$440,000 ",2,Resale (occupied at least once),1994,Kenwood Farms,"4,904",0.72,3,2.1,Public Water,Septic - Conventional,Conventional,Individuals
1,2502038,833-713-9321,CLOSD,210 Greenpark RD,23150,Henrico,Townhouse,8/14/2025,"$302,980 ","$304,770 ",0,New (never occupied),2025,Parkside Townes,"1,336",,3,2.1,Public Water,Sewer - Public,FHA New,Corporate
1,2428962,Not Yet Assigned,CLOSD,4104 Ebbies XING,23112,Chesterfield,Condominium,8/14/2025,"$349,865 ","$349,685 ",57,New (never occupied),2025,Wescott,"1,389",,2,2,Public Water,Sewer - Public,FHA New,Corporate
1,2518627,N016-0132-001,CLOSD,3500 Fendall AVE,23222,Richmond City,Single Family Residence,8/14/2025,"$294,950 ","$305,000 ",7,Resale (occupied at least once),1952,North Manor,"1,089",0.17,3,1,Public Water,Sewer - Public,Conventional,Individuals
1,2507155,TBD,CLOSD,7748 Summer Morning DR,23124,New Kent,Single Family Residence,8/14/2025,"$555,460 ","$558,240 ",0,New (never occupied),2025,Renaissance at Four Seasons,"2,626",,3,3,Public Water,Sewer - Public,Cash,Corporate
1,2517319,8706-84-8818,CLOSD,9246 Swannanoa TRL,23116,Hanover,Single Family Residence,8/14/2025,"$339,950 ","$335,000 ",23,Resale (occupied at least once),1971,Swannanoa Estates,"1,450",0.43,3,1.1,Public Water,Septic - Conventional,Conventional,Individuals
1,2517501,19C2GB5,CLOSD,2801 Walnut DR,23141,New Kent,Single Family Residence,8/14/2025,"$349,950 ","$348,800 ",2,Resale (occupied at least once),1998,Brookwood Manor,,0.46,3,2,Well,Septic - Conventional,FHA New,Estate
1,2515080,S008-0562-031,CLOSD,3019 Krouse ST,23234,Richmond City,Single Family Residence,8/14/2025,"$224,500 ","$220,000 ",34,Resale (occupied at least once),1946,Summer Hill Plaza,720,0.19,2,1,Public Water,Sewer - Public,VHDA/FHA,Individuals
1,2425059,7717-92-6946,CLOSD,2228 Osborne Hill DR,23146,Goochland,Single Family Residence,8/14/2025,"$725,950 ","$813,928 ",0,New (never occupied),2025,Tuckahoe Bridge,"2,931",0.35,5,4,Public Water,Sewer - Public,Conventional,Corporate
1,2511386,7.16679E+14,CLOSD,5566 Riggs DR,23120,Chesterfield,Single Family Residence,8/14/2025,"$694,707 ","$695,247 ",0,New (never occupied),2025,Woolridge Landing,"2,256",,3,3,Public Water,Sewer - Public,Cash,Corporate
