"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2101061","744-751-7620","CLOSD","2101 Rocky Point PKY","23238","Henrico","Single Family Residence","02/19/2021","$239,950","$257,500","8","Resale (occupied at least once)","1981","Stony Run","1,924","0.14","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2035607","735-66-87-08-400-000","CLOSD","9213 Miranda LN","23112","Chesterfield","Single Family Residence","02/19/2021","$399,900","$399,900","37","Resale (occupied at least once)","2019","Bayhill Pointe","2,464","0.34","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2031226","W000-1157-008","CLOSD","2613 Parkwood AVE","23220","Richmond City","Single Family Residence","02/19/2021","$350,000","$346,000","62","Resale (occupied at least once)","1922","None","1,450","0.04","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2101227","775-770-4820","CLOSD","11033 Forest Trace WAY","23059","Henrico","Single Family Residence","02/19/2021","$369,900","$365,000","6","Resale (occupied at least once)","1991","Forest Trace","2,394","0.31","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2016363","781-773-2528","CLOSD","10832 Macs WAY","23059","Henrico","Single Family Residence","02/19/2021","$416,160","$431,444","86","New (never occupied)","2020","River Mill","2,205","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2036665","779-61-05-29-100-000","CLOSD","21103 Rabbit RUN","23803","Chesterfield","Single Family Residence","02/19/2021","$173,000","$173,000","23","Resale (occupied at least once)","1985","Rabbit Run","1,008","0.24","3","1.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2030397","8725-70-3858","CLOSD","8045 Lake Haven DR","23111","Hanover","Single Family Residence","02/19/2021","$355,900","$355,900","89","Resale (occupied at least once)","2000","Stonegate At Pebble Creek","2,620","0.43","4","2.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2022058","W000-0735-062","CLOSD","1630 Monument AVE Unit#U6","23220","Richmond City","Condominium","02/19/2021","$209,000","$200,000","150","Resale (occupied at least once)","1925","None","897","0.02","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100560","C009-0870-015","CLOSD","3709 Ferapont DR","23234","Richmond City","Single Family Residence","02/19/2021","$169,950","$178,000","5","Resale (occupied at least once)","1971","Walmsley Village","1,046","0.17","3","1.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2035503","C005-0719-014","CLOSD","5719 Wainwright DR","23225","Richmond City","Single Family Residence","02/19/2021","$179,900","$183,000","4","Resale (occupied at least once)","1947","Norwood Park","810","0.27","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2025065","763-768-5147","CLOSD","3612 Gracie LN","23060","Henrico","Single Family Residence","02/19/2021","$429,970","$462,195","0","New (never occupied)","2020","Britlyn North","1,898","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2011375","702674120800000","CLOSD","6330 Bear Trace WAY","23120","Chesterfield","Single Family Residence","02/19/2021","$408,370","$428,600","163","New (never occupied)","2020","Magnolia Green","2,491","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2037877","C008-0772-022","CLOSD","5735 Kendall RD","23224","Richmond City","Single Family Residence","02/19/2021","$150,000","$150,000","3","Resale (occupied at least once)","1955","None","1,217","0.48","3","1.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2037930","749-70-29-72-300-000","CLOSD","9817 Kingman RD","23236","Chesterfield","Single Family Residence","02/19/2021","$249,500","$253,500","0","Resale (occupied at least once)","1959","Pocoshock Heights","2,200","0.55","3","1.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2037614","737-67-09-64-600-000","CLOSD","8607 Bay Knolls CT","23112","Chesterfield","Single Family Residence","02/19/2021","$330,000","$330,000","0","Resale (occupied at least once)","1995","Bayhill Pointe","2,150","0.47","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2031723","17-11-0-3-0","CLOSD","5281 Chimney Springs DR","23063","Goochland","Single Family Residence","02/19/2021","$319,000","$319,000","10","Resale (occupied at least once)","2004","Hadensville Farms","2,066","3.17","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2034539","8715-95-6872","CLOSD","7018 Pimlico DR","23111","Hanover","Single Family Residence","02/19/2021","$289,950","$289,950","38","Resale (occupied at least once)","1995","Laurel Meadows","1,656","0.21","3","2.1","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2100180","8714-30-1819","CLOSD","7357 River Pine DR","23111","Hanover","Single Family Residence","02/19/2021","$249,950","$266,000","5","Resale (occupied at least once)","1995","Mill Valley","1,716","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2101190","C008-0587-016","CLOSD","4633 Jervie DR","23234","Richmond City","Single Family Residence","02/19/2021","$155,000","$155,000","2","Resale (occupied at least once)","1955","Casen Heights","911","0.30","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2100750","719-68-03-82-300-000","CLOSD","14808 Highberry Woods DR","23112","Chesterfield","Single Family Residence","02/19/2021","$329,950","$325,000","8","Resale (occupied at least once)","1994","Woodlake","2,145","0.19","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037273","791-63-69-70-200-000","CLOSD","4006 Calvingate TER","23831","Chesterfield","Single Family Residence","02/19/2021","$353,900","$358,900","5","Resale (occupied at least once)","2008","Harrowgate Meadows","2,677","0.63","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2011830","797-711-6297","CLOSD","4 Shiplock ROW","23231","Henrico","Townhouse","02/19/2021","$433,785","$447,040","52","New (never occupied)","2020","Village Of Rocketts Landing","2,075","","3","3.2","Public Water","Sewer - Public","VA New","Corporate"
"1","2037875","803-729-5714","CLOSD","2201 Rudi DR","23223","Henrico","Single Family Residence","02/19/2021","$167,900","$163,500","13","Resale (occupied at least once)","1970","Montezuma Gardens","1,092","0.31","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2101238","826-720-8508","CLOSD","204 Cornett ST","23075","Henrico","Townhouse","02/19/2021","$109,000","$109,000","0","Resale (occupied at least once)","1971","Fairlawn Townhouses","1,007","0.03","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2035860","C004-0377-014","CLOSD","7313 Longview DR","23225","Richmond City","Single Family Residence","02/19/2021","$279,999","$250,000","6","Resale (occupied at least once)","1979","Grandview","1,380","0.46","2","1.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2037146","746-777-3310","CLOSD","5512 Holman DR","23059","Henrico","Single Family Residence","02/19/2021","$519,950","$535,000","3","Resale (occupied at least once)","2002","Wyndham Forest","3,456","0.32","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100705","734-67-09-17-500-000","CLOSD","12910 Bailey Bridge RD","23112","Chesterfield","Single Family Residence","02/19/2021","$259,000","$272,300","4","Resale (occupied at least once)","1998","None","1,508","1.74","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2103032","753-755-3142.405","CLOSD","3200 Matilda CV Unit#405","23294","Henrico","Condominium","02/19/2021","$160,000","$154,000","3","Resale (occupied at least once)","1989","Pemberton Oaks Condo","956","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2101723","723-68-70-43-800-000","CLOSD","14315 Cove Ridge PL","23112","Chesterfield","Single Family Residence","02/19/2021","$294,950","$310,000","5","Resale (occupied at least once)","1985","Cove Ridge","1,855","0.23","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100795","W000-0166-056","CLOSD","505 S Cherry ST","23220","Richmond City","Single Family Residence","02/19/2021","$424,900","$425,000","3","Resale (occupied at least once)","2007","None","2,352","0.08","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2030620","723-655-547-300-000","CLOSD","11618 Longtown MEWS","23112","Chesterfield","Single Family Residence","02/19/2021","$385,090","$389,917","39","New (never occupied)","2020","Collington","2,618","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2019379","710-66-13-34-900-000","CLOSD","16831 Chalet CT","23832","Chesterfield","Single Family Residence","02/19/2021","$397,950","$461,664","0","New (never occupied)","2021","Harpers Mill","2,947","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2100150","709-67-61-26-700-000","CLOSD","6231 Gossamer TER","23120","Chesterfield","Single Family Residence","02/19/2021","$475,000","$475,000","5","Resale (occupied at least once)","2016","Wynwood at Foxcreek","3,343","0.16","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2102003","741-768-9075","CLOSD","4721 Harvest Glen WAY","23059","Henrico","Single Family Residence","02/19/2021","$565,000","$585,000","1","Resale (occupied at least once)","2001","Harvest Glen At Twin Hickory","3,112","0.40","5","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2101786","753-71-88-00-700-000","CLOSD","9201 Rattlesnake RD","23235","Chesterfield","Single Family Residence","02/19/2021","$195,000","$195,000","2","Resale (occupied at least once)","1980","None","1,512","0.34","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2101775","027-43D","CLOSD","2412 Academy RD","23139","Powhatan","Single Family Residence","02/19/2021","$327,000","$351,500","4","Resale (occupied at least once)","1989","Shatley Springs Estates","2,688","2.49","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2101662","768-68-55-75-900-000","CLOSD","5236 Hallmark DR","23234","Chesterfield","Single Family Residence","02/19/2021","$235,000","$220,000","3","Resale (occupied at least once)","1979","Lake Farms","1,804","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2101417","765-69-36-25-600-000","CLOSD","6907 Able RD","23832","Chesterfield","Single Family Residence","02/19/2021","$165,000","$175,000","2","Resale (occupied at least once)","1980","Holly Ridge","1,588","0.18","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2101063","792-66-07-38-700-000","CLOSD","11219 Eagle Point RD","23831","Chesterfield","Single Family Residence","02/19/2021","$240,000","$255,000","1","Resale (occupied at least once)","1985","Chipchase At Mineola","1,532","0.55","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2101055","779-67-03-85-800-000","CLOSD","5107 Sir Sagamore DR","23237","Chesterfield","Single Family Residence","02/19/2021","$289,500","$318,000","4","Resale (occupied at least once)","1994","Kingsland Woods","2,406","0.58","4","2.1","Public Water","Sewer - Public","Conventional","Other"
"1","2101016","781-65-15-76-000-000","CLOSD","5701 Carver Heights DR","23831","Chesterfield","Single Family Residence","02/19/2021","$190,000","$175,000","5","Resale (occupied at least once)","1968","Carver Heights","1,465","0.47","4","2.0","Public Water, Well","Septic - Conventional","Cash","Individuals"
"1","2100990","8706-41-7112","CLOSD","8516 Snowstraw PL","23116","Hanover","Single Family Residence","02/19/2021","$365,000","$372,000","4","Resale (occupied at least once)","1999","Atlee Springs","2,698","0.34","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100887","709-67-68-54-500-000","CLOSD","16633 Thornapple RUN","23120","Chesterfield","Townhouse","02/19/2021","$285,000","$293,506","2","Resale (occupied at least once)","2018","Wynwood at Foxcreek Section 2","1,576","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100802","788-66-45-64-700-000","CLOSD","10101 Farm Field CT","23831","Chesterfield","Single Family Residence","02/19/2021","$229,900","$246,000","3","Resale (occupied at least once)","1991","Hilltop Farms","1,540","0.28","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100739","746-65-90-21-100-000","CLOSD","10361 Spring Run RD","23832","Chesterfield","Single Family Residence","02/19/2021","$389,000","$395,000","4","Resale (occupied at least once)","1978","None","3,943","0.89","6","4.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2100712","796-61-44-00-800-000","CLOSD","20409 Loyal AVE","23803","Chesterfield","Single Family Residence","02/19/2021","$124,900","$117,500","20","Resale (occupied at least once)","1957","Laurel Branch Farms","1,182","0.24","3","1.0","Public Water","Sewer - Public","Other","Individuals"
"1","2100593","W000-1522-036","CLOSD","910 Tilden ST Unit#U4","23221","Richmond City","Condominium","02/19/2021","$285,900","$305,000","8","Resale (occupied at least once)","1900","None","1,100","0.02","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2100478","851-716-8520","CLOSD","308 Rollingview DR","23150","Henrico","Single Family Residence","02/19/2021","$259,950","$269,500","6","Resale (occupied at least once)","1976","Bradley Acres","1,831","1.18","3","2.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2100362","W000-1599-045","CLOSD","107 N Nansemond ST","23221","Richmond City","Single Family Residence","02/19/2021","$479,000","$490,000","7","Resale (occupied at least once)","1933","None","1,218","0.09","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2100337","798-64-52-03-300-000","CLOSD","14201 Kentwood Forest DR","23831","Chesterfield","Single Family Residence","02/19/2021","$275,000","$275,000","0","Resale (occupied at least once)","1999","Kentwood Forest","2,115","0.22","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2100299","720-68-70-33-100-000","CLOSD","14541 Sailboat CIR","23112","Chesterfield","Single Family Residence","02/19/2021","$349,900","$356,000","4","Resale (occupied at least once)","2005","Edgewater At The Reservoir","2,085","0.14","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100281","758-70-20-05-600-000","CLOSD","904 Hartford LN","23236","Chesterfield","Single Family Residence","02/19/2021","$210,000","$221,000","15","Resale (occupied at least once)","1984","Brookfield South","1,245","0.22","3","1.1","Public Water","Sewer - Public","FHA New Assumption","REO"
"1","2100252","735-752-2216","CLOSD","2409 Crystal Ridge RD","23233","Henrico","Single Family Residence","02/19/2021","$304,900","$317,000","9","Resale (occupied at least once)","1991","Ashley Glen","1,609","0.16","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100211","762-71-21-78-100-000","CLOSD","1218 Southam DR","23235","Chesterfield","Single Family Residence","02/19/2021","$239,900","$248,000","7","Resale (occupied at least once)","1958","Southam","1,580","0.33","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100164","797-713-7915.303","CLOSD","251 Rocketts WAY Unit#303","23231","Henrico","Condominium","02/19/2021","$219,500","$222,000","9","Resale (occupied at least once)","2007","Village Of Rocketts Landing","986","0.02","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100032","8714-12-2822","CLOSD","7142 Bridle PATH","23111","Hanover","Single Family Residence","02/19/2021","$205,000","$215,000","4","Resale (occupied at least once)","1980","Hunters Crossing","1,572","0.22","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2100028","712-66-10-39-700-000","CLOSD","16500 Glen Royal CT","23832","Chesterfield","Single Family Residence","02/19/2021","$529,900","$529,900","4","Resale (occupied at least once)","2018","Harpers Mill","3,782","0.50","6","4.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2037931","8725-31-1113","CLOSD","8059 Woodbridge RD","23111","Hanover","Single Family Residence","02/19/2021","$265,000","$265,000","5","Resale (occupied at least once)","1968","Cherrydale","1,637","0.44","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2037841","W019-0305-039","CLOSD","11 Willway AVE","23226","Richmond City","Single Family Residence","02/19/2021","$755,000","$855,000","6","Resale (occupied at least once)","1930","Willway Gardens","2,496","0.23","4","2.2","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037492","749-766-3129","CLOSD","11100 Red Cedar TER","23060","Henrico","Single Family Residence","02/19/2021","$399,900","$420,000","20","Resale (occupied at least once)","1993","Cedars At Innsbrook","2,786","0.29","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037448","756-65-33-08-800-000","CLOSD","11221 Rabbit Ridge RD","23838","Chesterfield","Single Family Residence","02/19/2021","$545,000","$546,000","7","Resale (occupied at least once)","1991","Woodland Pond","3,259","1.34","5","3.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2037270","730-766-3642.164","CLOSD","4352 Bon Secours Unit#B","23233","Henrico","Condominium","02/19/2021","$370,000","$371,000","3","Resale (occupied at least once)","2019","Saunders Station At Broad Hill Centre","2,509","","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2036881","718-686-17-78-00000","CLOSD","2918 Bayfront WAY","23112","Chesterfield","Single Family Residence","02/19/2021","$394,990","$415,000","3","Resale (occupied at least once)","2012","Edgewater At The Reservoir","2,738","0.26","4","3.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2036652","737-758-5376","CLOSD","2821 Woodmark CT","23233","Henrico","Single Family Residence","02/19/2021","$459,950","$459,950","25","Resale (occupied at least once)","1989","Woodmark At Wellesley","2,987","0.23","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2036650","747-767-7774","CLOSD","11416 Willow Gate DR","23060","Henrico","Single Family Residence","02/19/2021","$519,950","$518,000","17","Resale (occupied at least once)","2005","Willowgate","3,469","0.33","5","4.1","Public Water","Sewer - Public","FHA New Assumption","Individuals"
"1","2036501","758-759-9837","CLOSD","9208 Chumley LN","23294","Henrico","Single Family Residence","02/19/2021","$295,000","$285,000","27","Resale (occupied at least once)","1967","West End Manor","1,866","0.27","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2036394","797-713-4258.502","CLOSD","4820 Old Main ST Unit#502","23231","Henrico","Condominium","02/19/2021","$419,950","$397,500","45","Resale (occupied at least once)","2007","Village Of Rocketts Landing","1,718","0.04","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2036379","8715-32-5735","CLOSD","7248 Cherry Leaf WAY","23111","Hanover","Townhouse","02/19/2021","$374,900","$370,000","47","Resale (occupied at least once)","2019","Cherry Grove Section 1 - Hanover","1,597","0.11","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2036328","773-776-4860","CLOSD","11841 Old Washington HWY","23059","Henrico","Single Family Residence","02/19/2021","$585,000","$585,000","11","Resale (occupied at least once)","2004","Lakeview","3,532","3.50","5","3.0","Well","Septic - Alternative","Conventional","Individuals"
"1","2035915","720-68-74-43-300-000","CLOSD","2621 Sailboat CT","23112","Chesterfield","Single Family Residence","02/19/2021","$310,000","$315,000","4","Resale (occupied at least once)","2005","Edgewater At The Reservoir","2,037","0.20","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2035869","782-758-3127","CLOSD","1602 Forest Glen RD","23228","Henrico","Single Family Residence","02/19/2021","$314,990","$330,000","3","Resale (occupied at least once)","2005","Middleton","2,374","0.27","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2035850","732-72-55-17-900-000","CLOSD","13403 Welby MEWS","23113","Chesterfield","Single Family Residence","02/19/2021","$625,000","$625,000","47","Resale (occupied at least once)","2006","Tarrington","3,888","0.49","4","3.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2035537","8725-63-6418","CLOSD","6161 Winding Hills DR","23111","Hanover","Single Family Residence","02/19/2021","$242,500","$250,511","4","Resale (occupied at least once)","1994","Battlefield Green","1,428","0.23","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2035382","W019-0283-004","CLOSD","4110 Grove AVE","23221","Richmond City","Single Family Residence","02/19/2021","$629,500","$610,000","35","Resale (occupied at least once)","1953","None","1,990","0.18","3","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2035037","7797-77-1384","CLOSD","10367 Brickerton DR","23116","Hanover","Single Family Residence","02/19/2021","$437,500","$422,000","34","Resale (occupied at least once)","1997","Ash Creek","3,184","0.40","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2034826","W000-1793-031","CLOSD","4020 Monument AVE","23230","Richmond City","Single Family Residence","02/19/2021","$569,000","$559,000","63","Resale (occupied at least once)","1953","Thomas Jefferson Terrace","2,267","0.14","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2033352","W019-0326-011","CLOSD","4305 N Ashlawn DR","23221","Richmond City","Single Family Residence","02/19/2021","$639,000","$676,000","5","Resale (occupied at least once)","1940","Colonial Village","2,473","0.17","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2032151","62-40-0-17-0","CLOSD","708 Taylors Hill CT","23103","Goochland","Single Family Residence","02/19/2021","$559,000","$552,000","64","Resale (occupied at least once)","2006","The Parke At Manakin Woods","4,900","0.29","5","4.1","Community Well","Sewer - Public","Conventional","Individuals"
"1","2030256","797-65-27-54-500-000","CLOSD","12549 Lively ST","23831","Chesterfield","Single Family Residence","02/19/2021","$398,000","$393,000","110","Resale (occupied at least once)","1990","Shady Acres","3,068","2.93","3","3.0","Public Water","Sewer - Public","Conventional","Other"
"1","2029372","786-68-70-77-200-000","CLOSD","3200 Creek Meadow CIR","23234","Chesterfield","Single Family Residence","02/19/2021","$224,990","$225,000","13","Resale (occupied at least once)","1994","Meadow Creek","1,444","0.22","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2027136","N000-0076-073","CLOSD","16 W Broad ST Unit#U1","23220","Richmond City","Condominium","02/19/2021","$199,950","$192,000","78","Resale (occupied at least once)","2012","None","1,004","0.02","2","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2033315","026-5-7","CLOSD","2849 Madison Place DR","23139","Powhatan","Single Family Residence","02/21/2021","$435,000","$440,000","74","Resale (occupied at least once)","2009","Montpelier Place","3,632","5.80","4","2.1","Well","Septic - Conventional","FHA New","Individuals"
"1","2102218","761-761-0558","CLOSD","4602 Kingsrow DR","23060","Henrico","Single Family Residence","02/22/2021","$259,000","$266,100","5","Resale (occupied at least once)","1979","Dunncroft","1,248","0.20","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2036830","7647629812","CLOSD","8412 Atterbury DR","23060","Henrico","Single Family Residence","02/22/2021","$427,000","$440,000","9","Resale (occupied at least once)","1993","Brittany","2,424","0.31","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2022373","811648598900000","CLOSD","13742 Bastian DR","23836","Chesterfield","Single Family Residence","02/22/2021","$418,790","$418,790","0","New (never occupied)","2020","Ramblewood Estates","2,787","","4","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2023744","769652134200000","CLOSD","12025 Amara DR","23838","Chesterfield","Single Family Residence","02/22/2021","$389,195","$389,195","0","New (never occupied)","2020","The Highlands","2,423","","4","2.1","Public Water","Septic - Conventional","VA New","Corporate"
"1","1936427","744-763-6055","CLOSD","11492 Stanford Mill RD","23060","Henrico","Single Family Residence","02/22/2021","$456,990","$476,104","90","New (never occupied)","2019","None","2,500","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2023952","795-62-50-58-800-000","CLOSD","103 Walkers Cove DR","23834","Chesterfield","Single Family Residence","02/22/2021","$349,500","$345,000","145","Resale (occupied at least once)","1989","Walkers Cove","2,912","0.42","4","3.0","Well","Septic - Conventional","VA New","Individuals"
"1","2101253","742-67-92-34-600-000","CLOSD","11500 Bailey Woods DR","23112","Chesterfield","Single Family Residence","02/22/2021","$255,000","$265,000","2","Resale (occupied at least once)","1995","Bailey Ridge Estates","1,440","0.20","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2101329","769-68-07-27-300-000","CLOSD","6335 Phobus DR","23234","Chesterfield","Single Family Residence","02/22/2021","$224,950","$224,950","6","Resale (occupied at least once)","1980","Kings Forest","1,248","0.24","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2100809","771-68-50-46-500-000","CLOSD","5150 Damon DR","23234","Chesterfield","Single Family Residence","02/22/2021","$260,000","$280,000","4","Resale (occupied at least once)","2002","Jessup Place","2,288","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2037649","808-64-39-85-900-000","CLOSD","14406 Pleasant Creek DR","23834","Chesterfield","Single Family Residence","02/22/2021","$389,000","$389,000","4","Resale (occupied at least once)","2005","Southcreek","3,435","0.56","5","3.1","Community Well","Community - Sewer/Septic","VA New","Relocation"
"1","2100731","C001-0891-121","CLOSD","3125-C Stony Point RD Unit#UC","23235","Richmond City","Condominium","02/22/2021","$389,000","$389,000","6","Resale (occupied at least once)","1987","Bluffs Condo","1,911","22.01","3","3.0","Public Water","Sewer - Public","Cash","Estate"
"1","2036097","N000-1131-012","CLOSD","3202 Garland AVE","23222","Richmond City","Single Family Residence","02/22/2021","$379,900","$375,900","37","Resale (occupied at least once)","1925","North Richmond Terrace","1,822","0.16","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2024697","708-68-04-26-600-000","CLOSD","16813 Laurel Park DR","23120","Chesterfield","Single Family Residence","02/22/2021","$301,950","$328,552","0","New (never occupied)","2021","Westerleigh","1,609","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2034687","802-732-6977","CLOSD","2500 Vaga LN","23223","Henrico","Single Family Residence","02/22/2021","$150,000","$152,000","3","Resale (occupied at least once)","1973","Harvie Court","1,040","0.40","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"501","2035600","719-71-27-41-100-0000","CLOSD","549 Creekwillow DR","23113","Chesterfield","Townhouse","02/22/2021","$295,000","$295,000","2","Resale (occupied at least once)","2015","Brookcreek Crossing","1,705","","3","2.1","Public Water","Sewer - Public","VHDA ","Individuals"
"501","2101196","759-762-0780","CLOSD","4605 Candlelight CT","23060","Henrico","Single Family Residence","02/22/2021","$220,000","$240,000","2","Resale (occupied at least once)","1985","Dunncroft","1,152","0.21","3","2.0","Public Water","Sewer - Public","Conventional","Partnership"
"501","2100946","791-684-75-06-00000","CLOSD","2409 Chester Hill CIR","23234","Chesterfield","Single Family Residence","02/22/2021","$240,000","$245,000","5","Resale (occupied at least once)","1947","Bensley","2,565","0.50","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"501","2034477","765-748-5855.041","CLOSD","2683 St. Elias DR Unit#A","23294","Henrico","Condominium","02/22/2021","$285,343","$285,343","20","New (never occupied)","2020","West Broad Landing","1,608","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"501","2101671","7708-17-2903","CLOSD","11410 Watkins RD","23146","Hanover","Single Family Residence","02/22/2021","$265,000","$285,000","2","Resale (occupied at least once)","2019","None","1,152","1.01","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"501","2102032","8715-79-0692","CLOSD","7318 Dress Blue CIR","23116","Hanover","Condominium","02/22/2021","$305,000","$308,500","2","Resale (occupied at least once)","2005","The Bluffs At Bell Creek","1,751","0.00","3","2.0","Public Water","Sewer - Public","Cash","Estate"
"501","2101768","793-63-69-80-900-000","CLOSD","3819 Harrow DR","23831","Chesterfield","Single Family Residence","02/22/2021","$225,000","$236,000","5","Resale (occupied at least once)","1991","Windsor Hills","1,639","0.31","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2100087","725-66-97-18-800-000","CLOSD","14331 Branched Antler DR","23112","Chesterfield","Single Family Residence","02/22/2021","$260,000","$275,250","5","Resale (occupied at least once)","1993","Antler Ridge","1,657","0.31","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2100099","719-67-85-89-300-000","CLOSD","14904 Orchard Grove CT","23112","Chesterfield","Single Family Residence","02/22/2021","$325,000","$345,000","7","Resale (occupied at least once)","1992","Woodlake","2,012","0.21","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"501","2103107","W021-0229-012","CLOSD","6310 Wesley RD","23226","Richmond City","Single Family Residence","02/22/2021","$340,000","$384,000","6","Resale (occupied at least once)","1960","None","1,641","0.20","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
