"#","ML #","PID","Status","Address","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2429718","731-755-1727","CLOSD","2641 Coachouse LN","23233","Henrico","Townhouse","01/15/2025","$350,000","$345,000","10","Resale (occupied at least once)","1985","Berkeley Pointe","1,200","0.06","2","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2429194","739-771-6336","CLOSD","11908 Westcott Landing CT","23059","Henrico","Single Family Residence","01/15/2025","$1,299,000","$1,299,000","5","Resale (occupied at least once)","2007","Westcott At Grey Oaks","4,344","0.42","5","5.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2428314","779-64-22-13-700-000","CLOSD","13913 Comstock Forest CT","23838","Chesterfield","Single Family Residence","01/15/2025","$625,000","$610,000","18","Resale (occupied at least once)","2016","Glebe Point","2,981","2.35","5","3.0","Public Water","Septic - Aerobic","VA New","Individuals"
"1","2428085","713-66-10-20-400-000","CLOSD","9125 Haynes Bridge RD","23832","Chesterfield","Single Family Residence","01/15/2025","$598,950","$602,000","13","Resale (occupied at least once)","2023","Harpers Mill","2,988","0.36","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427795","744-69-91-83-400-088","CLOSD","10909 Lantern WAY","23236","Chesterfield","Condominium","01/15/2025","$469,000","$469,000","27","Resale (occupied at least once)","2012","Harvest Glen","1,876","","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2427669","704-67-41-00-000-000","CLOSD","6402 Twin Falls CT","23120","Chesterfield","Single Family Residence","01/15/2025","$649,000","$635,000","31","Resale (occupied at least once)","2019","Magnolia Green","2,830","0.26","3","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2426847","C001-0374-054","CLOSD","9131 James Riverwatch DR","23235","Richmond City","Single Family Residence","01/15/2025","$2,375,000","$2,340,000","8","Resale (occupied at least once)","2016","Riverwatch On The James","6,942","1.49","5","5.2","Public Water","Sewer - Public","Cash","Individuals"
"1","2425683","724-71-93-62-800-000","CLOSD","2861 W Brigstock RD","23113","Chesterfield","Single Family Residence","01/15/2025","$1,099,000","$1,075,000","64","Resale (occupied at least once)","1969","Salisbury","4,522","1.20","5","4.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2425619","755-762-0104","CLOSD","4525 Meredith Creek DR","23060","Henrico","Townhouse","01/15/2025","$409,950","$403,500","51","Resale (occupied at least once)","2003","The Townes At Meredith Creek","1,982","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2422512","C007-0165-028","CLOSD","730 Whitehead RD","23225","Richmond City","Single Family Residence","01/15/2025","$350,000","$350,000","14","New (never occupied)","2024","Warwick Acres","1,650","0.36","3","2.1","Public Water","Sewer - Public","Other","Corporate"
"1","2419297","772-739-9971","CLOSD","5411 Coopers Walk LN","23230","Henrico","Townhouse","01/15/2025","$530,000","$525,000","136","Resale (occupied at least once)","2019","Libbie Mill Townhomes","2,069","0.03","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2418232","TBD","CLOSD","7590 Invermo LN","23124","New Kent","Single Family Residence","01/15/2025","$494,410","$534,295","0","New (never occupied)","2024","Renaissance at Four Seasons","2,186","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2326055","8705-66-1223","CLOSD","8026 Caler WAY","23116","Hanover","Single Family Residence","01/15/2025","$790,750","$1,002,784","149","New (never occupied)","2023","Shady Grove Park","3,671","","4","2.1","Public Water","Septic - Engineered","Conventional","Corporate"
"1","BRTVACF2000914","713-66-10-20-400-000","CLOSD","9125 Haynes Bridge Rd","23832","Chesterfield","Single Family Residence","01/15/2025","$598,950","$602,000","32","Resale (occupied at least once)","2023","NONE AVAILABLE","2,988","0.36","4","3.0","Public Water","Public Sewer On Site","",""
"1","2430763","8714-86-5209","CLOSD","7091 Sunnyhill DR","23111","Hanover","Single Family Residence","01/16/2025","$345,000","$345,000","4","Resale (occupied at least once)","1974","Aspen Hill Farms","1,512","0.41","4","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2424008","33B6 3 2  76","CLOSD","5893 Pilmour DR","23140","New Kent","Single Family Residence","01/16/2025","$342,000","$345,000","92","Resale (occupied at least once)","2017","Oakmont Villas","1,800","0.13","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2428214","768-69-84-33-300-000","CLOSD","2233 Lancers BLVD","23224","Chesterfield","Single Family Residence","01/16/2025","$339,900","$355,000","29","Resale (occupied at least once)","1962","Manchester Heights","1,887","0.27","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2419142","785-67-86-94-000-000","CLOSD","7231 Salvers PL","23237","Chesterfield","Single Family Residence","01/16/2025","$437,000","$439,380","132","Resale (occupied at least once)","2017","Silver Mews Section A","2,688","0.32","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2427425","725-65-88-05-000-000","CLOSD","9641 Prince James TER","23832","Chesterfield","Single Family Residence","01/16/2025","$495,000","$480,000","47","Resale (occupied at least once)","2003","The Woods At Summerford","2,670","0.42","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430806","748-70-57-42-000-000","CLOSD","10011 Tuxford RD","23236","Chesterfield","Single Family Residence","01/16/2025","$389,950","$390,000","7","Resale (occupied at least once)","1974","Shenandoah","2,949","0.46","4","2.1","Public Water","Sewer - Public","Conventional","Estate"
"1","2423509","806-714-3177","CLOSD","2331 Carlisle AVE","23231","Henrico","Single Family Residence","01/16/2025","$269,900","$269,900","84","Resale (occupied at least once)","1948","Montrose Heights","946","0.23","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2429858","727-65-92-09-800-000","CLOSD","10513 Pembrooke Dock PL","23112","Chesterfield","Single Family Residence","01/16/2025","$514,900","$515,000","4","Resale (occupied at least once)","2009","Collington","2,627","0.28","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430258","7844-10-8229","CLOSD","17022 Coatesville RD","23015","Hanover","Single Family Residence","01/16/2025","$250,000","$250,000","30","Resale (occupied at least once)","1977","Annfield Acres","1,056","3.00","3","1.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2429547","731-67-72-05-500-000","CLOSD","4816 Long Shadow DR","23112","Chesterfield","Townhouse","01/16/2025","$259,950","$259,950","16","Resale (occupied at least once)","1979","Long Shadow","1,148","0.08","2","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427199","034A-5-4","CLOSD","6221 Walnut Tree DR","23139","Powhatan","Single Family Residence","01/16/2025","$470,000","$475,000","47","Resale (occupied at least once)","2019","Walnut Creek","2,130","3.24","4","2.1","Community Well","Septic - Conventional","VA New","Individuals"
"1","2430353","751-741-1519","CLOSD","8908 Brawner DR","23229","Henrico","Single Family Residence","01/16/2025","$475,000","$465,000","17","Resale (occupied at least once)","1959","West Colony","2,086","0.47","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431327","756-70-39-56-100-000","CLOSD","611 Hartford LN","23236","Chesterfield","Single Family Residence","01/16/2025","$329,000","$325,000","7","Resale (occupied at least once)","1972","Brookfield","1,552","0.38","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431755","718-68-66-68-400-000","CLOSD","2818 Bayfront WAY","23112","Chesterfield","Single Family Residence","01/16/2025","$555,000","$555,000","3","Resale (occupied at least once)","2013","Edgewater At The Reservoir","2,727","0.26","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2428229","782-766-5327","CLOSD","10025 Washington BLVD","23059","Henrico","Single Family Residence","01/16/2025","$390,000","$385,000","52","Resale (occupied at least once)","1995","Lees Crossing","1,584","0.18","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2419601","7870-65-6447","CLOSD","236 Amburn LN","23005","Hanover","Townhouse","01/16/2025","$498,650","$484,100","152","New (never occupied)","2024","Amburn","2,545","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2431233","806-729-1034","CLOSD","3429 Glenwood Ridge DR","23223","Henrico","Single Family Residence","01/16/2025","$359,000","$355,000","8","Resale (occupied at least once)","2006","Glenwood Lakes","1,940","0.33","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2431322","757-747-0055","CLOSD","1909 Apple Ridge CT","23229","Henrico","Single Family Residence","01/16/2025","$639,950","$639,950","2","Resale (occupied at least once)","1992","Ketch Court","2,842","0.50","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2431317","757-762-8404","CLOSD","4621 Packard RD","23060","Henrico","Single Family Residence","01/16/2025","$425,000","$420,000","23","Resale (occupied at least once)","1988","Broad Meadows","1,954","0.27","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2431210","767-66-41-81-900-000","CLOSD","7601 Fawndale DR","23832","Chesterfield","Single Family Residence","01/16/2025","$379,000","$379,000","4","Resale (occupied at least once)","1965","Deerfield Estates","2,726","0.54","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2431152","790-757-3495","CLOSD","8406 Colebrook RD","23227","Henrico","Single Family Residence","01/16/2025","$300,000","$300,000","4","Resale (occupied at least once)","1959","Wildwood","1,296","0.37","3","1.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2431003","745-749-8500","CLOSD","10211 Rounding RUN","23238","Henrico","Single Family Residence","01/16/2025","$510,000","$520,000","7","Resale (occupied at least once)","1976","Raintree","2,585","0.58","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430950","726-65-94-85-400-000","CLOSD","13918 Collington MEWS","23112","Chesterfield","Single Family Residence","01/16/2025","$549,950","$550,000","5","Resale (occupied at least once)","2016","Collington","3,307","0.45","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2429989","774-66-08-71-200-000","CLOSD","6057 Eagles Crest DR","23832","Chesterfield","Townhouse","01/16/2025","$335,000","$335,000","19","Resale (occupied at least once)","2007","Eagles Crest","2,076","0.07","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2429047","744-71-40-39-700-000","CLOSD","2043 Esquire RD","23235","Chesterfield","Single Family Residence","01/16/2025","$389,000","$405,000","7","Resale (occupied at least once)","1978","Greenfield","2,160","0.20","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2428550","781-756-5960.117","CLOSD","1513 Presidential DR Unit#A","23228","Henrico","Condominium","01/16/2025","$248,000","$239,000","39","Resale (occupied at least once)","1976","Stonewall Manor Condominiums","1,254","35.71","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427114","W000-1325-053","CLOSD","3024 Rugby RD","23221","Richmond City","Single Family Residence","01/16/2025","$1,395,000","$1,395,000","8","Resale (occupied at least once)","2019","None","3,134","","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2426104","756-71-02-25-700-000","CLOSD","8608 Dwayne LN","23235","Chesterfield","Single Family Residence","01/16/2025","$489,999","$492,000","5","Resale (occupied at least once)","1966","Dwayne Park","2,337","0.41","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2424646","739-766-0261","CLOSD","12229 Manor Crossing DR","23059","Henrico","Single Family Residence","01/16/2025","$699,000","$682,000","64","Resale (occupied at least once)","2018","Short Pump Manor At Bacova","2,388","0.16","4","4.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2423694","7777-86-5889","CLOSD","11422 Pine Willow CIR","23059","Hanover","Single Family Residence","01/16/2025","$867,745","$868,096","0","New (never occupied)","2024","Chickahominy Falls","3,030","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2423539","761-751-3690","CLOSD","7500 Donder RD","23294","Henrico","Single Family Residence","01/16/2025","$400,000","$416,000","6","Resale (occupied at least once)","1999","Tuckahoe Park","1,704","0.38","3","2.0","Public Water","Sewer - Public","Other","Individuals"
"1","2419204","743-736-7810","CLOSD","9316 Cragmont DR","23229","Henrico","Single Family Residence","01/16/2025","$1,150,000","$1,025,000","14","Resale (occupied at least once)","1989","Tuckahoe North","4,197","1.10","4","3.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2416681","823-693-4744","CLOSD","7113 Sir Lancelot CT","23231","Henrico","Single Family Residence","01/16/2025","$499,990","$480,000","503","New (never occupied)","2024","Castleton","2,212","0.23","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2414954","740-764-6655","CLOSD","4601 Edmund CT","23059","Henrico","Townhouse","01/16/2025","$629,900","$629,900","181","Resale (occupied at least once)","2010","Avington","3,160","0.12","3","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431323","W000-1170-021","CLOSD","2608 W Grace ST","23220","Richmond City","Single Family Residence","01/17/2025","$1,100,000","$1,100,000","7","Resale (occupied at least once)","1910","None","3,118","0.10","4","2.1","Public Water","Sewer - Public","Cash","Corporate"
"1","2430176","C005-0235-018","CLOSD","5606 Forest Hill AVE","23225","Richmond City","Single Family Residence","01/17/2025","$315,000","$315,000","4","Resale (occupied at least once)","1954","Edgewood Acres","1,193","0.26","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2414757","735-752-5133","CLOSD","2433 Crystal Ridge RD","23233","Henrico","Single Family Residence","01/17/2025","$383,000","$383,000","167","Resale (occupied at least once)","1991","Ashley Glen","1,540","0.15","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2416763","725695247600000","CLOSD","1249 Lazy River RD","23114","Chesterfield","Townhouse","01/17/2025","$409,990","$411,925","91","New (never occupied)","2024","Centerpointe Townes","1,951","","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2428966","764662726100000","CLOSD","9943 Boschen Woods PL","23838","Chesterfield","Single Family Residence","01/17/2025","$731,950","$728,950","38","New (never occupied)","2024","Boschen Woods","3,206","1.10","5","4.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2430947","762-68-55-44-300-000","CLOSD","4903 Junilla LN","23832","Chesterfield","Single Family Residence","01/17/2025","$365,000","$372,500","13","Resale (occupied at least once)","1984","Glen Wood","1,900","0.35","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2427717","795-63-28-43-000-000","CLOSD","3814 Seamist Rd","23831","Chesterfield","Single Family Residence","01/17/2025","$320,000","$329,500","57","Resale (occupied at least once)","1979","Somerset","1,536","0.23","3","1.1","Public Water","Sewer - Public","FHA New Assumption","Other"
"1","2423931","806-730-2818","CLOSD","2713 Old Glen CIR","23223","Henrico","Single Family Residence","01/17/2025","$394,900","$394,900","13","Resale (occupied at least once)","2006","Glenwood Lakes","2,602","0.66","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2414929","779-771-7469","CLOSD","10857 Farmstead Mill LN","23059","Henrico","Townhouse","01/17/2025","$531,560","$531,560","4","New (never occupied)","2024","River Mill","2,531","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2428828","802-705-8858","CLOSD","6211 Checkerberry DR","23231","Henrico","Single Family Residence","01/17/2025","$359,900","$360,000","24","Resale (occupied at least once)","1980","Foxboro North","2,238","0.31","5","3.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2431815","785-67-31-97-200-000","CLOSD","3907 Sherwood Forest TER","23237","Chesterfield","Single Family Residence","01/17/2025","$349,000","$349,000","3","Resale (occupied at least once)","1999","Camelot Forest","1,808","0.30","5","2.1","Public Water","Sewer - Public","VA New","Estate"
"1","2428245","779-64-04-47-400-000","CLOSD","6220 Glebe Point RD","23838","Chesterfield","Single Family Residence","01/17/2025","$469,900","$465,000","35","Resale (occupied at least once)","1982","Glebe Point","2,662","2.50","3","2.0","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2413040","780-66-69-44-600-000","CLOSD","5308 Greatbridge TER","23237","Chesterfield","Single Family Residence","01/17/2025","$299,900","$297,000","209","Resale (occupied at least once)","1981","Chesswood","1,104","0.26","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2427355","797-735-8890","CLOSD","3612 Benton AVE","23222","Henrico","Single Family Residence","01/17/2025","$264,900","$262,784","65","Resale (occupied at least once)","1937","East Highland Park","1,620","0.20","3","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2431889","769-69-36-88-300-000","CLOSD","6417 Sexton DR","23224","Chesterfield","Townhouse","01/17/2025","$245,000","$245,000","12","Resale (occupied at least once)","2006","Ashley Village","1,292","0.04","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2423043","766-68-20-81-000-000","CLOSD","5717 Obisque DR","23832","Chesterfield","Single Family Residence","01/17/2025","$309,950","$295,000","88","Resale (occupied at least once)","1963","Land-O-Pines","1,378","0.46","3","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2428001","717-71-46-75-600-000","CLOSD","15055 St Ives DR","23113","Chesterfield","Single Family Residence","01/17/2025","$575,000","$575,000","46","Resale (occupied at least once)","2019","St Ives","2,951","0.36","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2424662","754-752-0052","CLOSD","2410 Boissevain RD","23229","Henrico","Single Family Residence","01/17/2025","$389,900","$389,900","44","Resale (occupied at least once)","1964","Westbriar","2,016","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Partnership"
"1","2426420","739-67-60-39-500-000","CLOSD","4924 Glen Tara DR","23112","Chesterfield","Single Family Residence","01/17/2025","$280,000","$280,000","52","Resale (occupied at least once)","1985","Glen Tara","1,056","","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2426817","751-68-89-80-400-000","CLOSD","9358 Amberleigh CIR Unit#9358","23236","Chesterfield","Townhouse","01/17/2025","$399,950","$377,500","72","Resale (occupied at least once)","2003","Amberleigh","1,464","0.11","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2424744","770-761-1666","CLOSD","2914 Mary Beth LN","23060","Henrico","Townhouse","01/17/2025","$299,000","$290,000","69","Resale (occupied at least once)","1996","Laurel Lakes Ths","1,292","0.04","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2431126","816-691-0876","CLOSD","7617 STRATH RD","23231","Henrico","Single Family Residence","01/17/2025","$329,000","$340,000","8","Resale (occupied at least once)","1977","Lyn-Juan Acres","1,325","1.00","3","1.1","Well","Septic - Engineered","FHA New","Individuals"
"1","2431104","8715-71-7548","CLOSD","7104 Foxbernie CIR","23111","Hanover","Single Family Residence","01/17/2025","$381,500","$381,500","2","Resale (occupied at least once)","1989","Foxlair","1,723","0.44","4","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2432643","781-743-4753","CLOSD","2200 Kenmore RD","23228","Henrico","Single Family Residence","01/17/2025","$489,900","$498,800","2","Resale (occupied at least once)","1949","Bryan Parkway","1,687","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2426904","757-754-0113","CLOSD","9202 Old Mayland WAY","23294","Henrico","Townhouse","01/17/2025","$345,000","$345,000","15","Resale (occupied at least once)","2011","Mayland Townes","1,686","0.05","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2429687","8753-06-3749","CLOSD","3484 Rockhill RD","23111","Hanover","Single Family Residence","01/17/2025","$649,950","$652,000","8","Resale (occupied at least once)","1993","Cold Harbor","4,383","2.00","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2427043","TBD","CLOSD","412 Rivanna Hill RD","23060","Henrico","Single Family Residence","01/17/2025","$447,089","$432,089","5","New (never occupied)","2024","Retreat at One","1,554","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2432513","781-65-31-94-300-064","CLOSD","12128 Blossom Point RD","23831","Chesterfield","Condominium","01/17/2025","$370,000","$370,000","3","Resale (occupied at least once)","2016","Villas At Magnolia Lakes","1,500","","2","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2432599","825-726-3081","CLOSD","316 Ivy AVE","23075","Henrico","Single Family Residence","01/17/2025","$250,000","$180,000","0","Resale (occupied at least once)","1958","Acreage","1,332","","3","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2432371","711-67-75-07-400-000","CLOSD","5831 Brailen DR","23120","Chesterfield","Single Family Residence","01/17/2025","$565,000","$560,000","5","Resale (occupied at least once)","2020","Wynwood at Foxcreek","2,778","0.22","5","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2432112","751-71-50-20-900-076","CLOSD","10258 Iron Mill RD","23235","Chesterfield","Condominium","01/17/2025","$168,995","$163,000","7","Resale (occupied at least once)","1973","Edgehill Condo","962","","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2431719","820-687-3445","CLOSD","2909 Fishduck CT","23231","Henrico","Single Family Residence","01/17/2025","$380,000","$378,500","5","Resale (occupied at least once)","1998","Four Mile Run","1,863","0.52","4","2.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2431401","808-64-58-61-700-000","CLOSD","14325 Woodland Hill DR","23834","Chesterfield","Single Family Residence","01/17/2025","$390,000","$423,000","10","Resale (occupied at least once)","1996","Walthall Creek","2,198","1.24","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2431394","823-725-1159","CLOSD","106 N Fern AVE","23075","Henrico","Single Family Residence","01/17/2025","$280,000","$275,000","6","Resale (occupied at least once)","1951","Highland Springs","1,060","0.11","3","2.0","Public Water","Sewer - Public","FHA New","Partnership"
"1","2431266","8735-08-2463","CLOSD","8433 Walnut Grove RD","23111","Hanover","Single Family Residence","01/17/2025","$469,000","$440,000","14","Resale (occupied at least once)","1966","None","1,836","0.53","3","3.0","Well","Septic - Conventional","Cash","Individuals"
"1","2431040","777-755-0694","CLOSD","2204 Wolverine DR","23228","Henrico","Single Family Residence","01/17/2025","$515,000","$525,000","4","Resale (occupied at least once)","1977","Valentine Hills","3,371","0.39","5","4.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430871","47-38-0-54-0","CLOSD","1492 Camberley DR","23103","Goochland","Single Family Residence","01/17/2025","$625,000","$620,000","34","Resale (occupied at least once)","2014","Parke At Saddlecreek","2,751","0.18","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2430814","7817565960.023","CLOSD","1520 Cedar Mountain Dr","23228","Henrico","Condominium","01/17/2025","$248,990","$245,990","20","Resale (occupied at least once)","1975","Stonewall Manor Condominiums","1,215","0.00","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430597","753-70-76-72-200-000","CLOSD","218 Sheffey LN","23235","Chesterfield","Single Family Residence","01/17/2025","$400,000","$400,000","10","Resale (occupied at least once)","1969","Brighton Green","1,919","0.35","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2430529","748-738-3376.058","CLOSD","9111 Derbyshire RD Unit#I","23229","Henrico","Condominium","01/17/2025","$365,000","$367,000","5","Resale (occupied at least once)","1964","Deerwood Condominium","1,386","0.03","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2430187","711-70-96-27-300-000","CLOSD","16300 Midlothian TPKE","23113","Chesterfield","Single Family Residence","01/17/2025","$1,100,000","$725,000","25","Resale (occupied at least once)","1740","None","3,168","2.96","4","3.0","Public Water","Septic - Conventional","Cash","Corporate, Individuals"
"1","2430086","19B4 3CG  10","CLOSD","7031 Chestnut DR","23141","New Kent","Single Family Residence","01/17/2025","$399,950","$399,950","11","Resale (occupied at least once)","1979","Five Lakes Forest","1,976","0.50","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2429868","826-720-4076","CLOSD","145 Elsing Green WAY","23075","Henrico","Single Family Residence","01/17/2025","$335,000","$335,000","10","Resale (occupied at least once)","1996","Fairlawn","1,920","0.18","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2429530","8706-30-6368","CLOSD","9025 Rutland RD","23116","Hanover","Single Family Residence","01/17/2025","$394,950","$386,120","13","Resale (occupied at least once)","1988","Hanover Heights South","1,624","0.49","3","2.0","Public Water","Septic - Conventional","Cash","Individuals"
"1","2429490","7797-31-7700","CLOSD","10089 Beechwood DR","23116","Hanover","Single Family Residence","01/17/2025","$365,000","$330,000","27","Resale (occupied at least once)","1967","Beechwood Farms","2,017","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2429056","W019-0080-033","CLOSD","4712 Cutshaw AVE","23230","Richmond City","Single Family Residence","01/17/2025","$799,950","$795,000","20","New (never occupied)","2024","Monument Avenue Park","2,174","0.07","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2428444","748-766-6940","CLOSD","4608 Cedar Forest RD","23060","Henrico","Single Family Residence","01/17/2025","$600,000","$590,000","56","Resale (occupied at least once)","1991","Cedars At Innsbrook","2,729","0.35","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2428153","727-70-31-93-500-137","CLOSD","604 Bristol Village DR Unit#205","23114","Chesterfield","Condominium","01/17/2025","$219,950","$216,000","35","Resale (occupied at least once)","2005","Bristol Village @ Charter Colony","922","","1","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427729","698-67-47-93-300-000","CLOSD","18336 Magnolia Run LN","23120","Chesterfield","Single Family Residence","01/17/2025","$739,000","$735,000","54","Resale (occupied at least once)","2023","Magnolia Green","3,708","0.24","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427347","743-760-5021","CLOSD","2108 Liesfeld PKY","23060","Henrico","Townhouse","01/17/2025","$519,900","$510,000","65","Resale (occupied at least once)","2015","West Broad Village","2,234","0.03","3","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2427130","22A14 2   145","CLOSD","7697 Medalist LN","23124","New Kent","Single Family Residence","01/17/2025","$447,900","$443,000","62","Resale (occupied at least once)","2022","Lifestyle at Four Seasons","1,692","0.26","3","2.0","Public Water","Sewer - Public","Cash","Other"
"1","2426555","779-746-5212","CLOSD","2413 Irisdale AVE","23228","Henrico","Single Family Residence","01/17/2025","$290,700","$293,000","63","Resale (occupied at least once)","1949","Hermitage Park","1,263","0.16","3","1.0","Public Water","Sewer - Public","FHA New","REO"
"1","2426023","788-64-93-04-500-000","CLOSD","12906 Silver Crest RD","23831","Chesterfield","Single Family Residence","01/17/2025","$399,950","$385,000","79","Resale (occupied at least once)","1991","Lora Lynn Heights","2,135","0.44","4","2.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2425224","19   4     8","CLOSD","7872 Thomas Brown LN","23141","New Kent","Single Family Residence","01/17/2025","$287,000","$335,000","24","Resale (occupied at least once)","2005","None","1,344","2.12","3","2.0","Well","Septic - Conventional","FHA New","Corporate, REO"
"1","2424912","E000-0387-042","CLOSD","113 N 25th ST","23223","Richmond City","Townhouse","01/17/2025","$449,000","$435,000","80","Resale (occupied at least once)","1987","None","1,536","0.02","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2424129","806-709-2233","CLOSD","5907 Amherst ST","23231","Henrico","Single Family Residence","01/17/2025","$247,000","$247,000","63","Resale (occupied at least once)","2002","Edgehill Lawn","1,056","0.17","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2420127","62-31-C-1-0","CLOSD","705 Woodson PL","23103","Goochland","Single Family Residence","01/17/2025","$1,875,000","$1,700,000","56","Resale (occupied at least once)","2002","Meadows At Manakin","6,457","4.23","6","4.1","Well","Septic - Conventional","Cash","Individuals"
"1","2418369","30-8-0-1-0","CLOSD","2606 Sandy Hook RD","23063","Goochland","Single Family Residence","01/17/2025","$595,000","$595,000","113","New (never occupied)","2024","Cheney Creek","2,533","1.28","4","2.1","Well","Septic - Conventional","Cash","Other"
"1","2413923","732-764-1882.042","CLOSD","364 Souldren WALK Unit#24A","23233","Henrico","Condominium","01/17/2025","$489,900","$480,040","204","New (never occupied)","2024","Greengate","1,504","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
